label_id,patch_id,class,n_patches
570,30.2250_72.2351,1,1
571,29.8927_72.5061,1,1
581,29.5339_71.8175,1,1
586,29.9662_71.6351,1,1
590,29.5251_71.2263,1,1
602,30.0075_71.4175,1,1
603,30.0075_71.4175,1,1
616,32.3041_72.0939,2,1
620,29.2250_72.8061,1,1
621,30.6751_74.0263,1,1
627,31.5427_72.6175,1,1
633,31.2250_73.3675,1,1
635,31.7074_73.5439,1,1
637,30.7663_73.4561,1,1
642,30.2426_73.0675,1,1
645,30.1839_72.1061,1,1
652,30.5040_72.4939,1,1
661,29.7927_71.7763,1,1
671,31.7250_73.5939,1,1
676,31.2663_72.0439,1,1
687,31.3250_73.0561,1,1
688,31.3250_73.0561,1,1
692,30.8662_70.9440,1,1
693,30.8662_70.9440,1,1
698,31.1663_70.6439,1,1
699,30.2540_71.9939,1,1
702,31.7250_72.4175,1,1
705,30.1751_73.0561,1,1
712,30.7839_72.8763,1,1
716,29.8839_70.6561,1,1
717,29.8839_70.6561,1,1
724,30.3750_72.3263,2,1
725,30.2839_72.8675,2,1
748,30.7540_72.6439,1,1
753,31.8250_72.7851,1,1
754,30.7250_72.3675,2,1
755,30.9427_73.4675,1,1
756,30.9427_73.4675,1,1
757,29.7839_72.6675,2,1
759,29.8426_72.8351,1,1
760,29.8426_72.8351,1,1
761,29.8426_72.8351,1,1
764,30.0926_72.6061,1,1
767,31.1927_72.3439,1,1
774,31.8751_71.7763,1,1
777,30.7426_72.6763,1,1
778,30.1927_72.2175,1,1
780,29.9163_72.3439,1,1
784,30.5926_70.7351,1,1
793,31.4250_73.1851,1,1
808,30.6251_73.0351,1,1
826,31.4750_73.6439,1,1
831,29.9163_71.2851,1,1
833,29.8338_72.8061,1,1
835,30.2663_70.9763,1,1
843,31.5750_70.9939,1,1
845,31.6339_73.5939,2,1
848,31.0075_73.8175,1,1
850,29.3750_71.1763,1,1
856,31.8751_71.1351,1,1
860,29.8662_72.8439,1,1
861,31.5339_73.0439,1,1
862,30.1162_72.7351,1,1
869,30.4662_73.6175,1,1
870,30.4662_73.6175,1,1
893,31.2074_72.4675,1,1
898,32.2162_72.2527,1,1
905,31.5926_73.6763,1,1
917,29.8750_70.6439,1,1
918,29.8750_70.6439,1,1
919,31.5041_73.0675,1,1
923,31.2426_73.2527,2,1
933,30.1541_72.7851,1,1
938,32.0163_73.3439,1,1
944,31.8663_71.7263,1,1
947,30.4339_73.7263,1,1
951,29.5339_71.5061,1,1
952,31.0251_72.8175,1,1
961,30.2162_72.8439,1,1
967,30.8426_72.1061,2,1
973,31.5163_73.1675,1,1
985,32.3927_71.8939,2,1
992,30.4662_70.9440,1,1
995,31.2751_73.0939,2,1
996,29.6338_71.5439,1,1
1004,31.8540_73.2939,1,1
1016,30.3540_72.6175,1,1
1020,32.1750_72.9763,1,1
1023,30.2426_72.0263,1,1
1032,31.2041_73.9675,1,1
1033,31.2041_73.9675,1,1
1038,29.3041_71.3561,1,1
1046,30.3662_73.4175,1,1
1047,29.9251_70.7351,1,1
1051,30.7162_70.6852,1,1
1053,30.0163_72.6851,1,1
1054,30.0163_72.6851,1,1
1060,29.7162_72.2939,1,1
1062,30.5339_71.5561,1,1
1063,30.3162_73.8439,1,1
1069,30.6751_70.9440,1,1
1076,29.3662_71.5763,1,1
1079,32.3663_71.8175,1,1
1082,30.2751_72.3851,1,1
1085,30.1427_72.3263,1,1
1092,30.0163_71.1675,1,1
1096,30.8662_72.4675,1,1
1099,30.0427_71.7675,2,1
1104,29.9163_70.5939,1,1
1105,29.9163_70.5939,1,1
1115,30.3250_73.1175,1,1
1119,29.8662_70.5763,1,1
1132,30.3074_73.3439,1,1
1135,30.7751_73.3263,1,1
1139,29.4251_71.4264,1,1
1147,31.5926_71.0561,1,1
1148,31.5926_71.0561,1,1
1151,30.7540_72.6851,1,1
1152,30.7540_72.6851,1,1
1153,30.5750_71.9675,1,1
1154,30.4041_71.8763,1,1
1160,30.0574_72.5939,1,1
1169,29.9750_71.0675,1,1
1170,31.0838_73.8351,1,1
1173,30.8162_72.4175,1,1
1174,30.8162_72.4175,1,1
1175,30.3662_73.0675,1,1
1179,31.1927_73.8939,2,1
1186,32.0838_72.4439,1,1
1191,30.7426_72.5763,1,1
1218,30.3662_70.8675,1,1
1230,29.7751_71.7675,1,1
1231,30.0427_72.1351,1,1
1235,30.9750_72.6351,1,1
1241,31.9838_73.0439,1,1
1242,31.9838_73.0439,1,1
1243,31.5838_73.7061,2,1
1249,31.2162_70.9352,1,1
1250,31.6662_73.5439,1,1
1253,30.9750_71.8675,1,1
1262,31.3839_72.5675,1,1
1265,31.2927_73.0351,2,1
1279,31.0662_72.9263,1,1
1280,31.0662_72.9263,1,1
1286,31.4250_72.9439,1,1
1287,30.8927_70.9440,1,1
1291,31.1541_72.3763,1,1
1299,29.2927_71.3061,1,1
1303,31.1162_72.8175,1,1
1305,29.9662_71.7175,1,1
1309,31.3927_71.0061,1,1
1310,31.3927_71.0061,1,1
1313,30.5427_72.1175,1,1
1327,30.9926_72.6939,1,1
1329,31.8540_71.1175,1,1
1338,31.1751_70.9440,1,1
1339,30.1751_71.7175,1,1
1344,29.7927_72.3763,1,1
1345,31.1427_72.0939,1,1
1358,30.9427_70.9561,1,1
1361,30.1250_72.1852,1,1
1365,31.3540_73.4175,2,1
1374,30.7839_72.1527,1,1
1377,30.9838_73.9675,1,1
1402,29.8426_72.0439,1,1
1403,30.5251_71.5351,1,1
1404,30.5251_71.5351,1,1
1407,30.4750_73.5939,1,1
1409,31.4838_72.9851,1,1
1421,29.2540_71.3939,1,1
1425,29.5163_70.8561,1,1
1436,30.0163_72.0675,1,1
1442,31.7338_73.5675,1,1
1443,31.7338_73.5675,1,1
1451,30.3662_72.2939,1,1
1453,29.3426_71.5939,1,1
1455,30.9662_73.6939,1,1
1458,32.0339_71.7263,1,1
1469,30.5662_71.5939,1,1
1473,29.3750_71.2675,1,1
1478,29.7927_71.4175,1,1
1487,29.6839_72.3439,1,1
1491,30.1162_72.1439,1,1
1494,30.6162_72.8351,1,1
1495,30.6162_72.8351,1,1
1499,30.5339_73.1939,1,1
1503,29.4427_71.2263,1,1
1510,30.8338_72.8175,1,1
1515,31.5750_70.9763,1,1
1517,31.5427_73.8439,2,1
1527,31.7663_72.9175,1,1
1533,31.2839_72.3675,1,1
1544,30.4838_72.4939,1,1
1545,30.0427_72.7675,1,1
1546,31.0838_72.5175,1,1
1548,29.9339_70.9675,1,1
1553,31.7426_72.4439,1,1
1555,31.1927_72.8763,2,1
1557,29.7751_71.3351,2,1
1562,30.2663_73.7263,1,1
1584,30.1427_72.8439,1,1
1585,30.1427_72.8439,1,1
1592,31.5541_72.6351,1,1
1594,30.4339_73.6763,1,1
1604,29.9041_70.9763,1,1
1606,32.1339_73.0561,1,1
1613,30.7663_73.0675,1,1
1624,31.2751_73.0675,2,1
1626,29.9339_72.9675,1,1
1627,29.9339_72.9675,1,1
1629,30.6162_70.9352,1,1
1636,30.8426_72.7675,1,1
1637,30.8426_72.7675,1,1
1645,30.3162_72.1676,1,1
1647,32.2927_72.9439,1,1
1655,31.8250_72.5175,1,1
1659,29.5040_71.5061,1,1
1665,29.2426_71.4352,1,1
1667,31.2338_73.6061,1,1
1671,30.0541_71.7939,1,1
1672,30.7751_72.4851,1,1
1674,29.4251_71.8561,1,1
1686,29.5926_71.1675,1,1
1693,29.5926_70.9263,1,1
1694,29.5926_70.9263,1,1
1708,29.7250_72.0061,1,1
1709,30.7927_73.2175,1,1
1727,29.8927_70.6763,1,1
1731,31.6926_72.9939,1,1
1736,30.2839_73.1851,1,1
1740,31.3927_73.1675,1,1
1748,31.0662_72.9175,1,1
1751,31.0163_73.8263,2,1
1758,30.0926_72.4763,1,1
1763,31.5427_72.9939,1,1
1766,31.5926_73.4763,2,1
1768,30.9662_71.0351,1,1
1769,30.9662_71.0351,1,1
1775,30.5339_72.3763,1,1
1777,32.2839_71.5763,1,1
1785,31.6926_72.9763,1,1
1787,30.0750_71.3939,1,1
1788,31.0662_72.5561,2,1
1791,31.2541_73.0439,2,1
1811,30.0251_73.2175,1,1
1815,30.8751_70.8939,1,1
1823,29.3750_71.2939,1,1
1829,31.2162_72.9763,1,1
1832,32.2162_72.2675,2,1
1833,30.9662_72.4061,1,1
1837,30.2426_73.2263,1,1
1842,30.9251_73.5939,1,1
1853,30.2927_73.4175,1,1
1854,30.2927_73.4175,1,1
1855,31.6926_73.6175,1,1
1862,31.1427_70.9440,1,1
1865,31.3041_73.7940,1,1
1874,31.7663_73.5939,1,1
1882,31.1427_74.0061,1,1
1883,30.1427_72.5175,1,1
1886,30.5251_72.7439,1,1
1896,30.3250_70.9675,1,1
1906,30.9750_72.5561,1,1
1907,31.3250_72.7263,2,1
1911,31.0339_72.0061,1,1
1912,31.0662_73.7940,1,1
1913,31.0662_73.7940,1,1
1914,31.3839_72.0675,1,1
1919,30.3927_73.8263,1,1
1920,29.6927_72.8439,1,1
1921,29.6927_72.8439,1,1
1939,29.8662_70.5675,1,1
1950,32.0662_71.2175,1,1
1951,32.0662_71.2175,1,1
1952,32.0662_71.2175,1,1
1955,31.9338_72.5763,1,1
1956,30.1927_72.9175,1,1
1963,31.9162_72.8851,1,1
1965,30.1427_71.4675,1,1
1975,31.6163_72.8763,1,1
1976,30.2663_71.2439,1,1
1980,32.3074_71.9675,1,1
1985,32.2162_71.3175,1,1
1986,31.7751_73.4263,1,1
1990,31.8250_71.1061,1,1
1992,30.5541_72.5263,1,1
2002,30.9075_73.4351,1,1
2016,31.1839_72.5763,2,1
2017,29.9541_71.1675,1,1
2021,32.0041_73.0351,1,1
2029,31.2426_72.6263,1,1
2035,30.3927_73.4263,1,1
2036,30.7426_70.9352,1,1
2037,30.7426_70.9352,1,1
2038,30.8250_73.9351,1,1
2039,32.2663_72.2939,1,1
2046,29.8540_72.0939,1,1
2047,32.0926_71.2351,1,1
2050,29.9750_70.9763,1,1
2055,31.9574_72.9061,1,1
2070,30.9662_73.0561,1,1
2072,29.9838_71.1439,1,1
2076,30.8250_73.1939,1,1
2106,29.8927_70.6175,1,1
2109,32.0041_72.6675,1,1
2113,30.1427_72.3351,1,1
2115,31.5041_73.1263,1,1
2118,31.1663_72.6939,2,1
2122,30.4041_71.7675,1,1
2128,31.3338_73.0061,1,1
2129,31.8927_72.3851,1,1
2131,29.4427_72.8527,1,1
2132,30.9541_73.9175,1,1
2135,31.6662_72.8675,1,1
2136,30.3927_73.0439,1,1
2138,30.2927_71.3439,1,1
2142,30.8574_71.0439,1,1
2145,30.5427_70.9440,1,1
2146,30.5427_70.9440,1,1
2152,31.8540_73.2175,1,1
2153,32.1040_71.2351,1,1
2161,30.2751_73.0939,1,1
2163,30.2041_73.0061,1,1
2169,31.4926_73.1763,1,1
2186,31.2663_70.9352,1,1
2191,32.1075_71.6940,1,1
2196,30.5427_73.6527,1,1
2197,30.3750_72.2439,2,1
2203,31.0339_73.7351,1,1
2208,30.4838_73.2439,1,1
2216,31.6040_73.7675,1,1
2220,31.3751_72.8763,2,1
2223,30.6663_74.0351,1,1
2224,29.9251_70.9763,1,1
2232,30.3750_72.9175,1,1
2234,31.1663_72.5939,1,1
2235,30.0251_71.7351,1,1
2240,30.0926_70.9561,1,1
2247,29.5163_71.5351,1,1
2249,30.1339_72.9439,1,1
2258,30.4750_72.6561,2,1
2260,29.9251_70.9440,1,1
2261,31.6838_72.1351,1,1
2268,29.8162_70.9352,1,1
2270,32.3250_71.9175,1,1
2280,29.9251_72.9763,1,1
2285,31.8250_72.3175,1,1
2291,31.0251_73.7675,1,1
2300,31.3162_72.7175,1,1
2316,31.3574_73.6175,1,1
2326,31.4574_73.0528,1,1
2327,31.0251_71.9939,1,1
2329,29.4662_71.9561,1,1
2330,31.1927_73.0061,2,1
2340,30.4926_73.2351,1,1
2343,30.3426_73.3561,1,1
2345,30.8250_72.1764,1,1
2355,32.0662_72.5763,1,1
2356,30.6162_73.6851,1,1
2357,30.6162_73.6851,1,1
2362,29.2751_71.2851,1,1
2368,30.2338_71.6175,1,1
2369,30.8250_72.0851,1,1
2371,30.4339_73.3028,1,1
2407,31.1541_72.2263,1,1
2419,31.1339_73.9439,2,1
2438,30.3839_70.9352,1,1
2447,30.1927_72.6851,1,1
2462,31.5251_73.1175,1,1
2463,31.5251_73.1175,1,1
2472,30.1339_72.5175,1,1
2474,29.8338_71.3061,1,1
2475,31.5574_73.0851,1,1
2490,31.0040_73.8439,1,1
2494,30.9838_73.5939,1,1
2519,31.0838_72.0763,1,1
2522,30.0163_72.6675,2,1
2529,32.2426_72.4561,1,1
2534,30.6663_73.9263,1,1
2542,32.2541_72.0675,1,1
2545,29.2250_72.3675,1,1
2548,30.9427_72.6763,1,1
2551,31.9926_72.8763,1,1
2558,30.9750_73.2175,1,1
2562,30.3927_72.3263,1,1
2563,30.3750_71.8175,1,1
2567,30.8662_73.0175,1,1
2572,30.3250_73.3439,1,1
2573,30.3250_73.3439,1,1
2580,29.8250_70.7263,1,1
2581,32.1541_72.6175,1,1
2582,29.6162_72.2263,1,1
2594,31.2839_72.3439,1,1
2600,30.4427_72.7175,1,1
2613,30.6541_72.6439,1,1
2624,29.2338_71.5675,1,1
2629,30.8074_73.5351,2,1
2631,30.0926_71.6175,1,1
2632,30.4838_72.3351,1,1
2642,30.9750_73.8351,1,1
2653,30.1339_73.5027,1,1
2661,30.1339_72.4061,1,1
2662,30.5750_70.7351,1,1
2663,30.5750_70.7351,1,1
2668,31.5750_73.1939,2,1
2673,30.4251_71.8351,1,1
2674,30.8162_72.8439,1,1
2677,31.9926_72.6527,2,1
2682,30.0339_71.3351,1,1
2683,31.5838_73.1939,1,1
2687,29.4427_71.4175,1,1
2698,30.6339_73.7263,1,1
2707,30.9750_72.5351,1,1
2714,30.6339_72.3175,1,1
2717,30.4427_73.0061,1,1
2721,30.4427_71.9939,1,1
2735,30.1427_71.4763,1,1
2739,30.6162_72.9439,2,1
2743,29.6427_70.8851,1,1
2745,31.2162_70.8851,1,1
2746,31.2162_70.8851,1,1
2749,31.4250_73.2351,2,1
2754,29.3662_71.5851,1,1
2755,29.4427_71.9061,1,1
2756,30.2426_70.9440,1,1
2757,30.2426_70.9440,1,1
2765,29.4838_71.6675,1,1
2766,30.7540_72.6351,1,1
2788,31.9926_72.6175,1,1
2803,30.1250_70.8939,1,1
2804,30.1250_70.8939,1,1
2814,30.6427_72.9175,1,1
2829,32.2663_72.9175,2,1
2831,30.8338_71.8175,1,1
2838,32.1838_72.4061,1,1
2839,30.4750_72.9263,1,1
2851,30.3750_73.5439,1,1
2863,31.5926_73.5175,2,1
2869,30.9541_73.0175,1,1
2873,30.4926_72.6939,2,1
2874,30.1927_72.5939,1,1
2875,30.1927_72.5939,1,1
2876,30.4926_72.0527,1,1
2883,32.3751_72.6851,1,1
2885,30.2839_70.9675,1,1
2887,32.3663_71.9264,1,1
2894,30.3750_71.3851,1,1
2895,30.4838_72.9263,1,1
2901,29.7041_72.8175,1,1
2908,30.5838_72.8439,1,1
2918,29.5427_71.7851,1,1
2920,30.9750_73.9175,1,1
2931,31.3927_73.4351,2,1
2932,31.5427_71.0351,1,1
2933,30.3426_72.9175,1,1
2935,31.2162_73.0263,2,1
2951,30.4427_73.2851,1,1
2954,29.6927_71.9851,1,1
2969,30.5750_72.1764,1,1
2970,31.5251_73.8439,2,1
2971,31.5251_73.8439,1,1
2974,29.5926_72.5851,1,1
2985,31.8663_73.2851,2,1
2991,30.2540_72.4939,1,1
2996,32.2040_73.0351,1,1
3002,29.7839_72.1940,1,1
3003,29.7839_72.1940,1,1
3005,29.6927_73.1263,1,1
3010,30.9926_73.8675,1,1
3011,30.9926_73.8675,1,1
3014,30.4427_72.0175,1,1
3015,30.4427_72.0175,1,1
3016,30.8751_72.0939,2,1
3021,29.6927_72.3175,1,1
3022,29.4339_71.7675,1,1
3023,32.2575_71.4851,1,1
3025,32.4338_71.7763,1,1
3027,29.8750_72.8939,1,1
3028,29.8750_72.8939,1,1
3029,29.8750_72.8939,1,1
3033,30.1839_73.4263,1,1
3038,30.2426_71.8939,1,1
3043,30.5926_72.7675,1,1
3046,30.9163_72.5675,1,1
3048,31.4041_73.2061,1,1
3052,30.5662_71.8851,1,1
3056,32.0041_72.3675,1,1
3077,31.5926_73.8175,1,1
3079,32.0427_72.7061,1,1
3085,30.6162_72.3263,1,1
3086,30.6162_72.3263,1,1
3093,31.5075_73.6175,2,1
3096,31.0926_72.2675,2,1
3110,31.6662_72.5439,1,1
3111,29.5926_72.6263,1,1
3113,31.4662_72.9763,1,1
3114,31.4662_72.9763,1,1
3116,31.0040_72.5351,1,1
3120,30.6427_70.9440,1,1
3130,29.5926_72.6439,1,1
3134,29.5750_71.1675,1,1
3135,29.5750_71.1675,1,1
3151,29.5427_71.3263,1,1
3153,32.2338_71.3263,1,1
3154,32.2338_71.3263,1,1
3158,30.0926_73.3175,1,1
3163,30.3839_72.9175,1,1
3167,30.5251_73.7263,1,1
3168,30.1427_73.5939,1,1
3169,31.1339_72.6675,2,1
3173,31.8927_73.3939,1,1
3174,30.1751_71.6263,1,1
3175,30.1751_71.6263,1,1
3180,30.1162_70.8851,1,1
3192,30.9163_71.9675,1,1
3195,30.3927_72.9675,1,1
3201,30.0662_72.6851,1,1
3219,30.4339_72.1263,1,1
3223,31.3574_72.5351,1,1
3229,31.3162_73.0061,1,1
3230,31.0838_72.9675,1,1
3233,31.5750_73.4175,1,1
3243,31.4926_73.1851,1,1
3245,30.1162_72.5675,1,1
3248,30.6339_72.6439,1,1
3251,30.9662_73.8561,1,1
3252,30.1339_72.9175,1,1
3253,30.7839_73.5675,1,1
3254,30.6251_72.4561,1,1
3258,31.3927_72.9439,1,1
3260,30.0662_72.1263,1,1
3267,29.7540_72.7175,1,1
3268,29.7540_72.7175,1,1
3270,30.0662_71.4061,1,1
3271,31.4250_73.3439,2,1
3275,30.4427_71.6675,1,1
3277,32.0926_71.8939,1,1
3279,30.1751_73.0763,1,1
3280,30.1751_73.0763,1,1
3285,30.4662_73.3939,1,1
3286,30.0838_73.3851,1,1
3289,31.2426_72.3263,1,1
3295,30.7663_71.0763,1,1
3309,31.6427_73.4263,1,1
3312,30.8041_73.5175,1,1
3314,31.3250_73.3675,1,1
3320,30.5163_72.7175,1,1
3332,29.5750_71.8675,1,1
3374,30.8662_74.0440,1,1
3383,29.5251_72.8439,1,1
3391,30.9574_73.8263,1,1
3396,31.9540_72.8061,1,1
3398,31.5541_73.4675,1,1
3400,30.7839_72.2763,1,1
3402,30.4662_72.3263,1,1
3403,29.9041_72.1764,1,1
3405,29.7338_71.1175,1,1
3407,29.5926_71.5675,1,1
3411,29.9339_71.3175,1,1
3412,29.9339_71.3175,1,1
3413,29.9339_71.3175,1,1
3414,29.9339_71.3175,1,1
3417,30.7041_72.5263,1,1
3421,31.5251_73.0263,1,1
3425,31.3751_72.9263,1,1
3426,31.3751_72.9263,1,1
3427,31.1251_72.6675,1,1
3428,29.2338_72.7675,1,1
3429,30.0750_72.9439,1,1
3431,31.3162_72.9939,1,1
3432,29.6839_72.1351,1,1
3434,29.7162_72.1175,1,1
3439,29.4339_71.4939,2,1
3442,31.9574_72.3263,2,1
3443,31.1927_73.9439,1,1
3444,31.1927_73.9439,1,1
3445,31.7250_73.3351,1,1
3449,30.0339_70.6763,1,1
3450,30.0339_70.6763,1,1
3453,31.0251_73.1561,1,1
3458,30.8250_73.2851,1,1
3467,29.8839_70.6175,1,1
3468,31.8041_72.5763,1,1
3469,31.8041_72.5763,1,1
3476,29.8927_72.0851,1,1
3477,29.8927_72.0851,1,1
3482,31.4838_73.6939,1,1
3489,30.5926_71.6263,1,1
3495,30.1839_72.6851,2,1
3506,30.5339_72.5439,1,1
3518,31.5926_73.7675,1,1
3521,30.4750_73.2527,1,1
3522,31.8426_73.4527,1,1
3526,31.0750_70.9440,1,1
3527,31.0750_70.9440,1,1
3532,30.2250_72.4263,1,1
3533,31.3540_72.8351,1,1
3539,30.5427_73.0675,1,1
3541,30.8162_70.6763,1,1
3544,31.4426_71.0175,1,1
3550,30.3927_72.3939,1,1
3556,30.6839_73.8351,1,1
3560,31.4662_73.2439,1,1
3561,31.3250_72.5675,1,1
3565,29.5163_71.8175,1,1
3566,29.5163_71.8175,1,1
3571,31.8540_72.6175,1,1
3579,30.2426_73.1763,1,1
3580,30.2426_73.1763,1,1
3582,30.5339_71.7675,1,1
3585,29.9041_71.2939,1,1
3586,30.2162_72.7175,2,1
3603,29.8839_72.5439,1,1
3617,30.5926_70.9175,1,1
3620,32.0427_72.7675,1,1
3640,32.2426_72.3175,1,1
3643,31.5750_73.7175,1,1
3645,31.1427_70.5175,1,1
3646,31.5041_73.1675,2,1
3647,31.5041_73.1675,1,1
3655,30.8662_72.6763,1,1
3658,29.8927_71.2675,1,1
3659,31.5541_72.9851,1,1
3661,32.3426_72.1263,1,1
3664,32.2663_72.6763,1,1
3665,31.3338_72.7561,1,1
3668,31.8250_72.5675,1,1
3669,29.8662_71.2763,1,1
3671,30.8162_72.2851,1,1
3673,30.3162_73.3763,1,1
3679,31.6926_72.9675,1,1
3683,30.9541_73.4439,2,1
3694,30.9838_73.7675,1,1
3699,31.8839_72.7061,1,1
3700,29.3162_71.3675,1,1
3706,30.3839_72.1764,1,1
3717,30.6927_72.7061,1,1
3729,30.1339_71.5175,1,1
3731,31.3839_73.8939,1,1
3744,30.5662_72.0851,1,1
3751,29.6927_71.8439,1,1
3753,30.4427_72.0439,1,1
3754,30.4251_72.6763,1,1
3769,31.1751_72.8263,1,1
3771,30.8426_73.7263,1,1
3786,29.8162_72.7763,2,1
3791,30.5662_72.9175,1,1
3792,31.4926_73.0175,1,1
3798,30.2751_72.6561,1,1
3799,29.8250_71.4352,1,1
3801,31.5662_72.2561,1,1
3802,31.5662_72.2561,1,1
3806,30.1663_71.4264,1,1
3807,31.6838_71.0851,1,1
3812,32.1838_73.1439,1,1
3820,31.8751_73.2675,2,1
3821,31.8751_73.2675,1,1
3828,29.6162_71.2439,1,1
3830,30.4838_72.9675,1,1
3835,30.8426_73.6561,2,1
3838,31.2426_70.9675,1,1
3844,30.3662_71.6561,1,1
3855,31.3663_73.8061,1,1
3856,30.3927_72.9439,1,1
3857,30.2751_73.1351,1,1
3861,30.9662_72.3939,1,1
3862,30.9662_72.3939,1,1
3864,30.1541_70.9352,1,1
3866,29.7663_72.6439,2,1
3868,30.8162_73.6027,1,1
3869,30.7751_73.5061,1,1
3884,29.7250_72.5675,1,1
3887,31.0251_73.8939,2,1
3888,29.4750_70.9175,1,1
3890,30.0926_71.3851,1,1
3896,32.2839_72.3263,1,1
3898,30.6427_73.6175,1,1
3907,31.0838_70.9763,1,1
3914,30.4339_72.5763,1,1
3916,30.3662_73.3175,1,1
3918,29.8250_70.6351,1,1
3919,29.8250_70.6351,1,1
3920,32.2751_71.3675,1,1
3930,30.0040_72.3175,1,1
3935,30.3750_73.0351,1,1
3940,30.9662_72.2763,1,1
3942,30.1040_71.4175,2,1
3944,31.1162_70.5175,1,1
3945,30.7250_72.0851,1,1
3946,32.2839_71.4675,1,1
3950,30.3041_71.3527,1,1
3954,31.2541_72.7675,1,1
3955,31.2541_72.7675,1,1
3956,30.1339_72.6675,1,1
3957,30.1339_72.6675,1,1
3958,30.1339_72.6675,1,1
3974,30.5541_72.1061,2,1
3996,31.4750_73.1175,1,1
3997,31.1251_73.8439,2,1
4004,31.4838_73.6061,1,1
4007,29.8250_72.1676,1,1
4009,30.4662_72.5439,1,1
4016,29.8927_72.5439,1,1
4017,29.8927_72.5439,1,1
4020,29.5662_71.7939,1,1
4023,29.9926_71.7263,2,1
4024,29.9926_71.7263,1,1
4025,31.3426_72.8939,1,1
4035,30.0926_72.8561,1,1
4036,30.6427_71.6852,1,1
4037,31.4750_73.7439,2,1
