label_id,patch_id,class,n_patches
416,30.2575_73.6763,1,4
420,29.4750_71.4561,1,4
424,31.2074_72.6439,2,5
425,31.2074_72.6439,2,4
429,30.8540_74.0027,1,4
435,32.0541_72.4763,1,4
439,30.7663_70.6561,1,4
448,30.4750_72.7351,1,4
449,30.4750_72.7351,1,4
455,29.2426_71.3939,1,4
456,29.2426_71.3939,1,4
460,29.8074_71.8561,1,4
468,31.5662_71.0263,1,4
473,31.0040_73.7561,1,6
478,32.2074_71.3027,1,4
493,31.9074_72.3061,2,4
502,30.1663_71.6675,1,4
506,29.8662_71.1027,1,4
507,30.6162_72.8527,1,4
508,30.3540_71.5561,1,4
511,31.7541_71.1027,1,4
513,32.2338_72.3061,1,4
514,32.2338_72.3061,1,4
517,29.8574_71.5561,1,4
518,30.5574_70.9263,1,4
519,30.5574_70.9263,1,4
520,30.0251_72.3763,1,4
530,29.8540_72.7851,1,4
531,30.4339_73.7175,1,4
535,29.2540_71.3439,1,4
537,30.8074_71.8561,1,4
538,30.8074_71.8561,1,4
539,32.2162_71.8561,1,4
544,31.0541_72.9263,1,4
546,30.9926_72.0027,1,4
547,29.8750_71.9264,1,4
552,31.2426_70.9528,1,4
553,29.8162_71.4264,1,4
555,30.9926_73.9027,1,4
558,31.0075_73.9527,1,4
560,31.4162_73.2175,2,4
562,31.8162_72.7851,1,4
563,31.8162_72.7851,1,4
565,30.1541_72.4851,1,4
566,30.5926_73.1263,1,4
568,31.2663_72.3527,1,4
572,32.1075_73.0939,1,4
574,31.2839_72.3763,1,4
576,31.2338_73.6175,1,4
577,31.4162_72.6351,1,4
583,29.7663_72.7027,1,4
593,31.9162_73.0528,1,4
597,30.0574_72.5351,1,4
598,30.0574_72.5351,1,4
604,30.7575_71.8027,1,4
605,30.7162_72.3061,1,4
606,31.7074_73.4439,1,4
608,31.4838_73.3561,1,4
611,30.4075_72.8027,1,4
612,30.4075_72.8027,1,4
614,30.4251_72.3439,1,4
615,30.1663_72.7439,1,4
617,30.9541_70.6940,2,4
618,30.9541_70.6940,1,4
619,30.4075_72.2527,1,4
629,30.3250_72.3175,1,4
632,29.6250_71.9528,1,4
639,30.9838_72.4763,2,4
646,30.9251_73.8263,2,4
647,30.3338_71.8027,2,4
648,31.5041_73.3061,1,4
649,31.5041_73.3061,1,4
650,30.3074_73.8527,1,4
654,29.9041_72.3527,1,4
655,30.4926_70.9528,1,4
662,30.8074_72.3439,1,4
665,30.4251_72.6527,1,4
667,30.5040_73.3263,1,4
668,30.0339_72.4351,1,4
669,30.2540_72.4527,1,4
670,30.2540_72.4527,1,4
672,29.6074_72.2351,1,4
675,31.0574_72.7527,1,4
680,30.5040_72.2439,1,4
682,29.2575_72.5939,1,6
689,30.1040_71.4352,1,4
690,30.1040_71.4352,1,4
694,30.4926_73.5528,1,4
700,31.9540_71.7851,1,4
701,32.2927_71.4561,1,4
715,29.9075_70.6175,1,4
719,32.2839_71.4561,1,4
721,29.2575_71.5527,1,4
722,32.2751_72.4439,1,4
723,32.2751_72.4439,1,4
728,31.3927_72.4027,1,4
729,29.6839_72.6763,1,4
731,31.5251_73.0528,1,4
732,32.2663_72.3175,2,4
735,30.7074_72.4675,1,4
736,31.1162_73.9351,1,4
737,29.5574_71.9561,1,4
746,30.4574_72.0351,1,4
747,29.9339_70.6527,1,4
751,31.8250_72.7851,1,4
752,31.8250_72.7851,1,4
758,31.1541_73.3561,2,4
768,29.9163_70.6561,1,4
769,30.3338_72.3263,1,4
771,32.1251_71.2439,1,5
772,32.1251_71.2439,1,4
779,32.1750_71.4061,1,4
781,30.5662_70.9440,1,4
786,30.1339_72.6527,1,4
796,32.2074_72.2527,2,4
797,31.3162_72.6263,1,4
810,31.4250_72.4439,1,4
812,29.4251_71.7561,1,4
815,30.8540_73.7263,1,4
816,30.8540_73.7263,2,4
819,32.0339_72.5763,1,4
822,32.0339_72.5763,1,4
828,29.5574_71.1527,2,4
829,29.5574_71.1527,2,4
834,29.8338_72.8061,1,4
836,29.8574_70.5351,1,4
844,31.9926_72.5527,1,4
853,31.8751_71.1351,1,4
858,32.1040_73.0851,1,4
865,29.6074_71.6027,1,4
872,29.9041_70.6675,1,4
874,31.4540_72.6175,1,4
880,30.8839_71.8675,1,4
885,32.1251_71.2527,1,4
886,32.1251_71.2527,1,4
888,31.4926_73.1561,1,4
894,29.8074_71.8175,1,4
895,32.2751_72.9175,1,4
897,30.4574_73.2263,1,4
900,30.2575_73.6939,1,4
903,29.5541_71.3561,1,4
908,30.1162_72.8527,1,4
911,31.0251_73.8175,1,4
912,30.6541_73.5528,1,4
920,30.2426_72.3561,1,4
925,29.9541_71.6764,1,4
926,31.4574_73.2527,1,4
927,29.6162_71.8675,1,4
928,31.0075_73.7351,1,4
929,31.0075_73.7351,1,4
930,31.0075_73.7351,1,4
940,30.5838_70.9440,1,4
941,29.7426_71.4851,1,4
945,30.4339_72.3561,1,4
949,32.0574_72.3561,1,4
953,31.3751_73.0351,1,4
958,32.3663_72.6439,1,4
963,30.3338_71.6263,1,4
968,31.3839_73.1851,1,4
969,31.3839_73.1851,1,4
977,30.6575_73.2027,1,4
978,31.8751_71.1263,1,4
982,31.3540_72.9027,1,4
984,29.6839_71.2527,1,4
994,31.0574_72.6027,1,5
1002,29.6541_71.9561,1,4
1006,31.0040_73.1175,1,4
1007,30.0075_71.7175,1,4
1009,29.8074_72.6027,1,4
1013,30.6040_73.1851,2,4
1018,29.6575_71.9175,1,4
1024,31.1839_72.5939,1,4
1025,30.4075_73.1061,1,4
1031,31.2041_73.9675,1,4
1035,30.9926_72.4763,2,4
1043,29.9838_71.8527,1,4
1049,30.5750_73.8527,2,5
1055,29.5251_71.6561,1,4
1058,32.2839_72.5763,1,4
1059,30.0750_71.0175,1,4
1064,30.0251_70.9561,1,4
1065,32.3575_72.6439,1,4
1072,29.7663_72.7061,1,4
1073,31.4540_73.2439,1,4
1074,31.4540_73.2439,1,4
1077,30.9662_72.4263,1,4
1081,31.9540_72.4527,1,4
1086,31.9250_72.8851,1,4
1088,29.9041_71.1439,1,4
1090,30.8927_72.9351,1,4
1095,30.9041_71.8027,1,4
1098,30.2540_73.6939,1,4
1100,29.2250_72.3527,1,4
1107,29.7751_72.7061,1,4
1116,31.7663_72.9061,1,4
1120,29.8074_71.5561,1,4
1121,31.9250_72.8763,1,4
1124,30.0662_71.5027,1,4
1129,30.2575_71.3027,1,4
1133,29.6040_71.9528,1,4
1134,29.9075_72.3527,1,4
1136,30.6575_73.0175,1,4
1140,29.5251_71.8175,1,4
1142,29.5541_71.2061,1,4
1144,29.7041_71.6764,1,4
1150,29.8041_71.8527,1,4
1155,30.4041_71.8763,1,4
1166,29.9541_71.3527,1,4
1171,31.7575_72.4527,1,4
1172,31.3041_73.0351,2,4
1177,31.0163_73.9061,1,4
1183,31.4162_73.2061,1,4
1185,30.5750_71.9264,1,4
1190,30.7540_73.8028,1,4
1204,29.8662_72.0061,1,4
1208,31.2541_73.4527,1,4
1209,32.1574_73.0061,1,4
1217,30.1751_72.7351,1,4
1221,30.5838_73.1263,1,4
1222,31.9574_71.7763,1,4
1223,31.9574_71.7763,1,4
1224,30.5541_72.8351,1,4
1225,30.5541_72.8351,1,4
1227,31.3540_73.3061,2,4
1236,31.2575_73.5439,1,4
1237,31.4662_73.0439,1,4
1238,31.4662_73.0439,1,4
1239,31.1839_73.8763,2,4
1240,31.1839_73.8763,2,4
1244,30.1541_73.1061,1,4
1245,30.1541_73.1061,1,4
1246,30.1541_73.1061,1,4
1251,30.0574_73.1527,1,5
1252,30.0574_73.1527,1,4
1261,30.0075_70.6852,1,4
1267,31.2426_72.3027,1,4
1269,29.9750_71.9851,1,4
1273,30.7041_72.0561,1,4
1274,30.7041_72.0561,1,4
1275,30.3662_72.3763,1,4
1281,31.4574_72.6263,1,4
1283,31.2338_70.9352,1,4
1284,29.5574_71.3763,1,4
1293,31.1541_72.3763,1,4
1295,31.4662_71.0061,1,4
1296,31.3338_73.3527,1,4
1306,30.7074_72.5527,1,4
1320,30.0251_70.7028,1,4
1321,31.0040_73.7351,1,4
1322,31.0040_73.7351,1,4
1323,31.0040_73.7351,1,4
1325,30.9075_70.9851,1,4
1328,29.7663_72.4027,1,4
1331,31.8540_71.1175,1,4
1332,31.6040_73.7061,1,4
1334,30.0251_72.3675,1,4
1336,30.5662_70.9175,1,4
1337,30.0541_71.1852,1,4
1340,30.0574_71.4939,1,4
1341,30.1074_72.5351,1,4
1342,29.8574_72.7763,1,4
1346,29.8927_72.5527,1,4
1350,31.0838_73.1351,1,4
1355,30.9427_70.9561,1,4
1356,30.9427_70.9561,1,4
1357,30.9427_70.9561,1,4
1363,30.0750_71.0763,1,4
1364,30.0750_71.0763,1,4
1366,31.4162_72.4351,1,4
1368,31.7751_72.9027,1,4
1372,31.1751_72.3561,1,4
1373,31.1751_72.3561,1,4
1384,31.3540_73.1263,1,4
1385,31.3540_73.1263,1,4
1386,29.5251_71.6061,1,4
1387,29.5251_71.6061,1,4
1389,31.2162_72.3527,1,4
1395,31.1162_72.0351,1,4
1396,31.3574_72.8439,1,4
1397,31.3574_72.8439,1,4
1398,30.9574_73.3061,1,4
1399,31.0075_73.4939,1,5
1400,31.1339_73.5061,2,4
1405,29.7074_71.6675,1,4
1406,29.6839_71.3561,1,4
1414,31.3751_73.1027,1,4
1417,31.9041_72.8527,1,4
1424,31.4041_73.5263,1,4
1427,31.6040_73.6939,1,4
1428,31.6040_73.6939,1,6
1431,30.0541_73.1527,1,5
1435,31.4574_71.0061,1,4
1438,30.1074_72.5175,1,4
1439,30.6751_71.7263,1,4
1440,30.6751_71.7263,1,4
1441,29.5075_71.7351,1,4
1447,30.0541_71.4851,1,4
1448,29.8074_71.4061,1,4
1449,31.1751_72.2527,1,4
1452,30.5838_70.9352,1,4
1456,31.2426_72.2939,1,4
1460,30.9075_70.9939,1,4
1462,30.4075_72.2439,1,4
1467,31.2426_72.3061,1,4
1470,30.0075_72.7763,1,4
1483,30.4075_73.0351,2,4
1484,30.4075_73.0351,1,4
1485,30.4075_73.0351,1,4
1490,29.8540_71.5561,1,4
1497,30.5662_72.4351,1,4
1506,30.0040_71.1852,1,4
1523,30.2041_70.9561,1,4
1524,30.2041_70.9561,1,4
1528,29.9541_73.0439,1,4
1529,31.5075_73.3028,1,4
1530,31.5075_73.3028,1,4
1535,31.2839_72.3675,1,4
1538,30.0662_71.0263,1,4
1542,29.2338_71.3939,1,4
1543,29.2338_71.3939,1,4
1547,29.7839_71.0527,1,4
1549,29.4339_71.7561,1,4
1550,30.7575_72.0527,1,4
1551,30.7575_72.0527,2,4
1558,30.3574_73.2061,1,4
1559,30.3662_73.2939,1,4
1561,30.1575_72.4851,1,4
1564,30.8927_73.0851,2,4
1568,30.3839_72.3527,1,4
1571,29.5574_71.3851,1,4
1573,30.9541_73.8061,2,6
1574,30.4075_72.8061,1,4
1575,29.9574_71.4561,1,4
1576,29.9574_71.4561,1,4
1577,31.2663_73.4527,1,4
1582,31.4250_71.0027,1,4
1590,30.6040_72.9351,1,4
1591,31.0541_73.1263,2,4
1597,30.1162_71.5939,1,6
1598,30.1162_71.5939,2,6
1603,30.8074_72.0527,2,4
1610,30.7751_70.6561,1,4
1611,29.8041_70.7351,1,4
1614,30.0838_72.4561,1,4
1615,30.6839_73.6527,1,4
1617,29.7162_72.1561,1,4
1619,29.9926_71.1439,1,4
1621,30.6074_73.3527,1,4
1623,29.9251_71.5439,1,4
1641,31.0427_73.7351,1,4
1643,29.8250_72.1852,1,4
1651,31.4750_73.3527,1,4
1654,29.9574_71.3263,1,4
1658,31.6427_73.0528,1,4
1660,31.4540_72.9527,1,4
1661,30.0662_71.3851,1,4
1662,30.7540_72.0561,1,4
1663,30.7540_72.0561,2,4
1664,29.8839_71.3263,1,4
1685,31.1751_72.5939,1,4
1689,29.7250_71.4027,1,4
1692,30.0541_73.1561,1,5
1702,30.5750_73.6439,2,4
1703,31.9041_72.3027,2,4
1705,30.9041_72.7851,1,4
1706,30.9041_72.7851,1,4
1711,29.8839_71.2763,1,4
1718,29.6575_71.5439,1,4
1723,30.1663_72.9561,1,4
1729,30.4339_70.9561,1,4
1732,31.4041_73.5351,1,4
1733,30.4574_72.0175,1,4
1734,29.6839_71.3527,1,4
1747,31.0662_72.9175,2,4
1749,30.2540_72.3027,1,4
1753,32.2338_72.5027,1,4
1757,31.9750_71.1763,1,4
1759,31.1162_73.7527,1,4
1761,30.7074_72.5851,2,4
1762,31.3426_73.3527,1,4
1765,30.6663_73.0263,1,4
1771,30.0075_71.1852,1,4
1772,30.0075_71.1852,1,4
1773,30.0075_71.1852,1,4
1776,31.4662_71.0027,1,4
1797,31.0040_73.9527,1,4
1799,30.6575_73.0351,1,4
1801,30.5574_72.4263,1,4
1803,29.5163_71.6061,1,4
1804,29.7540_70.6061,1,4
1805,30.2540_73.0528,1,4
1806,30.2540_73.0528,2,4
1807,29.9163_72.1061,1,4
1810,31.7575_73.5851,1,4
1813,30.3338_73.3439,1,4
1816,30.7751_73.4439,1,5
1817,32.0427_72.6351,1,4
1818,31.2041_72.3263,1,4
1820,31.0075_73.7439,1,4
1821,29.4574_71.4440,1,4
1822,30.9574_73.0175,1,4
1826,31.9574_71.6561,1,4
1828,30.1839_72.7561,1,4
1830,31.2927_72.7851,1,4
1846,30.9926_73.7851,1,4
1848,30.6040_73.1939,1,4
1850,30.6040_73.1939,1,4
1851,30.6040_73.1939,1,6
1852,30.6040_73.1939,1,4
1857,31.3041_73.4939,1,4
1858,31.3041_73.4939,1,4
1860,31.3041_73.4939,1,4
1876,30.8074_73.1675,1,4
1877,30.8074_73.1675,1,4
1878,30.9574_72.4939,1,4
1880,31.4926_72.0763,1,4
1884,29.9574_71.3439,1,5
1887,29.8540_72.7763,1,4
1888,30.6541_74.0175,1,4
1903,30.1575_73.1027,1,4
1904,30.1575_73.1027,1,4
1905,30.1575_73.1027,1,4
1908,30.6074_73.2061,1,4
1909,30.7575_73.8028,1,4
1916,29.7663_72.5527,1,4
1924,32.0662_71.3351,1,4
1928,30.7575_71.0061,1,4
1932,31.1162_73.9263,1,4
1934,29.3338_71.5527,1,4
1936,31.4540_73.2527,1,4
1944,31.2839_72.3527,1,4
1945,30.0926_72.4527,1,4
1948,30.1162_72.5351,1,4
1949,30.1751_71.6675,1,4
1957,30.0750_71.9352,1,4
1959,30.2927_73.1061,1,4
1964,31.9162_72.8851,1,4
1968,30.4926_73.5439,1,4
1969,30.4750_72.2028,1,4
1973,29.8162_71.6561,1,4
1979,32.2839_72.5851,1,4
1982,30.3250_71.8939,1,4
1988,30.6927_72.4763,1,4
1989,30.9541_73.0263,1,4
1991,30.0838_72.4527,1,4
1993,30.5075_73.3263,1,4
2000,29.5662_71.0027,1,4
2010,30.1040_71.4264,1,4
2012,31.1162_72.3939,1,4
2018,31.3250_70.9851,1,4
2020,30.2162_71.5527,1,4
2028,30.9541_73.7675,1,4
2030,29.7663_72.5561,1,4
2032,30.8662_73.9763,1,4
2033,29.9750_71.8527,1,4
2043,31.2426_70.9440,1,4
2051,30.1575_72.9439,1,4
2052,30.1927_72.3561,1,4
2053,30.1927_72.3561,1,4
2054,30.1927_72.3561,1,4
2056,31.9574_72.9061,1,4
2057,31.9574_72.9061,1,4
2060,30.3839_73.1675,1,4
2071,29.6839_71.8763,1,4
2074,29.9838_71.1439,1,4
2084,32.2040_72.4851,1,4
2090,30.4251_72.7061,1,4
2091,29.8074_71.4175,1,4
2094,30.1250_72.6561,1,4
2096,32.2074_72.5175,1,4
2097,32.2074_72.5175,1,4
2100,30.5251_72.1351,2,4
2111,29.2250_72.7527,1,4
2119,30.5541_73.4561,1,4
2120,30.3839_73.5528,2,4
2123,31.2575_70.9027,2,4
2125,31.1251_72.0439,1,4
2133,31.1927_73.8675,2,4
2134,31.0163_72.7027,1,4
2140,32.0251_72.8027,1,4
2149,30.4574_72.4561,1,4
2156,29.8540_71.5027,1,4
2157,29.8540_71.5027,1,4
2158,30.2041_72.8351,1,4
2159,30.2041_72.8351,1,4
2160,31.1162_73.7561,1,4
2164,29.8041_71.4352,1,4
2167,31.0075_71.9675,1,4
2168,31.4926_73.1763,1,4
2171,30.3839_73.1763,1,4
2176,31.4338_70.9939,1,4
2178,31.5662_71.0175,1,4
2188,31.2426_73.6175,1,4
2189,31.2426_73.6175,1,4
2200,30.8074_72.3027,1,4
2201,30.8074_72.3027,1,6
2204,31.0339_73.7351,1,4
2205,30.4574_72.6561,1,4
2209,30.6074_73.1851,2,4
2211,31.0541_72.7527,1,4
2213,31.3074_72.6175,1,4
2221,30.9075_72.5061,2,4
2222,30.9075_72.5061,1,4
2225,29.8041_71.8175,1,4
2226,30.1575_72.6175,1,4
2228,30.4541_72.1263,2,4
2231,29.7751_72.5561,1,4
2237,30.0662_71.5061,1,5
2239,31.1575_72.3763,1,4
2246,29.9339_72.2561,1,4
2253,31.5926_73.6439,2,4
2255,30.6251_73.6027,1,4
2256,30.6251_73.6027,1,4
2257,31.4838_73.1527,2,4
2264,30.2540_73.2561,1,4
2269,30.3426_72.7939,1,4
2277,32.1339_71.2439,1,5
2278,32.1339_71.2439,1,4
2286,31.4838_73.3527,1,4
2288,31.5750_71.0061,1,4
2290,30.2041_73.2439,1,4
2292,29.9339_72.2527,1,4
2293,29.2338_71.4175,1,4
2295,30.4075_73.0439,2,4
2296,30.4075_73.0439,1,4
2297,30.4075_73.0439,1,4
2298,30.6575_72.6351,1,4
2302,30.1339_72.3527,1,4
2306,31.9162_72.6027,1,4
2308,29.8162_72.1852,1,4
2309,31.0040_73.1263,1,4
2317,29.2575_72.6027,1,4
2318,31.3074_72.3527,1,4
2319,31.3074_72.3527,1,4
2320,31.3074_72.3527,1,4
2321,31.3074_72.3527,1,4
2322,31.3074_72.3527,1,6
2331,31.5427_73.0561,1,4
2333,30.5040_73.3351,1,4
2336,30.7751_73.4763,2,4
2338,31.2074_72.7263,1,4
2346,30.7663_73.8028,1,4
2372,30.0040_71.7351,1,4
2373,30.0339_72.3675,1,4
2374,30.5541_73.4527,1,4
2381,30.0574_73.3028,1,4
2382,30.0662_72.7561,1,4
2383,31.5075_73.8527,1,4
2385,29.9662_71.3527,1,4
2386,30.9427_70.9528,1,4
2388,30.9427_70.9528,1,4
2395,30.1541_73.1939,1,4
2397,32.1750_72.8527,1,4
2398,30.3338_71.8061,2,4
2408,29.9251_72.2561,1,4
2409,30.6074_70.9263,1,4
2412,31.4041_72.2175,1,4
2423,31.3074_72.9527,1,4
2424,30.7751_73.8028,1,4
2444,30.2162_72.9851,1,4
2445,30.8662_73.9675,1,4
2446,31.7426_73.0061,1,4
2451,30.0251_70.6852,1,4
2456,31.4750_73.1527,2,4
2458,30.0040_71.7175,1,4
2459,31.3540_70.9851,1,4
2460,30.5574_73.4561,1,4
2461,29.6074_72.2263,1,4
2464,32.0339_72.6351,1,4
2465,31.5427_72.1061,1,4
2467,30.6251_73.4561,1,4
2468,29.8540_72.0027,1,4
2469,30.7751_73.2939,1,5
2476,31.3041_73.8028,1,4
2479,30.4251_72.3675,1,4
2481,30.4251_72.3561,1,4
2482,30.4251_72.3561,1,4
2485,31.5075_73.3527,1,4
2486,31.2751_72.3351,1,4
2488,29.8074_70.7351,1,4
2491,31.5838_71.0061,1,4
2498,31.4074_72.4263,1,4
2500,30.4041_72.8027,1,4
2501,30.4041_72.8027,1,4
2504,30.8074_73.1851,1,4
2506,29.9750_70.6561,1,4
2510,31.9250_73.0528,1,4
2515,31.8250_72.7939,1,4
2516,30.8041_72.3061,1,4
2524,30.3162_71.8939,1,4
2525,31.4074_72.2175,1,4
2531,30.8426_73.5561,2,4
2544,31.4074_72.6263,1,4
2546,31.5541_72.2939,1,4
2554,30.0838_71.6852,1,4
2561,29.8839_72.8351,1,4
2566,31.0339_73.8527,1,4
2569,29.5750_71.9264,1,4
2570,31.5163_73.3263,2,4
2574,31.3663_73.1027,1,4
2575,29.5574_71.9528,1,4
2576,30.6575_73.5528,1,4
2577,30.9075_71.8061,1,4
2583,30.7540_73.8263,1,4
2586,30.7162_72.0561,1,4
2589,32.0339_72.8061,1,4
2591,31.2839_72.3439,1,4
2592,31.2839_72.3439,1,5
2595,30.0251_71.1763,1,4
2599,31.5075_73.4027,1,4
2602,30.0541_71.6561,1,4
2603,30.0541_71.6561,2,4
2604,31.5075_73.0439,1,4
2605,31.5075_73.0439,1,4
2606,31.5075_73.0439,2,4
2607,31.4750_72.9561,2,6
2609,30.4838_72.7351,1,4
2610,30.4838_72.7351,1,4
2614,30.6541_72.6439,1,4
2615,30.6541_72.6439,1,4
2616,31.4662_72.9561,2,6
2617,30.4075_72.2351,1,4
2620,31.2751_72.3439,1,4
2621,31.2751_72.3439,1,5
2627,30.8074_73.5351,2,4
2628,30.8074_73.5351,1,4
2630,30.8074_73.5351,1,4
2635,30.7074_73.2851,2,4
2641,30.4041_72.2439,1,4
2643,31.2575_73.4527,1,4
2644,30.9163_72.5061,1,4
2646,31.4074_72.2263,1,4
2647,29.7575_72.4027,1,4
2657,32.1574_71.3061,1,4
2660,29.9541_71.3263,1,4
2665,31.6074_73.7061,1,4
2671,30.9075_72.5027,2,4
2672,30.9075_72.5027,1,4
2676,31.0040_71.9675,1,4
2679,29.7162_72.4939,1,4
2681,31.2041_70.9528,2,4
2685,31.0075_73.5439,2,4
2686,29.5574_70.8763,1,4
2689,29.8540_71.5263,1,4
2692,29.5541_71.9561,1,4
2697,32.0075_72.6351,1,4
2700,29.3074_71.5527,1,4
2704,30.0662_71.4175,2,4
2710,29.6751_71.3561,1,4
2711,31.3574_72.9061,1,4
2712,31.3574_72.9061,1,4
2715,31.1751_72.7061,2,4
2716,29.8927_71.3351,1,4
2723,30.0541_73.1939,1,4
2725,29.8041_71.5527,1,4
2726,30.9041_73.0061,2,4
2727,30.1927_72.3527,1,4
2728,30.1927_72.3527,1,4
2729,30.1927_72.3527,1,4
2730,30.1927_72.3527,1,4
2731,30.9041_73.3351,1,4
2733,30.5838_73.1351,1,4
2737,29.7540_70.6027,1,4
2740,31.4838_73.1851,1,4
2741,31.4838_73.1851,1,4
2752,30.9075_73.3175,1,4
2758,29.5541_70.8763,1,4
2759,30.6575_74.0263,1,4
2763,29.9251_71.5351,1,4
2770,31.6339_72.3263,2,4
2774,30.1839_72.3527,1,4
2775,30.1839_72.3527,1,4
2776,30.1839_72.3527,1,4
2777,30.1839_72.3527,1,4
2779,30.3074_71.9027,1,4
2781,29.5339_71.6561,1,4
2785,30.3041_73.0939,1,4
2786,30.8250_70.9561,1,4
2787,30.8250_70.9561,1,4
2792,30.0040_70.9939,1,4
2793,29.2162_72.7527,1,4
2796,31.6040_73.7027,1,6
2797,31.6040_73.7027,1,4
2798,31.6040_73.7027,1,4
2799,31.6040_73.7027,1,4
2807,30.9574_73.7763,1,4
2808,29.6162_71.8561,1,4
2809,30.4574_72.1263,2,4
2816,30.9041_72.6175,1,4
2819,31.5838_73.6439,2,4
2820,30.0040_71.7263,1,4
2821,30.0040_71.7263,1,4
2823,31.2663_72.3561,1,4
2827,29.6751_72.6851,1,4
2830,32.2663_72.9175,1,4
2835,31.1427_73.9351,2,4
2852,30.3750_73.5439,2,4
2855,31.3074_73.8061,1,4
2856,31.3074_73.8061,2,4
2857,29.9075_70.6263,1,4
2861,30.7041_72.0527,1,4
2862,30.7041_72.0527,1,4
2870,30.9541_73.0175,1,4
2879,31.6838_73.0027,1,4
2881,31.3927_72.4061,1,4
2882,30.0574_72.4027,1,4
2891,31.8074_72.5675,1,4
2900,30.6575_73.6561,1,4
2903,29.5750_71.0061,1,4
2904,29.5750_71.0061,1,4
2905,29.5750_71.0061,1,4
2910,31.4750_73.0939,1,4
2912,30.0163_72.7763,1,4
2915,31.3663_73.1061,1,4
2917,30.0541_70.9528,1,4
2924,31.3162_72.3527,1,4
