label_id,patch_id,class,n_patches
2536,28.2791_80.3485,1,3
2537,28.2791_80.3485,2,3
2539,27.8555_79.5897,1,3
2562,28.2055_79.5073,1,3
2599,27.8791_79.9397,2,3
2606,25.9379_80.5073,1,3
2611,28.1879_80.0661,1,3
2626,27.6291_79.5397,1,3
2660,26.3467_80.2783,1,3
2671,27.6143_79.0661,1,3
2699,28.4055_79.9161,1,3
2707,26.9055_80.2283,1,3
2739,26.4379_79.5397,1,3
2746,27.2967_81.1750,1,3
2791,26.3879_79.7661,2,3
2794,25.9555_81.2897,2,3
2841,27.7468_81.6485,2,3
2847,27.8143_81.8485,1,3
2850,25.5879_81.6985,1,3
2851,25.5879_81.6985,2,3
2864,26.3467_79.8397,2,3
2879,27.6967_78.9283,0,3
2909,27.8758_81.6073,1,3
2910,27.6643_79.9985,1,3
2911,27.6643_79.9985,1,3
2913,26.8555_81.1283,2,3
2920,27.0258_80.9073,1,3
2979,27.2879_81.1897,1,3
3004,26.6055_79.3783,1,3
3032,27.5056_80.9749,1,3
3064,27.0757_80.5283,1,3
3075,26.1758_81.5283,1,3
3098,26.1644_79.7985,2,3
3104,25.9968_81.1485,1,3
3121,26.7291_82.2073,2,3
3123,27.0555_82.4283,1,3
3166,27.7967_80.2783,2,3
3180,26.1967_81.3749,2,3
3201,25.5291_81.5783,1,3
3208,25.9467_81.2897,2,3
3227,26.8758_81.2283,2,3
3242,27.3467_81.7897,1,3
3247,26.8467_81.5661,2,3
3301,26.1791_80.0573,2,3
3329,27.5967_78.9073,1,3
3330,27.5967_78.9073,1,3
3339,27.5879_78.9073,1,3
3340,27.5879_78.9073,1,3
3373,27.1291_80.7283,2,3
3379,27.2758_82.2783,1,3
3414,25.8291_81.9985,1,3
3416,28.3967_79.9161,1,3
3421,28.0379_79.2249,1,3
3429,27.5967_78.8985,1,3
3441,26.1644_79.8073,2,3
3443,27.2055_79.3161,2,3
3444,27.1967_82.2985,1,3
3452,27.8791_79.3073,1,3
3480,25.6791_81.0661,2,3
3504,25.8291_80.5749,1,3
3505,25.8291_80.5749,1,3
3529,26.7291_79.0573,1,3
3577,28.0879_80.1283,1,3
3598,27.3967_80.9749,1,3
3607,27.9143_80.8161,1,3
3608,27.9143_80.8161,2,3
3612,27.4055_79.1073,0,3
3695,26.3055_82.0985,1,3
3696,26.3055_82.0985,1,3
3719,25.7967_80.7573,0,3
3725,26.7791_81.1073,2,3
3736,26.1143_80.1573,1,3
3749,25.8291_80.5783,1,3
3778,26.3555_80.7897,1,3
3792,26.8257_78.8985,2,3
3804,26.2468_81.0073,1,3
3810,25.5791_81.6985,1,3
3811,25.5791_81.6985,2,3
3870,27.8879_81.6897,1,3
3905,26.6967_79.0573,1,3
3966,25.8555_81.7783,2,3
3973,27.7380_81.7573,1,3
3998,27.7257_80.8897,1,3
4004,26.7055_81.3783,1,3
4005,26.7055_81.3783,1,3
4037,28.2380_79.5661,2,3
4049,26.4379_81.0573,1,3
4065,26.5467_80.9250,2,3
4083,26.8555_81.5661,2,3
4092,26.1380_80.2283,1,3
4099,26.7257_79.0573,1,3
4109,26.3555_80.3249,1,3
4112,27.2879_82.2485,2,3
4135,26.3879_81.6750,1,3
4197,25.6055_81.3283,1,3
4236,26.5791_79.2985,2,3
4237,26.7055_81.4250,1,3
4263,27.7791_81.8749,1,3
4290,26.4379_80.7485,1,3
4317,28.0967_79.9749,1,3
4378,27.0757_82.0397,1,3
4379,27.0757_82.0397,1,3
4417,25.6556_80.1573,1,3
4450,26.1292_80.1662,0,3
4456,26.1468_79.8073,2,3
4472,26.2556_80.9162,1,3
4501,26.6757_81.0283,2,3
4521,26.5144_81.0161,1,3
4522,27.3758_79.5661,2,3
4542,27.7292_80.8897,1,3
4588,26.7143_79.0661,1,3
4593,26.9055_81.3573,1,3
4598,26.2468_81.0283,1,3
4635,28.2758_80.3485,1,3
4636,28.2758_80.3485,2,3
4668,25.5879_81.7073,1,3
4675,25.9144_81.0783,2,3
4687,27.1967_81.9162,2,3
4708,27.3467_80.1573,1,3
4726,26.1967_81.9485,1,3
4747,27.9555_81.0897,1,3
4756,26.4291_81.7661,1,3
4847,27.4143_78.9783,1,3
4866,27.2556_81.7897,1,3
4867,28.2791_79.8249,1,3
4916,26.3291_80.2985,0,3
4941,26.6555_82.3749,1,3
4976,27.1967_81.9074,2,3
4978,26.1879_81.3783,2,3
4992,26.0967_81.5073,1,3
4999,26.8967_81.3573,1,3
5022,26.6258_80.4573,0,3
5027,27.5056_78.9283,1,3
5033,26.9055_80.2249,1,3
5065,26.6291_80.4573,0,3
5070,26.2291_80.8897,1,3
5083,26.8257_78.9073,1,3
5084,27.1467_81.3161,1,3
5112,27.1467_81.3073,1,3
5127,26.2468_81.0161,1,3
5129,27.6258_78.9283,1,3
5134,25.8291_81.9897,1,3
5164,27.5258_79.2485,2,3
5185,26.2468_82.2397,1,3
5186,27.8791_79.2985,1,3
5193,26.2055_79.8249,1,3
5207,26.5879_80.9985,1,3
5315,26.0791_81.7573,1,3
5352,26.2257_81.5161,1,3
5398,27.6291_80.0397,1,3
5411,26.3143_80.9783,1,3
5429,25.4791_81.3897,1,3
5435,27.2055_82.2985,1,3
5441,28.2791_79.8283,1,3
5479,26.2556_81.1283,1,3
5514,26.3055_80.9985,1,3
5517,27.1291_80.7249,2,3
5525,27.9291_81.4985,1,3
5543,27.7468_80.2397,2,3
5576,27.9792_81.4897,2,3
5589,26.0056_81.1662,1,3
5600,28.1791_79.3661,0,3
5629,27.0643_82.4161,1,3
5670,26.7758_81.1662,1,3
5747,26.5291_79.8783,0,3
5771,27.9555_80.7573,1,3
5805,27.6879_79.6661,1,3
5806,28.3879_79.9283,1,3
5808,25.8880_81.4897,1,3
5810,25.8880_81.4897,1,3
5833,27.1379_78.8485,1,3
5839,26.1556_80.7073,1,3
5844,26.1380_81.7283,1,3
5859,25.9643_81.2985,1,3
5880,26.1468_80.1783,0,3
5881,26.1468_80.1783,1,3
5891,26.7791_79.0485,1,3
5909,26.1257_80.1783,1,3
5918,27.5258_81.6662,2,3
5935,28.0379_79.2161,2,3
5963,27.0291_81.4162,1,3
5998,27.2143_80.2749,0,3
5999,27.2143_80.2749,1,3
6044,26.7967_78.9573,1,3
6045,26.7967_78.9573,1,3
6096,26.7055_81.0661,1,3
6102,26.0643_80.6073,1,3
6121,26.6055_80.6161,2,3
6127,25.7556_81.9162,1,3
6178,27.4880_79.9749,1,3
6188,26.6258_81.1485,1,3
6225,27.2556_81.2161,1,3
6229,26.9791_79.9661,0,3
6235,27.8467_80.4485,2,3
6240,26.7879_81.5249,1,3
6244,26.6258_79.1161,2,3
6266,27.9792_81.4985,2,3
6273,26.9555_78.8283,2,3
6277,26.2879_81.4661,2,3
6350,26.6967_79.5749,1,3
6365,27.2791_82.2573,1,3
6384,26.0757_81.7573,1,3
6388,27.8967_81.4783,2,3
6399,26.1644_80.1283,2,3
6411,26.9291_78.8573,1,3
6413,26.9291_78.8573,1,3
6419,26.1468_81.2283,2,3
6426,26.6258_81.1574,1,3
6454,26.4467_80.2249,2,3
6479,27.9643_80.7661,2,3
6528,26.1879_81.0485,1,3
6541,26.3757_81.9485,1,3
6551,28.0879_80.4985,1,3
6590,27.0291_80.9485,1,3
6629,27.3791_79.6161,2,3
6638,25.9968_81.9162,1,3
6691,26.6791_80.8485,2,3
6718,26.5879_81.7749,1,3
6723,26.1758_82.1897,1,3
6761,26.9379_81.1662,1,3
6768,27.0879_82.2661,1,3
6812,26.4379_80.5573,1,3
6824,26.3879_81.7749,0,3
6833,27.6555_79.9985,1,3
6836,25.4967_81.4661,0,3
6867,26.9379_82.3073,1,3
6871,26.3467_80.4661,0,3
6885,26.0467_81.9283,1,3
6918,26.7055_81.4283,1,3
6920,26.1879_80.7161,1,3
6934,27.3758_79.6161,2,3
6938,27.3467_81.0161,1,3
6946,26.1967_80.7161,1,3
6960,26.1791_82.1662,1,3
6966,26.1468_81.1985,1,3
7013,26.1791_80.0661,2,3
7015,27.6291_79.8161,1,3
7032,26.1879_79.7749,1,3
7047,27.5643_81.6750,1,3
7061,27.7468_81.7485,1,3
7063,26.8879_82.4161,1,3
7067,26.1791_81.5283,1,3
7126,28.2055_79.5161,1,3
7141,25.4643_81.2249,1,3
7166,27.1055_80.7485,1,3
7191,27.0291_80.9073,1,3
7195,26.7055_81.1897,2,3
7212,27.9757_79.9897,1,3
7245,26.5056_81.4749,1,3
7280,26.0467_81.9250,1,3
7312,26.5879_79.2749,1,3
7327,26.8291_78.8985,2,3
7332,27.2468_81.2161,1,3
7367,27.1967_79.3283,1,3
7442,26.8555_80.3249,1,3
7449,26.0056_80.3161,0,3
7456,25.4555_81.2161,1,3
7465,28.3467_80.2485,1,3
7476,26.7143_81.2249,1,3
7492,27.0967_82.2661,1,3
7495,26.0056_81.1574,1,3
7512,26.6967_81.1897,2,3
7520,26.6379_82.0749,1,3
7526,25.9555_81.2985,1,3
7546,27.1379_80.1897,1,3
7554,28.1879_80.0573,1,3
7587,26.6879_80.8485,2,3
7607,26.8967_79.3485,0,3
7615,26.6291_80.4661,0,3
7616,26.6291_80.4661,2,3
7666,26.0555_80.6073,1,3
7698,26.1055_81.5073,1,3
7701,26.2291_81.3161,0,3
7715,26.7468_81.1662,0,3
7722,28.0879_80.1249,1,3
7750,27.8555_79.9283,1,3
7757,25.7257_81.3283,1,3
7792,27.5643_81.7161,1,3
7831,26.4379_81.0485,1,3
7849,28.0379_80.5573,1,3
7857,27.0791_80.5161,0,3
7866,26.1644_80.7073,1,3
7868,26.6791_80.7783,2,3
7884,26.0879_81.5783,1,3
7925,27.0791_80.5283,1,3
7943,27.0791_78.8749,2,3
7946,27.9467_81.4749,2,3
7960,25.6879_81.0661,2,3
7969,26.3555_80.3283,1,3
7976,27.4792_79.6661,0,3
8017,26.1380_80.9250,1,3
8095,27.6379_81.6750,1,3
8106,27.3467_79.6249,1,3
8127,28.5056_80.1985,1,3
8128,28.5056_80.1985,1,3
8129,28.2879_80.2397,1,3
8144,25.8792_81.4897,1,3
8150,26.2291_82.0485,1,3
8152,25.5967_81.4283,0,3
8158,26.8055_78.9573,1,3
8176,25.8379_81.5161,1,3
8192,27.8143_81.8573,1,3
8231,27.6967_81.5661,2,3
8264,26.1967_79.8161,0,3
8299,27.5056_80.9783,1,3
8310,26.9555_78.8249,2,3
8311,26.9555_78.8249,2,3
8312,27.9467_81.4661,1,3
8315,27.6791_81.5573,2,3
8316,27.6791_81.5573,1,3
8319,27.4055_79.1161,0,3
8362,27.8967_81.6897,1,3
8369,26.1257_80.1750,1,3
8371,27.9643_80.7573,1,3
8382,27.1291_82.1486,1,3
8402,27.0467_80.1985,1,3
8417,27.8643_79.6661,1,3
8440,26.1967_79.7985,0,3
8447,26.5791_80.9985,1,3
8485,26.8791_82.4161,1,3
8516,26.9968_79.6783,2,3
8517,27.5467_81.6574,2,3
8538,27.9291_81.6283,1,3
8562,25.6055_81.4283,0,3
8584,26.1879_80.8283,1,3
8632,26.9379_81.0283,2,3
8695,27.3791_80.1283,2,3
8714,28.2292_79.5573,1,3
8715,26.1556_80.1283,1,3
8718,26.1556_80.1283,2,3
8724,25.9757_81.7249,1,3
8728,28.1757_80.0485,2,3
8730,25.8257_81.9897,1,3
8754,26.7758_81.1750,1,3
8794,27.4143_78.9749,1,3
8805,26.1468_79.8161,2,3
8828,26.7055_79.0573,1,3
8839,26.8879_81.1662,2,3
8852,25.9056_81.3985,1,3
8859,26.5555_80.9250,2,3
8861,27.5258_79.2397,2,3
8888,27.0467_80.1783,1,3
8892,26.6555_82.3573,1,3
8898,27.2791_82.2661,1,3
8926,26.6791_80.8397,2,3
8930,26.3379_80.2985,0,3
8979,26.1468_80.1750,1,3
8995,26.2379_82.0485,1,3
9014,25.6257_81.3161,1,3
9023,26.7143_81.2073,1,3
9043,26.8257_78.9161,2,3
9061,26.3143_80.9985,1,3
9076,26.3791_81.6750,1,3
9096,25.9968_81.1574,1,3
9097,25.9968_81.1574,1,3
9114,26.3879_81.5985,1,3
9129,27.4968_79.4897,1,3
9136,27.3467_81.7783,1,3
9145,26.9757_79.9661,0,3
9154,26.1879_81.9485,1,3
9155,26.1879_81.9485,1,3
9162,27.7380_81.7485,1,3
9163,27.7380_81.7485,1,3
9168,26.8467_81.1485,1,3
9184,27.1791_80.0485,2,3
9187,27.5967_82.1283,1,3
9195,25.6055_81.6783,1,3
9216,27.2791_82.2485,2,3
9242,26.9379_81.0661,1,3
9258,27.2758_82.2661,1,3
9275,27.2758_82.2573,1,3
9276,26.4467_79.5397,1,3
9305,28.2967_80.2397,1,3
9337,26.9555_81.0397,2,3
9372,26.6757_80.7783,2,3
9384,27.9379_81.6283,1,3
9431,25.9056_81.0783,2,3
9454,26.6467_82.3573,1,3
9512,26.4379_80.7573,1,3
9513,25.5291_81.5573,0,3
9528,27.7055_80.0161,2,3
9532,27.6379_79.8161,1,3
9570,25.9379_80.4985,1,3
9605,25.5555_81.5283,1,3
9631,27.4055_80.9749,1,3
9661,26.9880_82.1161,1,3
9671,25.5879_81.6897,1,3
9678,26.1468_80.1161,1,3
9698,26.1967_81.3661,2,3
9704,26.9643_78.8161,1,3
9724,26.2879_81.1897,1,3
9740,26.3291_81.2749,1,3
9770,26.5967_79.3783,1,3
9782,26.6967_81.3783,1,3
9795,27.4968_79.4985,1,3
9797,27.5258_80.0249,1,3
9804,26.8967_81.9250,1,3
9835,26.7380_81.1662,0,3
9836,27.7468_82.1783,1,3
9846,25.8257_80.5749,1,3
9895,25.7758_81.9162,2,3
9969,26.9291_82.3073,1,3
9984,26.1380_81.2283,2,3
9986,26.1791_82.1897,1,3
9991,26.3379_80.2783,1,3
10011,26.9968_78.7897,1,3
10067,27.9055_80.8161,2,3
10070,25.3792_81.3161,1,3
10076,26.1556_81.1985,1,3
10134,26.4055_81.7661,1,3
10157,26.1556_80.1161,1,3
10170,25.9467_81.6783,1,3
10171,26.1791_81.0485,1,3
10172,26.9643_82.3249,2,3
10181,27.6879_81.5573,2,3
10182,27.6879_81.5573,1,3
10201,27.9555_81.0985,1,3
10205,27.7055_78.9283,0,3
10210,26.5967_81.7749,1,3
10247,26.5258_79.8783,0,3
10251,26.2379_81.3161,0,3
10267,25.7791_81.9162,2,3
10274,27.4467_81.6897,2,3
10355,27.7468_82.1750,1,3
10391,26.4379_81.7283,1,3
10419,26.5967_79.2661,1,3
10452,26.2967_80.0661,1,3
10488,27.0643_82.4283,1,3
10555,26.9467_81.0397,2,3
10573,27.4757_79.6661,0,3
10594,26.3791_81.7749,0,3
10596,27.5056_81.9897,2,3
10608,28.2791_79.5073,2,3
10609,28.2791_79.5073,0,3
10616,27.8758_79.9397,2,3
10620,28.2380_79.5573,2,3
10630,28.5056_80.1897,1,3
10674,25.7291_81.3283,1,3
10706,27.8467_79.5897,1,3
10723,27.2291_81.1073,2,3
10735,25.6143_81.3283,1,3
10762,27.1879_80.0485,2,3
10766,27.8967_81.6783,2,3
10779,26.2967_81.1897,1,3
10788,26.4291_80.5573,1,3
10808,26.4379_81.7661,1,3
10832,27.3379_80.1573,1,3
10840,28.3879_79.9250,1,3
10877,27.8379_80.4485,2,3
10885,26.2379_82.2397,1,3
10888,27.2143_80.2783,1,3
10904,27.3791_80.1249,2,3
10911,26.2055_79.8161,1,3
10968,27.5967_82.1249,1,3
10985,25.4879_81.3897,1,3
11029,27.8467_79.9283,1,3
11030,26.6291_79.1161,2,3
11033,28.2758_79.5073,2,3
11034,28.2758_79.5073,0,3
11046,26.2556_79.8661,1,3
11052,28.0879_80.5249,0,3
11058,26.1879_79.8283,0,3
11165,26.3379_79.6485,2,3
11190,26.9257_78.8573,1,3
11192,26.9257_78.8573,1,3
11246,26.1758_79.7897,2,3
11261,26.1380_81.7249,1,3
11264,26.9257_81.3661,2,3
11282,27.0467_82.4283,1,3
11285,26.4467_80.2283,0,3
