label_id,patch_id,class,n_patches
639,25.1760_88.9731,2,1
647,22.8963_90.9996,2,1
648,23.9761_89.2820,2,1
649,23.9761_89.2820,2,1
650,23.9761_89.2820,2,1
655,24.2496_91.4496,2,1
656,23.8349_88.8820,1,1
662,23.8349_90.0820,1,1
663,24.4497_89.4320,2,1
664,23.2672_89.5144,2,1
665,23.3349_91.1908,2,1
699,24.4260_91.7530,2,1
706,23.5761_89.1320,1,1
707,23.5761_89.1320,2,1
712,24.2173_90.7732,2,1
716,25.4585_89.3232,2,1
727,22.7848_89.3320,2,1
730,24.7261_90.1530,2,1
731,23.7848_90.0908,2,1
736,24.2997_90.5408,1,1
743,23.2261_90.8530,2,1
744,24.4585_88.7644,2,1
759,24.3497_89.8820,2,1
760,24.8261_88.7996,2,1
762,22.3761_90.7029,2,1
766,23.4673_89.5530,1,1
771,24.4761_89.9030,1,1
778,23.6085_89.7408,2,1
785,22.4849_89.2644,2,1
786,24.4761_89.9643,2,1
787,24.4761_89.9643,2,1
806,23.8085_88.9030,2,1
813,24.0673_90.9529,2,1
815,22.5084_90.3908,1,1
816,22.5084_90.3908,1,1
823,24.2349_89.5644,2,1
824,24.2349_89.5644,2,1
825,24.2349_89.5644,2,1
826,24.2349_89.5644,2,1
844,24.9349_89.4232,2,1
845,24.3173_90.0732,2,1
847,23.6672_88.8644,2,1
856,24.2584_90.7732,2,1
865,24.1760_88.9529,2,1
888,22.1261_90.2530,2,1
902,24.5462_88.6732,2,1
903,24.8085_89.5232,2,1
915,22.7349_91.7732,1,1
922,23.3585_90.1232,2,1
923,23.3585_90.1232,2,1
931,23.6349_90.4320,2,1
939,22.9348_91.2320,2,1
941,23.4260_89.0232,2,1
956,24.0348_88.9232,1,1
959,23.9673_89.4144,2,1
961,23.9084_90.0996,2,1
971,24.1085_90.3408,2,1
972,24.1085_90.3408,2,1
977,22.8463_90.8644,2,1
983,23.8761_88.9529,2,1
984,24.8760_89.9731,2,1
989,22.7848_91.7320,1,1
990,24.9084_90.8144,1,1
991,23.6085_88.7644,1,1
1000,24.5761_92.0819,2,1
1003,24.4761_89.4643,2,1
1005,24.6463_88.9408,2,1
1009,23.6173_88.7644,1,1
1013,23.7463_89.2644,1,1
1018,24.5084_89.9731,1,1
1022,24.1173_91.1644,2,1
1024,24.0462_90.1820,2,1
1027,23.2173_89.5644,2,1
1029,23.7760_90.2143,2,1
1030,23.7760_90.2143,2,1
1033,24.4348_88.3820,2,1
1040,24.2962_91.0732,2,1
1041,24.9172_88.8820,2,1
1042,24.3085_90.7143,2,1
1045,24.8848_89.2029,2,1
1046,24.8848_89.2029,2,1
1054,22.8963_90.9320,2,1
1060,23.5761_90.8644,2,1
1061,22.5496_89.1320,2,1
1064,23.7173_88.6144,1,1
1072,23.6760_90.5732,2,1
1075,23.5585_88.8496,2,1
1092,23.2848_90.9144,2,1
1093,23.4849_89.2644,2,1
1100,24.4849_91.7144,1,1
1103,23.5084_89.2029,2,1
1110,24.7349_88.9408,2,1
1111,24.7349_88.9408,2,1
1114,23.5348_91.1320,2,1
1121,24.6085_88.6644,1,1
1136,22.8349_91.5529,2,1
1137,22.8349_91.5529,2,1
1140,24.4348_88.5144,2,1
1146,24.9084_91.4732,2,1
1150,24.4348_91.8530,2,1
1158,23.1085_89.3030,2,1
1159,22.8084_89.1820,2,1
1174,24.5260_90.0908,2,1
1175,24.9761_89.3644,2,1
1178,23.1760_90.2320,2,1
1184,22.9084_90.9408,2,1
1186,23.9849_89.2644,2,1
1187,23.9849_89.2644,2,1
1191,22.9348_91.5529,2,1
1192,22.9348_91.5529,2,1
1197,22.6963_91.7530,1,1
1198,24.8584_88.9232,2,1
1199,22.0761_90.2231,2,1
1200,23.8849_90.2143,2,1
1212,24.1261_89.8732,2,1
1216,24.8672_89.5408,2,1
1218,24.4260_89.4643,2,1
1219,24.8584_89.9643,2,1
1224,22.7848_90.8732,1,1
1229,23.0348_89.1232,2,1
1235,24.6349_88.9529,2,1
1237,23.9084_89.6320,2,1
1248,24.4172_91.8407,2,1
1254,23.9463_90.2408,2,1
1256,23.9260_88.8144,1,1
1262,23.8673_90.5820,2,1
1265,23.1848_89.5908,2,1
1283,23.1672_90.8320,2,1
1301,24.7261_90.3732,1,1
1315,24.2997_89.0144,2,1
1316,23.0462_91.1820,2,1
1322,25.0673_91.3820,2,1
1331,25.2672_89.3644,1,1
1332,22.9849_89.0320,2,1
1335,22.8673_89.0144,2,1
1339,24.5849_88.8144,2,1
1355,24.9849_89.8408,2,1
1356,24.9849_89.8408,2,1
1361,24.6261_89.5408,2,1
1370,22.8261_89.5820,2,1
1371,23.9849_90.0320,2,1
1375,25.2349_89.0144,2,1
1377,24.4260_88.4320,2,1
1383,23.5585_90.1908,2,1
1384,24.3463_89.5644,2,1
1385,24.9084_89.9643,1,1
1386,24.9084_89.9643,1,1
1389,22.8673_91.0530,2,1
1396,25.0084_90.4908,2,1
1397,23.6963_88.8144,1,1
1404,22.9348_90.9144,1,1
1405,22.9348_90.9144,2,1
1406,22.9348_90.9144,2,1
1407,22.9348_90.9144,2,1
1410,22.5761_90.4732,1,1
1411,23.3849_89.7231,2,1
1415,23.8349_89.3820,2,1
1423,24.0172_89.0908,2,1
1424,24.0172_89.0908,1,1
1425,24.0172_89.0908,1,1
1430,24.0172_89.0908,1,1
1433,23.9084_90.6144,2,1
1448,23.7760_90.2644,2,1
1449,24.9084_88.9232,2,1
1452,24.4348_88.9529,2,1
1456,22.7261_90.3908,2,1
1465,23.8085_90.0320,2,1
1474,24.2349_89.5732,2,1
1476,23.5084_89.4731,2,1
1477,23.5084_89.4731,2,1
1479,25.5849_89.6408,2,1
1481,22.1173_90.7908,2,1
1485,23.3261_90.2820,2,1
1486,23.1349_89.6408,1,1
1490,22.7760_89.0408,2,1
1491,22.7760_89.0408,2,1
1492,22.7760_89.0408,2,1
1496,25.1462_88.8820,2,1
1509,24.7584_88.9320,2,1
1511,22.9673_91.4320,2,1
1512,22.9673_91.4320,2,1
1513,23.7848_88.7732,1,1
1514,23.5348_88.7732,2,1
1527,23.6261_90.4232,2,1
1529,23.6261_90.4232,2,1
1531,23.6261_90.4232,2,1
1547,23.5849_90.6732,2,1
1548,24.7760_89.5408,2,1
1551,24.2848_89.0320,2,1
1557,24.9849_90.3644,2,1
1558,24.9849_90.3644,2,1
1559,24.9849_90.3644,2,1
1560,24.9849_90.3644,2,1
1574,24.3849_88.9643,2,1
1575,22.8463_90.8320,2,1
1579,22.9673_89.8408,2,1
1582,24.6584_89.8232,2,1
1583,24.7349_91.8407,2,1
1590,22.8261_89.6030,2,1
1604,24.2085_90.7143,2,1
1611,22.8585_89.3530,2,1
1617,22.9673_91.2232,2,1
1618,22.9673_91.2232,2,1
1619,24.7760_89.9408,2,1
1622,24.1349_91.1408,2,1
1623,24.1349_91.1408,2,1
1624,24.1349_91.1408,2,1
1625,24.1349_91.1408,2,1
1626,24.0084_89.1144,1,1
1629,24.0172_89.0030,1,1
1641,24.0761_89.8732,2,1
1643,23.8963_88.8408,1,1
1647,24.0260_88.9320,1,1
1650,23.8849_88.8408,1,1
1655,24.5761_90.3644,2,1
1659,23.4585_88.8644,1,1
1660,24.7349_89.8232,2,1
1664,23.8173_90.1144,2,1
1675,23.8761_89.1732,2,1
1682,24.6760_89.9820,2,1
1683,23.8673_90.8644,2,1
1684,24.5585_89.9908,2,1
1686,23.9172_90.3320,1,1
1693,23.9172_90.1232,2,1
1694,23.9172_90.1232,2,1
1706,22.7085_90.4144,1,1
1707,22.7085_90.4144,2,1
1708,23.1349_90.9232,2,1
1710,23.6672_89.7029,2,1
1713,22.6463_90.3408,2,1
1715,24.7760_89.8644,2,1
1716,23.4963_90.9144,2,1
1717,22.7584_89.0320,1,1
1729,22.9673_89.4731,2,1
1734,24.2584_91.5320,2,1
1737,22.7584_91.7908,1,1
1744,23.1349_89.1732,2,1
1745,23.0462_89.4144,2,1
1748,24.8760_88.9908,2,1
1750,24.5585_90.3144,2,1
1756,22.9348_89.0732,2,1
1758,25.1963_89.9144,2,1
1760,24.1848_89.2644,2,1
1762,22.3849_90.7143,2,1
1765,22.6672_89.0144,2,1
1783,24.2584_89.3320,2,1
1795,23.2173_90.9030,2,1
1797,23.4260_90.9643,2,1
1799,24.3849_88.6732,2,1
1802,24.3849_88.6732,2,1
1803,24.3849_88.6732,1,1
1810,23.9084_90.7530,2,1
1816,22.7173_90.9320,2,1
1817,23.9761_90.9408,2,1
1820,23.8349_89.1408,2,1
1824,24.6849_90.8320,2,1
1832,23.5849_90.1732,2,1
1838,24.9497_90.2143,2,1
1856,23.1760_89.5232,2,1
1861,22.7584_91.7320,1,1
1866,23.8173_90.0408,2,1
1869,22.6848_91.6232,2,1
1873,23.7962_88.7732,1,1
1874,22.2962_90.3908,1,1
1875,22.2962_90.3908,2,1
1881,24.3585_91.8644,2,1
1889,22.8261_90.8908,2,1
1893,24.5761_89.0320,2,1
1898,25.4349_89.5820,2,1
1900,25.3261_89.4819,2,1
1911,23.0348_90.8732,2,1
1912,22.4761_90.2029,2,1
1916,24.0260_91.1320,2,1
1920,23.8585_90.5644,2,1
1922,25.2173_89.0144,2,1
1927,23.9172_90.6320,2,1
1930,24.0084_90.8644,2,1
1936,23.7672_89.0732,1,1
1940,22.8761_91.4030,2,1
1943,23.9963_88.7908,1,1
1953,23.2085_90.7143,1,1
1954,23.5585_89.9030,2,1
1963,25.3173_89.2231,2,1
1975,23.6349_90.4408,2,1
1978,23.2962_89.4232,2,1
1987,25.4761_89.6144,2,1
1993,25.2848_89.5030,2,1
1998,22.5084_90.3644,2,1
2016,24.8584_90.9643,2,1
2019,22.7085_89.1144,2,1
2020,22.7085_89.1144,2,1
2021,23.8963_90.3408,2,1
2023,23.7848_88.9232,2,1
2031,23.8085_88.9232,1,1
2044,22.2085_90.2408,2,1
2047,22.8963_89.5232,2,1
2075,23.1173_88.9908,2,1
2084,24.5084_91.8407,2,1
2085,24.9761_90.2320,2,1
2100,23.0172_89.7732,2,1
2104,22.9463_91.2029,2,1
2114,24.7085_90.3408,1,1
2117,23.1584_89.3408,2,1
2118,23.1584_89.3408,2,1
2120,22.3173_90.5144,1,1
2123,23.7760_90.2908,2,1
2133,24.8760_89.5732,2,1
2135,25.2463_89.8732,2,1
2143,22.9761_88.9232,2,1
2144,24.0260_91.1908,2,1
2145,24.0260_91.1908,2,1
2147,22.7173_91.7644,1,1
2149,23.6261_89.8320,2,1
2155,22.9260_91.1908,2,1
2156,23.3963_90.9232,2,1
2163,23.7085_88.7496,1,1
2167,25.3349_89.4731,2,1
2180,25.3085_89.5908,2,1
2184,23.0462_89.6144,2,1
2185,23.0462_89.6144,2,1
2197,23.8085_88.7143,1,1
2201,24.5084_92.0030,2,1
2207,24.4348_90.7232,2,1
2208,23.3173_90.9408,2,1
2212,24.4172_88.5144,2,1
2219,24.1085_90.7320,2,1
2222,23.1672_89.0908,1,1
2226,25.2584_89.2732,2,1
2229,23.6584_89.1908,2,1
2231,23.2672_91.2732,2,1
2232,22.7672_89.4731,2,1
2235,23.8963_88.8644,1,1
2238,23.7463_88.9144,2,1
2239,23.7463_88.9144,1,1
2240,23.8673_89.3820,1,1
2247,24.2085_88.9408,2,1
2248,24.8085_88.9232,2,1
2249,22.3349_89.0644,2,1
2250,22.3349_89.0644,2,1
2257,23.0260_89.8320,0,1
2265,24.7085_89.9408,2,1
2271,24.5585_91.5907,1,1
2277,23.9172_89.0144,1,1
2288,22.2173_90.2820,2,1
2301,23.9348_89.3996,2,1
2302,25.1672_89.8820,1,1
2304,25.0084_89.3144,2,1
2313,24.0348_91.2029,2,1
2332,23.5673_90.8732,2,1
2333,23.5673_90.8732,2,1
2349,25.0260_89.3644,2,1
2352,23.7584_89.6320,2,1
2360,24.1085_89.4819,2,1
2361,24.1085_89.4819,2,1
2366,23.1760_90.8320,1,1
2370,22.8349_90.2644,1,1
2372,23.4172_89.6732,2,1
2374,24.0761_90.9232,2,1
2377,23.9673_90.7232,2,1
2381,23.8963_90.2143,2,1
2382,23.8963_90.2143,2,1
2383,23.8963_90.2143,2,1
2388,24.7496_90.7530,2,1
2389,22.6463_90.2231,1,1
2398,23.4172_90.9643,2,1
2399,23.3761_90.0644,2,1
2402,23.7672_89.0644,1,1
2403,23.7672_89.0644,1,1
2405,24.3849_88.9144,2,1
2407,23.7962_90.2820,2,1
2422,23.7672_88.9643,1,1
2428,23.6085_90.8644,2,1
2430,23.1463_89.3644,2,1
2440,22.9585_90.4030,1,1
2444,23.8849_89.0644,2,1
2447,23.3497_91.1320,2,1
2452,24.3849_88.9408,2,1
2468,24.0348_90.1908,2,1
2469,23.0172_89.0144,2,1
2471,24.7349_91.6408,2,1
2496,22.5260_90.3732,2,1
2498,24.6760_90.4320,1,1
2502,22.7261_91.8407,1,1
2510,24.9172_90.3732,2,1
2514,24.6173_91.6644,2,1
2518,24.1848_88.9320,1,1
2519,24.3497_90.5408,1,1
2525,23.2672_92.0643,1,1
2526,22.9348_91.5144,2,1
2527,25.2261_89.3908,2,1
2534,24.2349_89.4144,2,1
2539,23.2261_90.7820,2,1
2540,24.9349_89.9820,2,1
2542,23.7672_88.6644,2,1
2546,22.9849_91.4644,2,1
2553,23.1349_89.2820,2,1
2566,24.0172_88.7820,1,1
2568,24.0172_88.7820,1,1
2570,24.3761_89.5644,2,1
2572,23.8849_90.1820,2,1
2573,23.8849_90.1820,2,1
2577,23.7760_88.9408,2,1
2578,24.4673_90.9320,2,1
2589,22.8585_90.3820,2,1
2590,23.6173_89.8644,2,1
2595,22.8585_91.8143,1,1
2598,24.4463_89.8820,1,1
2599,23.0260_91.0820,2,1
2603,24.0348_91.1820,2,1
2606,23.1848_90.2029,2,1
2610,22.9585_90.5644,1,1
2611,22.9585_90.5644,1,1
2620,22.1584_90.2908,1,1
2625,23.2173_89.2029,2,1
2632,25.0348_90.4908,2,1
2648,23.0673_89.3732,2,1
2653,22.8173_91.1320,2,1
2661,23.9849_90.1820,2,1
2667,22.6463_91.0144,1,1
2678,25.2463_89.5530,2,1
2682,23.3173_91.0908,2,1
2689,23.0585_91.2496,2,1
2690,23.2848_88.8232,2,1
2697,23.7962_90.3232,2,1
2698,23.7962_90.3232,2,1
2707,23.4673_89.3144,1,1
2713,24.7173_88.8408,1,1
2718,23.0585_91.8996,1,1
2721,24.8261_89.4908,2,1
2730,22.6463_90.9908,1,1
2743,24.6584_89.5232,2,1
2755,22.9172_88.9908,2,1
2758,24.5348_90.4144,1,1
2761,23.1584_91.1820,2,1
2764,23.9849_90.7320,2,1
2765,25.0260_88.9819,2,1
2766,23.2261_89.7231,2,1
2768,24.1349_90.7496,2,1
2769,24.1760_90.7908,2,1
2780,24.5761_88.8030,2,1
2783,24.4585_89.9908,2,1
2787,24.3761_89.5144,2,1
2791,24.1760_89.2143,1,1
2794,23.5348_89.2319,2,1
2796,24.7173_88.6732,2,1
2801,24.0172_89.0732,1,1
2802,24.0172_89.0732,1,1
2803,24.0172_89.0732,1,1
2804,22.7962_90.3644,1,1
2811,23.7496_88.7644,1,1
2818,23.0084_91.3530,2,1
2823,23.8849_88.8232,1,1
2824,24.6584_90.2143,2,1
2830,24.4348_89.0232,2,1
2843,23.1963_90.3820,2,1
2845,23.3261_89.0820,2,1
2846,24.3761_90.7143,2,1
2851,25.1084_90.7143,2,1
2864,23.7962_90.0908,2,1
2865,23.7962_90.0908,2,1
2874,24.4463_90.0820,2,1
2877,24.5761_91.6232,2,1
2879,24.8760_89.4408,2,1
2882,22.6496_90.3908,1,1
2890,23.9172_90.7408,2,1
2895,23.1584_91.4408,2,1
2905,24.2463_89.3732,2,1
2920,24.7261_90.3820,2,1
2922,22.8585_90.2820,1,1
2933,23.6085_90.1732,2,1
2935,24.4463_89.6320,2,1
2936,24.4463_89.6320,2,1
2938,24.1261_91.5529,2,1
2939,23.8996_88.8732,1,1
2947,23.5761_91.0232,2,1
2948,23.5761_91.0232,2,1
2957,24.1349_90.1644,2,1
2958,25.1462_88.9232,2,1
2970,24.4761_90.9643,2,1
2980,22.7085_90.9908,2,1
2981,25.0849_88.9908,2,1
2985,22.1349_90.6820,1,1
2995,23.8761_89.3732,2,1
2996,24.2173_89.5530,2,1
3008,22.9348_91.4030,2,1
3009,22.9348_91.4030,2,1
3013,22.8849_88.9731,2,1
3034,25.3085_89.3644,2,1
3039,23.1261_90.9030,2,1
3041,23.8673_88.8232,1,1
3044,24.3963_89.0320,2,1
3051,23.9260_90.0408,2,1
3052,22.9172_91.2144,2,1
3054,23.9585_91.0732,2,1
3055,23.9585_91.0732,2,1
3056,23.1085_89.9408,2,1
3064,22.8761_90.5530,1,1
3070,22.8173_90.3644,1,1
3072,25.4585_89.6030,2,1
3076,24.8672_91.9408,2,1
3088,24.0260_89.1144,1,1
3096,24.5849_90.2029,2,1
3113,24.5462_89.9731,2,1
3118,24.2760_90.6908,2,1
3127,23.3085_90.8732,2,1
3131,24.6349_90.2908,2,1
3133,24.0849_90.6408,2,1
3134,24.0849_90.6408,2,1
3159,23.8761_90.2029,2,1
3166,23.5084_89.3408,2,1
3178,23.5963_88.7820,2,1
3181,23.6085_89.3144,1,1
3182,23.6085_89.3144,1,1
3184,24.4172_89.5732,2,1
3185,25.0963_91.4232,2,1
3197,23.7848_90.3232,2,1
3198,22.9761_91.7232,1,1
3204,23.9463_90.2143,2,1
3207,24.8848_89.5644,2,1
3211,22.7760_89.1908,2,1
3221,23.4348_91.0644,2,1
3229,24.4963_90.4232,2,1
3230,22.6672_90.4030,2,1
3231,22.6672_90.4030,2,1
3236,24.7261_90.5644,2,1
3237,24.7261_90.5644,2,1
3241,25.0673_90.8732,2,1
3254,24.3996_89.9820,2,1
3266,24.4172_88.6732,2,1
3267,24.4172_88.6732,2,1
3279,23.2085_91.1320,2,1
3284,22.8585_90.8908,2,1
3297,23.8585_89.5144,2,1
3298,22.5348_90.3820,2,1
3304,25.4349_89.3232,2,1
3307,23.7584_90.5732,2,1
3313,25.4084_89.5732,2,1
3331,24.0673_90.1144,2,1
3332,24.0673_90.1144,2,1
3333,23.2584_88.8908,1,1
3336,24.5585_90.4820,2,1
3338,24.5585_90.4820,2,1
3340,22.6261_89.0908,1,1
3342,24.4260_88.6644,1,1
3346,24.0260_89.0144,1,1
3354,24.6672_88.7732,1,1
3358,24.3849_90.7644,2,1
3366,22.5963_90.3820,2,1
3367,24.9963_88.9819,2,1
3370,23.0761_90.9320,2,1
3376,24.3585_89.2530,2,1
3393,24.9585_90.2408,2,1
3399,23.8585_90.2029,2,1
3413,23.6848_89.2820,1,1
3418,22.9849_91.3908,2,1
3425,24.7584_88.9643,2,1
3426,24.7584_88.9643,2,1
3434,24.9084_89.7408,2,1
3446,22.9463_90.4030,1,1
3452,24.5172_91.4996,2,1
3459,25.1496_89.5232,2,1
3482,24.9084_88.7407,1,1
3492,24.5172_90.4232,1,1
3498,22.7760_90.8644,2,1
3502,24.9849_88.9232,2,1
3505,24.9084_90.7908,2,1
3507,23.3349_89.8320,2,1
3519,25.2962_89.3908,2,1
3526,24.5585_90.0732,2,1
3534,22.3761_90.2908,2,1
3535,22.3761_90.2908,2,1
3539,23.7584_90.3144,2,1
3545,22.5084_90.0144,2,1
3549,24.4260_89.9731,2,1
3557,24.4348_90.6908,2,1
3558,23.9963_90.2320,2,1
3569,24.4761_89.9408,2,1
3570,24.4761_89.9408,2,1
3583,24.8962_89.9643,1,1
3587,24.6463_90.4030,1,1
3592,25.2349_89.4144,2,1
3612,24.7261_89.5232,2,1
3619,23.4463_90.7143,2,1
3621,24.7584_89.1320,2,1
3629,23.4172_90.2143,2,1
3631,23.6349_90.4030,2,1
3659,22.9849_88.8908,2,1
3662,23.6848_89.1820,2,1
3663,23.8673_90.5644,2,1
3664,23.8673_90.5644,2,1
3672,23.2261_92.0731,1,1
3673,23.2261_92.0731,1,1
3678,23.7962_90.1144,2,1
3682,22.6672_90.2908,1,1
3684,22.6261_89.1408,1,1
3686,24.8085_88.6820,2,1
3687,24.8085_88.6820,2,1
3690,23.2760_88.9643,2,1
3691,23.2760_88.9643,2,1
3692,23.2760_88.9643,2,1
3696,23.9084_90.5732,2,1
3697,23.6848_88.8732,2,1
3698,23.7173_89.8232,2,1
3699,22.9963_91.4732,2,1
3702,22.9348_90.8732,1,1
3703,22.9348_90.8732,2,1
3704,22.9348_90.8732,2,1
3708,23.5849_90.8408,2,1
3710,24.2584_90.6908,2,1
3734,24.8349_89.7820,2,1
3740,23.0496_89.6232,1,1
3741,25.4849_89.5908,2,1
3742,24.5673_92.0731,2,1
3745,24.8173_89.4643,1,1
3746,24.8173_89.4643,2,1
3747,23.3173_88.7820,2,1
3766,23.4348_88.9232,2,1
3767,24.5172_90.2996,1,1
3768,23.1672_89.2644,2,1
3776,24.2672_90.6732,2,1
3785,24.6672_90.5530,1,1
3789,23.1349_91.1232,2,1
3790,23.1349_91.1232,2,1
3795,23.0260_89.6644,1,1
3798,23.3173_89.0232,2,1
3799,25.0084_88.9643,2,1
3803,23.4260_89.5530,1,1
3806,22.1584_90.0908,2,1
3815,22.7349_91.7644,1,1
3816,22.7349_91.7644,1,1
3817,23.6997_89.2408,1,1
3820,23.8463_91.1644,2,1
3828,22.7173_90.5908,2,1
3838,23.6349_89.5320,1,1
3839,23.6349_89.5320,2,1
3840,24.3673_91.5408,2,1
3842,25.0172_90.1644,2,1
3850,23.9260_89.0232,1,1
3853,22.9172_91.2820,2,1
3865,24.4761_89.0908,2,1
3868,24.4761_89.0908,2,1
3872,23.7496_89.4731,2,1
3873,24.1085_91.0908,2,1
3875,23.9084_91.2144,2,1
3879,23.0348_91.4644,2,1
3883,23.3463_89.3320,2,1
3896,23.7349_89.7644,1,1
3897,23.7349_89.7644,1,1
3916,24.8173_88.6320,1,1
3917,24.8173_88.6320,2,1
3918,23.5348_89.7408,2,1
3920,22.9761_91.4030,2,1
3946,23.5761_88.9643,2,1
3947,23.5761_88.9643,2,1
3948,23.5761_88.9643,2,1
3960,23.3085_89.1530,2,1
3962,23.9348_90.2029,2,1
3965,24.0963_90.1030,2,1
3971,23.2760_90.1732,2,1
3973,23.6463_89.8144,2,1
3975,24.3761_90.7644,2,1
3982,22.3585_89.1029,2,1
3987,23.0348_91.4408,2,1
3988,23.0348_91.4408,2,1
3991,23.5849_91.0320,2,1
3992,23.5849_91.0320,2,1
3993,22.9463_90.3530,2,1
3998,24.8173_90.2320,2,1
4007,24.4761_89.4408,2,1
4008,24.9172_89.2231,2,1
4009,23.0348_91.1644,2,1
4010,23.0348_91.1644,2,1
4012,23.4348_91.2144,2,1
4020,24.3849_88.6908,2,1
4023,22.0084_90.2143,2,1
4025,24.4585_88.9529,2,1
4028,24.9761_89.4320,2,1
4033,23.7962_90.3144,2,1
4034,23.7962_90.3144,2,1
4035,23.7962_90.3144,2,1
4043,23.5963_90.6144,2,1
4056,22.9463_91.3143,2,1
4057,22.9463_91.3143,2,1
4063,24.9761_90.3644,2,1
4064,24.9761_90.3644,2,1
4078,22.7672_91.1732,2,1
4087,25.3672_89.5530,2,1
4094,23.7584_89.0644,1,1
4096,24.4673_88.8320,2,1
4102,24.0849_90.3408,2,1
4105,23.5084_90.9232,2,1
4118,22.4348_90.7408,2,1
4122,24.4348_91.8407,2,1
4123,24.4348_91.8407,2,1
4126,24.5462_91.8732,2,1
4127,24.5462_91.8732,2,1
4129,23.5673_89.7530,2,1
4140,23.9260_90.1030,2,1
4148,24.1173_91.1144,2,1
4149,23.4585_90.9732,2,1
4150,22.7760_89.3320,2,1
4152,24.0348_91.2232,2,1
4156,23.5673_88.7644,2,1
4160,23.7463_90.5530,2,1
4163,22.4673_90.7644,2,1
4172,24.1349_89.0908,2,1
4173,24.5585_91.8820,2,1
