label_id,patch_id,class,n_patches
1184,27.8967_79.2283,1,4
1187,26.8879_81.4283,1,4
1188,26.0291_81.4397,1,4
1202,27.3257_81.8073,1,4
1205,26.7879_78.9783,1,4
1215,26.2468_79.7749,1,5
1217,26.7791_81.2485,1,4
1218,26.7791_81.2485,1,4
1219,26.7791_81.2485,1,4
1222,27.9792_81.4573,2,4
1223,27.9792_81.4573,2,4
1228,27.5757_82.0783,2,4
1230,26.6791_79.6283,1,4
1238,28.1258_79.5985,1,4
1243,26.7879_81.2783,1,4
1244,26.7879_81.2783,1,4
1245,26.7879_81.2783,1,4
1250,26.5555_82.0283,1,4
1252,26.5967_82.3249,2,4
1254,26.4055_82.2161,2,4
1255,26.1292_82.0249,1,4
1256,26.8143_78.9161,1,6
1260,26.1257_80.4250,0,4
1262,26.4291_81.8661,1,4
1263,26.4291_81.8661,1,4
1269,27.7791_81.8661,2,5
1271,26.0967_80.4162,0,4
1288,28.1643_79.9749,2,4
1293,26.1055_80.4250,0,4
1297,26.0291_80.7485,1,4
1299,27.5643_78.9283,2,4
1307,27.8467_80.3749,1,4
1308,26.1967_80.2749,2,4
1314,26.0967_81.1397,1,4
1318,26.7556_82.2073,1,4
1319,28.1291_79.7749,1,4
1320,26.1468_79.8249,2,4
1325,25.7257_81.0661,0,4
1326,27.3291_79.1661,1,4
1332,27.9757_79.7249,2,5
1336,25.8880_81.8986,2,4
1339,26.1380_80.7783,1,4
1343,26.1791_81.5661,1,4
1344,26.8879_80.2783,1,4
1345,27.8791_81.5783,1,4
1349,26.0757_81.0783,1,4
1352,26.7468_79.0749,1,4
1356,25.9467_81.5283,1,4
1371,27.9055_79.2249,1,4
1373,26.4791_82.3749,2,4
1377,26.3791_80.6161,0,4
1379,25.8379_80.5783,2,4
1380,25.8379_80.5783,2,4
1381,25.8379_80.5783,1,4
1385,26.4467_80.5485,1,4
1388,25.5967_81.6283,1,4
1389,25.5967_81.6283,2,4
1392,26.5967_79.2783,0,4
1395,27.2291_80.5397,2,4
1407,28.2055_79.5249,1,4
1408,28.2055_79.5249,1,4
1412,27.6291_80.0249,1,4
1417,26.3257_80.7783,1,4
1418,26.5291_79.8749,1,5
1421,26.3879_80.7249,1,4
1426,27.9792_79.7283,2,4
1433,27.4968_80.0485,2,4
1437,26.9467_80.4749,2,4
1442,26.7257_79.6985,1,4
1443,28.2292_79.6161,2,4
1458,26.1292_80.2283,1,4
1459,26.1292_80.2283,2,4
1460,26.1292_80.2283,1,4
1465,26.9291_81.4250,1,4
1469,25.6556_81.7783,2,4
1479,27.3291_79.1783,2,4
1480,27.3291_79.1783,0,4
1487,27.4757_80.1073,2,4
1488,27.1258_79.7249,1,4
1489,27.1258_79.7249,1,4
1492,26.4291_81.7485,1,4
1507,26.1967_79.8283,1,4
1509,26.1967_79.8283,0,4
1512,26.1967_79.8283,0,4
1513,26.1967_79.8283,0,4
1514,26.1967_79.8283,0,4
1515,26.1967_79.8283,0,4
1516,25.6055_81.1283,1,4
1533,27.5555_79.8161,2,4
1555,27.4379_79.8783,1,4
1562,27.5291_81.1249,2,4
1565,27.2791_80.8249,1,4
1566,27.2791_80.8249,1,4
1580,26.6291_79.2249,0,4
1581,26.6291_79.2249,1,5
1584,27.9792_79.7249,2,5
1585,26.1967_82.1249,1,4
1586,26.1967_82.1249,1,4
1587,26.1967_82.1249,2,4
1597,26.0379_81.3161,1,4
1599,27.0379_80.9250,1,4
1602,26.3967_80.7283,1,4
1608,27.5056_78.9249,1,4
1610,27.8791_80.0485,2,4
1612,27.5056_78.8783,1,4
1616,27.7468_81.4783,2,4
1617,27.7468_81.4783,1,4
1618,26.6791_80.8283,0,4
1619,26.6791_80.8283,0,4
1620,26.6791_80.8283,1,4
1626,28.0258_79.9783,1,4
1628,25.5258_81.5783,0,4
1629,25.5258_81.5783,0,4
1630,25.5258_81.5783,0,4
1632,25.7291_81.6073,1,4
1635,26.5291_82.2749,2,4
1646,25.8880_80.5985,1,4
1651,27.0291_80.9283,1,4
1652,26.4555_79.5249,2,4
1653,26.4555_79.5249,1,4
1662,27.8291_79.5985,1,4
1667,26.4379_80.1485,2,4
1669,26.4379_80.1485,2,4
1675,27.7758_80.6073,2,4
1678,27.3643_81.7749,1,4
1679,27.3643_81.7749,1,4
1692,26.1292_80.9283,2,4
1693,26.1292_80.9283,1,4
1694,26.1292_80.9283,1,4
1697,26.4257_79.6750,1,4
1698,26.5879_79.2661,1,4
1699,26.9880_79.2661,1,4
1700,26.9880_79.2661,1,4
1701,27.4880_79.3283,1,5
1704,26.4968_80.6750,1,4
1711,26.9291_81.8249,1,4
1722,27.6879_81.5749,1,4
1725,27.7292_81.6249,2,4
1730,26.7644_79.0749,1,4
1736,27.4257_80.9783,2,4
1737,26.3257_79.9485,2,4
1738,26.3257_79.9485,1,4
1740,26.3257_79.9485,0,4
1750,26.4257_81.7485,1,4
1751,26.4257_81.7485,1,4
1752,26.9880_79.3897,1,4
1758,25.7143_81.3249,1,4
1760,27.6757_79.5249,1,4
1761,27.6757_79.5249,1,4
1762,27.6757_79.5249,1,4
1767,27.6791_79.5249,1,4
1768,27.6791_79.5249,1,4
1769,27.6791_79.5249,1,4
1770,27.6791_79.5249,2,4
1774,27.3791_79.5661,1,4
1775,27.3791_79.5661,2,4
1779,25.8055_81.5485,1,4
1783,26.2291_79.7749,1,4
1784,26.2291_79.7749,0,4
1785,26.2291_79.7749,0,4
1786,26.2291_79.7749,0,4
1787,26.2291_79.7749,1,4
1788,26.2291_79.7749,0,4
1796,27.6879_81.5485,2,4
1798,28.0467_79.7249,2,4
1799,27.4757_80.1161,2,4
1811,26.6791_81.4162,1,4
1815,26.9257_81.0485,2,4
1817,27.8791_79.9485,2,4
1820,27.4968_79.2783,1,4
1824,27.5258_79.4397,0,4
1826,26.8791_82.4283,1,4
1829,27.9968_81.5783,1,4
1830,27.9968_81.5783,2,4
1831,25.5379_81.5749,1,4
1832,28.2143_79.5161,1,4
1833,28.3379_79.8749,1,4
1835,26.7143_81.1750,2,4
1836,26.7143_81.1750,1,4
1837,26.7143_81.1750,1,4
1839,27.3643_81.7783,1,4
1840,27.3643_81.7783,1,4
1849,27.2291_79.2661,1,4
1850,28.0258_80.4283,2,4
1853,28.1879_79.3661,1,4
1854,28.1879_79.3661,2,4
1858,27.5056_80.9661,1,4
1865,27.5467_79.8161,2,4
1867,26.1758_80.8161,1,4
1871,26.8055_78.9249,2,4
1872,26.8055_78.9249,1,4
1876,26.1644_81.1750,2,4
1879,25.5757_81.6783,1,6
1880,25.4379_81.4250,1,4
1885,27.0757_80.2283,2,4
1887,26.9880_79.2573,1,4
1889,25.8055_81.5397,1,4
1893,27.7380_80.8661,1,4
1894,27.3257_80.9749,1,4
1900,27.4968_79.8249,1,4
1901,27.8555_79.2749,1,4
1902,27.8555_79.2749,1,4
1903,27.8555_79.2749,1,4
1909,28.1967_79.9397,1,4
1914,27.0258_79.7397,1,4
1916,26.3467_79.6485,1,4
1917,27.1055_81.9783,2,4
1918,27.1055_81.9783,2,4
1921,27.0555_82.3985,0,4
1928,26.2143_79.7897,0,4
1933,27.4792_79.3283,2,4
1934,27.4792_79.3283,1,5
1942,27.1258_79.8897,2,4
1951,27.6555_82.1397,2,4
1953,28.1258_79.3485,0,4
1955,28.1291_81.4250,1,4
1956,28.1291_81.4250,2,4
1961,26.8967_82.3749,2,4
1963,27.8379_81.7485,1,4
1966,26.9791_81.8783,2,4
1970,27.5555_81.7161,2,4
1971,27.3257_80.7397,1,4
1974,26.2257_79.7749,1,4
1975,26.2257_79.7749,0,4
1976,26.2257_79.7749,0,4
1977,26.2257_79.7749,0,4
1998,27.3879_80.9749,1,4
2000,26.2758_79.8749,2,4
2001,26.4555_81.5783,1,4
2004,26.7257_81.4783,1,4
2005,27.9757_81.5485,2,4
2009,25.8555_81.6249,1,4
2014,26.7468_82.1985,2,4
2016,26.9880_79.6750,1,4
2017,27.6055_79.5985,1,4
2031,27.7380_81.1783,2,4
2042,26.7556_79.0485,1,4
2045,26.0258_80.4283,0,4
2046,28.0258_79.8783,1,4
2069,27.1055_81.9749,2,4
2081,27.0791_80.3073,1,4
2084,27.5056_80.9897,1,4
2087,26.8257_80.2249,1,4
2090,26.5967_81.0573,1,4
2093,26.2291_79.7661,0,4
2094,26.8555_80.3283,1,4
2095,26.8555_80.3283,1,4
2105,27.0056_82.1249,0,4
2109,28.1967_79.3661,2,4
2115,27.1791_81.7073,1,4
2121,27.6757_80.0161,1,4
2124,27.7380_80.8573,1,4
2125,27.7380_80.8573,1,4
2126,27.7380_80.8573,1,4
2127,27.7380_80.8573,1,4
2129,27.7380_80.8573,1,4
2131,27.4055_80.6485,1,4
2132,25.6257_81.3749,1,4
2137,26.3757_80.6161,0,4
2143,25.5258_81.2485,1,4
2145,27.5144_81.7283,2,4
2149,26.7967_81.7485,0,4
2155,27.5791_80.1073,2,4
2156,27.4643_79.9749,2,4
2172,28.0757_79.6283,1,4
2177,27.5258_79.2283,2,4
2179,26.9968_80.3573,1,4
2180,26.9968_80.3573,1,4
2181,26.9968_80.3573,1,4
2183,26.0379_81.9283,1,4
2188,27.8055_80.2749,2,4
2190,26.6791_79.1073,1,4
2192,27.0291_79.8985,1,4
2194,25.8757_80.9250,2,4
2198,26.6055_80.4485,1,4
2207,27.1291_79.8897,2,4
2212,26.4467_81.2897,2,4
2217,26.0757_81.8073,1,4
2222,26.8467_80.3283,1,4
2223,26.8467_80.3283,1,4
2225,27.1055_81.3283,2,4
2232,27.6291_80.2897,2,4
2233,26.0791_81.6283,1,4
2234,25.8792_81.0749,1,4
2235,27.2257_82.2985,1,4
2239,25.9968_81.9250,1,4
2244,26.1556_80.1485,0,4
2246,26.1556_80.1485,0,4
2247,27.3143_80.7661,1,4
2249,26.6291_81.2985,1,4
2250,28.3055_79.9250,1,4
2261,27.6143_79.5985,1,4
2263,27.6055_79.6783,1,4
2269,27.9757_79.7283,2,4
2277,26.9055_81.8661,1,4
2279,26.7291_79.2897,1,4
2286,26.6791_80.8073,2,4
2287,27.4379_80.1073,0,4
2290,26.5879_82.3249,2,4
2294,27.6055_79.1073,0,4
2301,26.6791_80.8161,1,4
2302,27.9257_80.8249,2,4
2303,26.0757_80.6573,1,4
2304,27.2257_82.3073,1,4
2312,26.7291_80.9162,1,4
2316,27.3143_79.8161,1,4
2322,27.9291_80.7249,2,4
2323,27.9291_80.7249,2,4
2324,26.4291_79.6750,1,4
2325,26.4291_79.6750,0,4
2326,26.0291_80.9749,1,4
2329,27.3291_80.7283,1,4
2333,26.7468_81.3161,2,4
2344,27.3555_80.8661,1,4
2349,26.2468_80.6783,1,4
2353,27.1258_81.7073,1,4
2354,26.8879_81.4250,1,4
2355,27.6379_80.5073,2,4
2356,28.2143_80.2783,2,4
2364,28.2879_79.5073,0,4
2377,27.9143_80.8249,1,4
2378,27.9143_80.8249,2,4
2385,27.9143_80.8249,0,4
2388,26.1468_81.7073,1,4
2396,26.9643_80.8783,1,4
2402,25.8257_81.5283,1,4
2403,25.8257_81.5283,1,4
2405,26.4291_80.5661,1,4
2407,26.4291_80.5661,1,5
2416,28.0791_79.6249,1,4
2417,28.0791_79.6249,1,4
2418,26.3257_82.0283,0,4
2425,26.4791_81.3985,0,4
2426,26.4791_81.3985,2,4
2427,26.2791_79.7397,1,4
2432,26.1292_80.7749,1,4
2435,26.5555_80.2249,0,4
2438,27.7055_78.9661,2,4
2439,27.7055_78.9661,1,5
2448,27.4467_80.1161,0,4
2452,27.2055_79.5783,1,4
2453,26.5879_79.4485,1,4
2459,26.3967_81.8249,1,4
2463,26.2791_79.7249,1,4
2465,27.3143_79.8249,1,4
2467,27.2257_82.3161,1,4
2470,25.7291_80.9985,0,4
2472,27.8291_79.5897,1,4
2473,27.8291_79.5897,1,4
2474,25.8792_81.6283,2,4
2476,26.3291_80.6485,2,4
2477,26.3291_80.6485,1,4
2479,26.9791_79.2661,1,4
2484,27.9143_79.5161,2,4
2486,26.8257_82.3073,2,4
2488,25.4056_81.3073,1,4
2504,27.1055_81.3249,2,4
2505,26.3757_79.2161,1,4
2512,28.0291_79.8749,1,4
2515,27.4257_80.1283,1,4
2516,27.9379_81.5661,2,4
2518,26.8291_80.2283,1,4
2532,27.1258_79.8985,2,4
2534,27.2143_81.9074,2,4
2535,27.2143_81.9074,1,4
2538,27.6379_79.8073,2,4
2559,26.0258_81.8249,1,4
2560,27.6055_79.5897,1,4
2561,25.8379_81.1283,0,4
2567,26.4968_79.5161,0,4
2568,26.9555_80.8783,1,4
2573,26.9555_80.8783,2,6
2586,27.9792_81.4661,2,4
2587,27.9792_81.4661,2,4
2588,27.9792_81.4661,1,4
2595,26.7257_81.8986,2,4
2600,27.8791_79.9397,2,4
2608,27.5291_79.2249,2,4
2620,27.9555_79.8897,1,4
2629,27.5379_80.0161,1,4
2641,28.2292_79.4573,0,4
2642,27.3143_79.8783,1,4
2652,25.5967_81.6897,2,4
2665,26.9791_79.3897,1,4
2666,26.0757_81.2073,1,4
2674,27.1258_79.7283,1,4
2675,27.1258_79.7283,1,4
2681,27.3967_80.9661,1,4
2687,26.5379_80.9573,1,4
2695,27.9291_79.9161,1,4
2696,27.9291_79.9161,1,4
2697,26.9257_79.7397,2,4
2701,25.8055_81.1283,2,4
2704,26.1758_81.5661,1,4
2716,25.9555_80.4485,1,4
2717,26.2791_79.7749,2,4
2722,25.9968_80.8249,1,4
2737,27.5879_80.6783,1,4
2740,26.1556_81.1750,2,4
2743,26.2468_80.6750,1,4
2745,27.0258_79.4985,1,4
2750,27.2967_81.1750,1,4
2758,25.6292_81.3897,1,4
2759,27.7257_81.1783,2,4
2763,26.0555_80.5783,1,4
2766,26.1556_81.7073,1,4
2771,26.1380_81.0283,1,4
2777,26.9257_81.8249,1,4
2779,26.7468_81.5783,1,4
2781,27.4880_80.0485,2,4
2783,25.7055_79.7283,1,4
2786,26.3291_80.9783,1,4
2787,26.8055_82.3249,1,4
2802,26.3291_79.9573,1,4
2804,26.3291_79.9573,1,4
2808,26.7879_78.9897,1,4
2810,26.4291_81.7573,1,4
2811,26.4291_81.7573,1,4
2820,26.3643_80.3073,1,4
2824,26.7291_81.2283,1,4
2825,26.0291_80.9783,1,4
2830,26.5757_81.7249,1,4
2831,25.8555_81.7573,0,4
2832,27.1791_82.4161,1,4
2843,27.6967_81.5485,2,4
2853,25.5879_81.6985,1,4
2858,27.4555_79.9783,2,4
2859,27.6467_80.4985,2,4
2861,27.7967_81.2249,1,4
2862,27.7967_81.2249,1,4
2872,27.1258_81.2161,1,4
2874,25.7791_81.2283,0,4
2875,25.7791_81.2283,0,4
2877,27.1291_81.2249,1,4
2881,26.5379_80.9485,1,4
2882,27.1791_81.9397,2,4
2885,26.7055_81.2161,1,4
2888,27.2257_81.8749,1,4
2894,27.0967_79.7749,1,4
2895,27.2791_80.8283,1,4
2896,27.2791_80.8283,1,4
2898,26.7967_81.1783,1,4
2900,26.1380_79.8283,2,4
2901,27.2291_82.2985,1,4
2902,25.7967_80.6249,1,4
2903,25.7967_80.6249,1,4
2914,28.2556_79.8783,1,4
2916,27.8555_81.5249,2,4
2918,27.8758_79.3249,1,4
2921,26.1257_80.9250,1,4
2922,28.0291_79.4283,1,4
2940,27.8758_81.5783,1,4
2941,28.0879_80.6662,0,4
2945,25.8555_80.6783,2,4
2957,26.7967_82.3249,1,4
2960,26.3643_80.3283,0,4
2965,26.3555_79.7073,0,4
2966,27.7292_79.4161,1,4
2967,27.7292_79.4161,1,4
2968,27.7791_81.8783,1,5
2971,26.5879_82.3283,2,4
2972,25.9291_81.2573,2,4
2977,27.0757_82.4249,1,4
2987,26.5291_80.2161,1,4
2989,27.3379_80.1783,1,4
2992,26.7791_81.1783,2,4
2993,27.1757_81.7073,1,4
2995,26.3291_82.0283,0,4
3000,26.1644_80.3397,2,4
3003,26.6143_81.5985,1,4
3009,27.0967_81.9783,2,4
3010,26.7291_79.6985,1,4
3011,26.6379_81.3073,1,4
3015,27.3379_79.1749,0,4
3018,26.1791_81.9485,1,4
3019,26.4055_81.7749,1,4
3020,27.5467_78.8783,1,4
3023,26.2291_80.4283,1,4
3024,26.6791_81.4074,1,4
3025,27.3257_80.7485,1,4
3026,27.1555_81.7283,1,4
3028,28.2143_79.5249,1,4
3031,27.5056_80.9749,1,4
3040,25.4791_81.2249,1,4
3044,26.2379_80.4250,1,4
3055,27.7292_81.1750,2,4
3056,27.2257_81.1283,2,4
3058,27.9291_80.7783,0,4
3059,27.9291_80.7783,1,4
3060,27.9291_80.7783,2,4
3061,26.6291_81.3073,1,4
3063,27.0757_80.5283,1,4
3065,27.7380_79.8249,2,4
3073,26.4291_79.8661,1,4
3077,26.3791_79.2073,1,4
3080,28.0791_79.8573,2,4
3090,26.2758_79.7249,1,4
3094,27.6643_81.3783,1,4
3109,27.4257_81.9573,1,4
3114,27.9467_81.6283,1,4
3118,28.1967_79.6283,0,4
3120,26.7257_79.1249,2,4
3124,27.0555_82.4283,2,4
3128,28.1967_80.0573,0,4
3130,27.8291_79.7661,2,4
3140,28.3143_79.9283,1,4
3142,26.1292_80.4250,0,4
3147,27.3555_81.7749,2,4
3148,27.3555_81.7749,2,4
3151,27.3555_81.7749,1,4
3152,27.3555_81.7749,1,4
3153,27.3555_81.7749,1,4
3157,26.4555_80.9783,1,4
