label_id,patch_id,class,n_patches
524,27.9643_80.5661,1,1
531,25.6967_79.5661,1,1
542,27.1055_79.6897,1,1
551,27.3879_80.4897,1,1
555,25.8643_80.7073,1,1
557,26.9257_81.3485,2,1
566,27.8967_80.7897,1,1
568,27.2143_81.1662,2,1
573,27.7556_81.5397,2,1
575,27.6143_80.2161,2,1
578,27.0643_80.1985,2,1
594,27.0291_78.7897,1,1
598,27.7143_80.3485,1,1
599,27.6055_79.7397,1,1
607,26.5879_82.1897,2,1
610,25.8555_80.6397,1,1
611,25.8555_80.6397,0,1
612,25.8555_80.6397,1,1
613,25.8555_80.6397,1,1
615,28.3055_79.7397,1,1
618,26.7644_82.1985,1,1
619,26.7644_82.1985,2,1
622,25.6758_81.1073,2,1
631,25.6257_81.4162,0,1
637,26.0879_81.3397,2,1
642,27.7257_81.6161,2,1
649,26.6555_79.6573,1,1
653,27.6879_79.6573,1,1
655,26.9555_79.0897,2,1
656,26.1556_80.9661,1,1
670,26.2379_80.1783,1,1
674,27.0379_79.8073,1,1
675,27.0379_79.8073,1,1
689,27.3467_78.9073,1,1
690,27.3467_78.9073,0,1
696,25.8968_81.8283,1,1
698,26.8143_78.9485,1,1
699,26.8143_78.9485,2,1
701,26.2143_81.7661,1,1
702,26.5144_81.0397,1,1
703,28.0144_80.6897,1,1
709,27.2468_81.8073,1,1
716,27.6791_81.2161,1,1
724,26.2879_82.1397,2,1
730,27.6379_80.9397,2,1
733,26.4968_80.1985,1,1
735,26.4968_80.1985,1,1
739,28.1143_79.2783,0,1
740,26.0467_80.5485,1,1
746,26.1758_81.0397,1,1
754,26.1380_80.1662,0,1
755,26.8555_78.8397,1,1
766,26.3967_81.7661,1,1
768,26.3967_81.7661,1,1
774,27.7380_82.1783,1,1
788,28.1643_79.5749,0,1
792,28.1379_80.0397,2,1
805,27.5967_80.8073,1,1
807,25.7257_81.7573,1,1
810,26.8555_81.4162,1,1
812,26.6258_79.7485,1,1
814,26.6967_79.0661,1,1
817,27.5056_79.0073,0,1
819,27.2143_81.1161,2,1
820,27.2143_81.1161,2,1
822,27.6143_82.1897,1,1
824,27.4467_80.5485,1,1
825,26.9968_81.8783,1,1
828,26.7380_81.6485,1,1
832,26.1143_81.9661,1,1
835,26.6879_80.1662,0,1
837,27.4643_81.7073,1,1
838,27.4643_81.7073,1,1
840,26.7556_82.0573,1,1
841,26.7556_82.0573,2,1
844,26.8379_81.7397,2,1
845,26.8379_81.7397,1,1
852,25.8143_81.0397,1,1
854,26.4055_81.7397,0,1
860,28.2644_79.8073,1,1
864,26.4257_81.9283,1,1
872,26.7644_81.0073,2,1
880,27.1055_80.4985,1,1
884,27.5643_82.1662,2,1
885,27.5643_82.1662,1,1
889,26.8055_79.0897,1,1
893,27.1643_82.0783,2,1
903,28.1757_79.6985,2,1
905,26.2468_79.7897,1,1
912,26.4757_79.8783,1,1
913,25.7467_81.0985,1,1
917,27.0879_82.2985,1,1
919,27.0467_80.9485,1,1
923,27.9643_79.8985,1,1
924,25.8257_81.9397,2,1
937,26.1556_81.0397,1,1
938,26.4467_82.1985,2,1
953,25.7644_81.7161,1,1
954,25.7644_81.7161,1,1
955,27.9643_79.1661,1,1
966,27.3555_79.3985,1,1
978,27.6379_79.5397,1,1
979,27.6379_79.5397,1,1
981,25.9144_81.7897,1,1
982,26.6379_82.0161,1,1
985,27.3555_80.1573,1,1
991,26.7879_81.2661,1,1
994,26.5467_80.4397,1,1
996,26.5144_79.6573,0,1
998,26.1556_81.6897,1,1
999,26.1556_81.6897,1,1
1000,26.3879_80.2897,1,1
1006,27.3879_81.8986,1,1
1010,27.8879_79.9661,1,1
1011,27.0056_81.4485,1,1
1019,25.8055_81.0661,1,1
1022,26.4555_82.3573,1,1
1037,26.1257_81.9783,1,1
1044,25.9643_80.9397,1,1
1045,25.9879_80.3749,1,1
1048,26.9379_80.0249,1,1
1059,27.3379_79.6161,0,1
1066,26.9467_80.5485,2,1
1070,25.4967_81.2985,1,1
1075,27.2143_79.0749,0,1
1085,27.2380_79.6397,1,1
1094,26.1143_81.8661,1,1
1096,26.8379_80.0283,1,1
1100,26.9968_80.3661,1,1
1107,26.8257_81.5985,1,1
1109,28.0056_79.2283,2,1
1110,28.1643_79.9985,2,1
1112,26.3555_80.8985,1,1
1121,27.7292_80.8161,1,1
1122,26.4879_82.0985,2,1
1129,26.0967_81.6985,1,1
1130,28.3055_79.9897,1,1
1134,26.9467_79.4661,0,1
1141,26.4467_81.8573,1,1
1145,28.0291_79.3073,2,1
1151,27.0467_81.2073,1,1
1154,25.8643_81.1161,1,1
1160,26.7143_81.0573,2,1
1161,27.6258_80.6573,1,1
1169,28.2644_79.5661,2,1
1180,26.6143_82.1574,1,1
1181,26.3257_81.0283,1,1
1183,26.9143_79.9985,2,1
1192,27.1879_80.2397,1,1
1204,27.6143_82.2897,1,1
1209,26.2379_81.4661,1,1
1213,28.1055_79.9073,1,1
1214,26.8467_79.0283,0,1
1220,26.7055_81.1397,2,1
1221,26.6643_82.1283,1,1
1234,27.5144_81.6662,2,1
1257,26.8143_78.9161,2,1
1279,27.2291_80.8397,2,1
1284,26.8967_79.3397,1,1
1290,25.5643_81.5161,1,1
1300,26.5757_79.2897,1,1
1302,27.4055_79.2397,1,1
1309,26.7468_79.0897,1,1
1315,27.9968_79.7661,1,1
1322,26.0757_81.2485,1,1
1328,26.4467_81.8485,1,1
1335,25.7879_81.9397,2,1
1337,27.7468_80.2485,1,1
1338,27.4379_82.2073,1,1
1348,27.7556_79.8161,1,1
1355,25.9467_81.5283,1,1
1360,26.6967_81.0661,2,1
1362,26.1143_81.9485,1,1
1374,28.2257_80.3397,2,1
1398,28.0056_81.0749,1,1
1399,26.9555_81.3783,2,1
1403,27.9968_81.5161,2,1
1410,26.5467_81.6662,1,1
1420,26.2556_80.7249,0,1
1422,26.8379_82.2573,2,1
1424,26.4757_79.8573,1,1
1428,27.1467_82.1283,1,1
1431,27.5144_79.4749,1,1
1436,26.4055_81.5073,1,1
1439,27.3143_80.7073,1,1
1441,26.6879_81.4485,1,1
1445,26.9968_82.1161,1,1
1447,27.1143_81.9897,1,1
1448,27.1143_81.9897,0,1
1449,27.1143_81.9897,2,1
1451,26.9643_80.3985,1,1
1462,27.1379_79.6073,2,1
1468,27.9143_80.7661,1,1
1475,26.6467_81.4661,1,1
1476,27.8467_81.6662,2,1
1481,26.5643_82.3161,0,1
1482,28.0467_80.0661,1,1
1484,26.6258_80.9397,1,1
1486,27.6967_81.1662,1,1
1490,26.4555_80.5283,2,1
1493,27.5757_82.2573,1,1
1497,26.1380_80.9162,2,1
1499,27.9643_79.2485,1,1
1501,25.5643_81.3283,1,1
1502,26.0967_80.6283,1,1
1510,26.1967_79.8283,1,1
1518,28.4143_80.0661,1,1
1519,27.5757_79.9661,1,1
1524,26.4643_79.7485,0,1
1527,26.2967_79.8249,2,1
1528,27.3379_81.4985,1,1
1531,25.7143_81.8397,1,1
1532,25.7143_81.8397,1,1
1534,26.6379_81.4985,1,1
1535,28.2879_79.7783,1,1
1538,25.6556_81.7573,2,1
1539,25.6556_81.7573,1,1
1540,25.9643_81.6161,1,1
1542,26.9055_80.3661,0,1
1546,25.9643_81.6985,1,1
1549,27.0967_79.3573,2,1
1551,26.7257_81.9485,1,1
1557,26.2143_79.9985,0,1
1561,26.3379_81.9661,1,1
1567,26.7644_81.2161,1,1
1571,26.8143_81.3485,2,1
1574,25.8555_81.1161,0,1
1589,27.2967_78.9161,1,1
1590,26.8967_81.1662,2,1
1594,26.9555_78.8573,1,1
1596,27.9257_80.1073,1,1
1601,27.2644_82.2985,2,1
1621,26.2143_81.0661,1,1
1625,26.5144_81.0573,1,1
1636,27.4757_79.6897,1,1
1637,27.9555_79.9573,0,1
1647,26.0144_80.9573,1,1
1648,27.3055_80.9485,2,1
1649,27.3967_81.9573,1,1
1665,26.6967_81.0573,1,1
1671,25.9968_81.2897,2,1
1672,25.8555_81.7897,2,1
1687,27.9379_81.1161,1,1
1688,27.3879_82.3161,1,1
1690,27.5967_80.9162,1,1
1695,26.1879_80.2897,2,1
1702,26.2143_79.7661,2,1
1705,26.2644_81.0985,1,1
1706,26.6879_79.0897,2,1
1708,27.5379_80.5249,1,1
1712,26.7644_82.4397,1,1
1713,27.9643_81.4485,2,1
1715,26.0879_81.3573,1,1
1720,25.5467_81.2485,0,1
1723,27.1467_80.6283,1,1
1724,28.3555_80.0985,1,1
1728,26.0967_82.1073,1,1
1729,26.9379_79.9161,1,1
1731,27.3055_79.0397,1,1
1741,28.2967_79.5249,1,1
1742,27.3967_82.1662,1,1
1745,27.1143_80.5897,2,1
1747,26.9143_81.2283,2,1
1754,25.3467_81.1662,1,1
1756,27.7758_80.1662,1,1
1776,26.3643_80.1283,0,1
1789,26.1967_81.4661,1,1
1792,27.6879_81.5485,1,1
1793,27.6879_81.5485,1,1
1794,27.6879_81.5485,2,1
1800,27.8379_80.7897,2,1
1801,25.8643_80.9661,1,1
1802,25.5379_81.4397,1,1
1803,26.3757_81.2897,1,1
1805,27.7143_80.0397,2,1
1816,28.0555_80.0897,1,1
1821,27.2644_79.1661,1,1
1827,27.8555_80.5397,2,1
1828,27.8555_80.5397,2,1
1834,27.6143_80.1662,2,1
1838,26.6555_79.3897,1,1
1856,28.3758_79.8397,1,1
1863,26.5144_82.1574,1,1
1868,26.5056_79.5397,2,1
1874,26.2055_81.8485,1,1
1875,26.9968_81.0661,2,1
1884,26.7468_81.4783,1,1
1891,26.8379_81.1574,2,1
1898,26.7055_81.7661,1,1
1899,27.7380_79.4573,1,1
1904,27.9968_79.8897,1,1
1908,27.1467_82.0161,2,1
1910,25.8643_81.2897,2,1
1912,27.4379_79.4897,1,1
1922,26.2644_80.8573,1,1
1925,27.1791_80.0573,1,1
1943,25.7556_80.6283,2,1
1948,26.6555_79.1783,1,1
1972,27.3379_81.8485,1,1
1978,26.4055_81.0485,1,1
1979,26.4055_81.0485,1,1
1980,26.5144_79.9661,0,1
1981,27.0379_79.6485,1,1
1984,26.3967_81.2897,2,1
1994,28.0879_80.5161,0,1
2002,26.6467_79.3897,1,1
2003,26.7257_81.4783,1,1
2010,26.4467_80.7485,1,1
2012,27.3643_79.1397,1,1
2015,26.7644_80.1073,1,1
2018,27.7257_80.8485,1,1
2021,27.1143_80.8661,1,1
2024,26.0379_81.8986,1,1
2035,26.1143_80.1662,0,1
2047,26.7468_82.4073,1,1
2048,28.0555_80.5283,1,1
2051,27.8257_79.3397,1,1
2053,27.6467_81.6783,2,1
2054,26.0791_81.7661,1,1
2056,26.9643_79.6161,1,1
2058,27.0467_81.0161,1,1
2060,25.9643_81.5985,1,1
2061,25.8880_80.9897,1,1
2072,27.4379_80.6485,2,1
2075,27.1143_79.2783,1,1
2077,26.4143_81.7897,1,1
2078,26.4143_81.7897,1,1
2086,27.7257_81.5985,2,1
2089,26.4879_80.8897,2,1
2092,25.9643_81.9485,1,1
2103,26.5643_81.6073,1,1
2106,26.2967_81.0249,1,1
2108,27.3555_79.8397,1,1
2112,27.0555_80.4783,1,1
2113,27.4555_80.1485,2,1
2116,28.1143_79.6783,2,1
2117,27.6757_80.0161,1,1
2134,26.4143_81.7283,1,1
2140,26.0144_80.9897,1,1
2141,26.0144_80.9897,1,1
2142,26.0144_80.9897,1,1
2144,27.2758_81.0283,1,1
2150,26.7257_81.1897,1,1
2152,27.7644_79.6661,1,1
2163,27.3643_80.0661,1,1
2167,25.5757_81.3897,1,1
2169,27.9555_81.4897,2,1
2170,27.3467_80.7485,1,1
2171,27.3467_80.7485,1,1
2173,27.1555_79.4985,2,1
2175,27.1555_79.4985,0,1
2176,27.1555_79.4985,1,1
2193,27.7644_79.8573,1,1
2196,26.6379_80.2485,1,1
2200,27.6055_78.8985,1,1
2206,27.1467_81.0573,1,1
2210,26.6879_81.2749,2,1
2211,27.6791_79.8161,1,1
2215,27.0967_82.1161,2,1
2219,26.6643_79.1897,2,1
2224,26.0555_80.6750,1,1
2230,27.8143_80.5897,1,1
2236,26.9643_81.0397,2,1
2237,26.7644_81.7897,1,1
2240,26.1143_80.2661,1,1
2241,26.1143_80.2661,2,1
2245,26.1556_80.1485,1,1
2264,27.2143_81.9397,1,1
2273,26.5967_81.4397,2,1
2274,25.6644_81.2397,1,1
2280,28.1258_80.2897,1,1
2284,27.9792_79.1573,0,1
2288,26.0791_80.2161,1,1
2289,26.1380_82.0161,1,1
2291,26.9968_80.1662,0,1
2296,27.7055_79.7897,1,1
2305,27.4055_81.9985,2,1
2306,26.2468_81.3573,1,1
2308,26.2556_81.3073,1,1
2309,26.2556_81.3073,1,1
2311,26.2879_79.8985,1,1
2332,27.9555_80.7485,2,1
2336,26.3467_82.1161,1,1
2337,25.8379_80.5985,1,1
2340,27.4643_81.0073,2,1
2342,25.5879_81.4573,1,1
2345,25.9379_80.6485,0,1
2347,25.9379_81.8485,1,1
2352,27.7143_80.8073,1,1
2358,26.6143_81.5573,1,1
2367,27.0555_82.1249,1,1
2372,26.8758_81.1574,0,1
2376,26.3643_82.0897,1,1
2390,27.8967_81.4897,2,1
2393,26.0144_81.9985,2,1
2404,26.6879_79.3397,1,1
2413,26.8758_79.5073,1,1
2415,26.9643_81.3783,2,1
2430,27.5757_79.7985,1,1
2433,26.7879_81.5161,1,1
2443,26.2758_80.4783,2,1
2444,27.8257_81.8986,1,1
2445,27.5643_81.6897,2,1
2449,26.1556_82.1073,1,1
2455,26.4879_82.1486,1,1
2461,26.2967_80.3783,1,1
2464,27.1643_80.4783,2,1
2492,26.3643_79.6397,2,1
2493,26.3643_79.6397,1,1
2496,27.9555_80.4162,0,1
2500,27.7758_79.6073,1,1
2501,27.8143_80.4162,2,1
2503,26.1380_81.7573,1,1
2506,27.5757_79.7661,1,1
2508,27.7644_80.7897,1,1
2517,26.1644_80.8573,1,1
2523,26.5144_82.1397,2,1
2526,27.5643_80.6485,1,1
2527,27.2556_79.5485,2,1
2533,27.3467_81.0397,1,1
2544,25.8467_80.6283,0,1
2552,26.0879_81.5073,1,1
2553,26.8879_81.2073,2,1
2558,26.6379_82.1985,0,1
2565,26.3143_80.6897,1,1
2572,26.9555_80.8783,1,1
2574,27.0967_82.2249,2,1
2578,26.6055_81.7161,1,1
2580,26.1967_79.8397,0,1
2582,26.1967_79.8397,0,1
2584,27.6791_81.8073,2,1
2590,27.2758_82.0161,1,1
2591,27.6467_82.1783,1,1
2592,27.2380_79.3397,0,1
2598,27.3643_80.3485,2,1
2603,27.6643_80.0073,1,1
2604,26.6643_81.9985,1,1
2605,26.8967_81.9749,1,1
2607,27.5555_79.3485,1,1
2610,28.1879_80.0661,1,1
2612,25.9467_81.9573,2,1
2614,27.0555_81.2661,1,1
2615,27.0555_81.2661,1,1
2616,25.9379_80.7397,1,1
2624,26.2055_81.6161,1,1
2627,27.3879_79.8897,2,1
2630,25.9757_81.7161,1,1
2633,27.5555_79.7397,2,1
2635,28.1379_79.9661,1,1
2636,28.1379_79.9661,0,1
2654,25.5967_81.6897,2,1
2655,25.5967_81.6897,1,1
2656,25.5967_81.6897,2,1
2663,26.5379_79.7161,1,1
2664,26.9791_79.3897,1,1
2667,25.9056_81.3897,1,1
2673,26.7257_81.7985,1,1
2677,25.7467_81.5985,1,1
2678,27.6757_81.5897,1,1
2679,27.6757_81.5897,1,1
2680,27.6757_81.5897,2,1
2692,26.6555_79.6073,1,1
2705,26.1143_81.9250,2,1
2706,26.6879_81.9074,1,1
2714,26.1644_81.2161,2,1
2715,26.2879_80.8985,1,1
2718,26.9643_80.5073,2,1
2719,26.9643_80.5073,2,1
2720,26.9643_80.5073,0,1
2723,26.4643_81.4985,1,1
2724,25.7879_81.8986,1,1
2725,27.3967_81.0397,1,1
2726,26.2556_81.0073,1,1
2727,26.2556_81.0073,1,1
2729,27.2380_81.7897,1,1
2731,25.8643_80.5897,1,1
2741,25.7379_81.3283,1,1
2744,27.9880_79.5485,1,1
2756,27.7143_80.2661,1,1
2760,25.8643_81.2985,2,1
2761,25.8643_81.2985,2,1
2762,27.5144_79.4073,0,1
2767,27.0791_81.2485,1,1
2772,26.8967_80.0073,1,1
2775,25.9968_81.9074,1,1
2776,28.3379_79.8573,1,1
2782,26.5643_79.5283,1,1
2790,26.7143_80.9485,2,1
2798,25.9757_81.6283,1,1
2801,26.3379_79.6573,2,1
2806,27.0967_79.4161,0,1
2816,26.2879_81.6985,1,1
2818,26.1143_80.8161,1,1
2821,26.3643_80.3073,0,1
2822,26.7055_81.1283,1,1
2823,26.9643_81.0573,2,1
2828,26.4555_81.4397,1,1
2835,26.0379_81.8485,2,1
2838,26.6055_79.4397,1,1
2840,27.5643_80.4573,2,1
2848,27.8143_81.8485,1,1
2849,27.0056_78.7573,1,1
2854,26.9555_82.3161,1,1
2855,27.1258_82.3985,1,1
2860,26.0467_81.6073,1,1
2866,26.2055_79.7985,0,1
2870,27.5757_80.7073,2,1
2880,25.8643_81.8897,1,1
2890,26.8879_82.4073,1,1
2892,26.3643_80.8573,2,1
2899,26.1967_79.8485,0,1
2907,26.3257_79.7897,1,1
2912,27.6643_79.9985,2,1
2917,27.2291_80.9985,1,1
2919,27.0258_80.9073,1,1
2924,26.2291_82.1073,1,1
2926,26.9143_81.9162,1,1
2927,26.4143_81.6897,1,1
2928,25.9258_81.1397,0,1
2934,26.8257_82.3661,1,1
2936,27.8555_81.4783,0,1
2937,26.8555_80.8661,1,1
2947,26.5643_80.0897,0,1
2963,26.3643_81.3485,1,1
2970,27.2468_81.8161,1,1
2974,27.0144_79.7783,1,1
2975,28.0879_79.6283,2,1
2990,26.0467_81.6397,1,1
2991,27.5056_80.9162,1,1
3002,26.5879_81.1783,1,1
3006,25.5967_81.6485,1,1
3007,25.5967_81.6485,1,1
3012,27.0967_81.3661,1,1
3013,26.2879_79.6897,1,1
3016,26.0144_81.1161,2,1
3029,27.1967_80.6073,2,1
3030,27.1379_82.4283,1,1
3035,26.6643_80.6161,2,1
3036,26.1556_79.7897,0,1
3043,27.8967_80.7573,1,1
3045,25.7143_81.2397,0,1
3046,25.4757_81.2897,2,1
3050,26.2379_80.9985,1,1
3051,27.1643_82.3485,1,1
3066,28.3143_79.5783,2,1
3069,27.8967_81.2073,2,1
3074,26.3379_80.3897,1,1
3084,25.9757_80.0573,2,1
3086,26.3379_80.2897,1,1
3107,26.9055_78.9897,1,1
3112,27.3758_79.7897,1,1
3113,27.1967_80.0397,1,1
3125,25.8757_81.1161,1,1
3126,26.6055_80.8283,2,1
3133,27.2644_81.1485,1,1
3137,27.6379_80.6161,2,1
3138,27.2879_80.2073,1,1
3141,26.3643_79.6985,1,1
3156,26.0555_80.4985,2,1
3167,26.9379_81.5397,2,1
3181,26.1556_80.7161,1,1
3184,26.3143_80.8985,1,1
3187,25.8643_81.5283,1,1
3188,26.2758_79.7485,1,1
3192,26.6967_79.7661,0,1
3218,27.7468_82.1662,1,1
3229,25.3968_81.2897,1,1
3231,27.3967_82.0661,1,1
3240,27.3467_81.7897,1,1
3243,26.4055_81.6397,1,1
3245,26.1380_81.0985,1,1
3248,27.1143_81.5397,1,1
3249,27.1258_81.1161,2,1
3254,28.2380_79.8161,1,1
3255,26.4143_81.4897,1,1
3256,26.4143_81.4897,1,1
3259,26.2556_81.7661,1,1
3261,27.4143_80.6485,1,1
3262,27.4143_80.6485,1,1
3271,26.9379_80.2783,1,1
3280,26.3379_82.0161,1,1
3286,28.4555_80.1897,1,1
3287,26.6555_81.5283,2,1
3300,27.0643_79.3661,1,1
3302,26.3555_81.0897,1,1
3304,27.0967_78.8783,1,1
3310,27.9055_80.0397,1,1
3313,26.9055_81.4397,1,1
3316,26.4467_81.3897,1,1
3323,28.3644_79.7985,1,1
3324,26.9143_80.4485,1,1
3342,28.1879_79.7783,1,1
3351,27.0379_80.5073,2,1
3354,26.8643_81.5397,1,1
3363,27.1879_82.3661,1,1
3364,27.2791_80.9485,1,1
3370,27.3643_81.4985,2,1
3371,26.2055_82.1283,1,1
3375,26.6379_80.6397,2,1
3378,26.3967_81.7897,1,1
3381,27.0879_82.2073,1,1
3382,26.6967_81.0485,1,1
3389,27.6643_81.3749,1,1
3390,26.3379_82.0073,1,1
3391,26.6967_82.1985,2,1
3397,26.1644_82.1783,1,1
3402,26.0056_81.6662,1,1
3403,26.0056_81.6662,1,1
3404,26.2967_81.3485,2,1
3406,27.3967_80.7985,1,1
3409,26.6879_81.3985,1,1
3413,26.6467_81.2985,1,1
3433,27.1879_81.7485,1,1
3437,25.7379_81.6485,1,1
3445,27.6467_78.9573,2,1
3450,26.5757_80.9073,1,1
3453,28.3644_79.6661,1,1
3455,25.7143_81.6397,2,1
3456,25.7143_81.6397,1,1
3460,26.6967_81.6283,1,1
3469,28.4055_79.7985,1,1
3473,25.9968_81.7073,2,1
3482,27.6757_82.2161,1,1
3484,28.0379_79.2397,2,1
3486,28.0379_79.2397,1,1
3488,28.0379_79.2397,0,1
3499,26.0967_81.6485,1,1
3502,26.1143_81.0397,1,1
3503,26.1055_81.1985,1,1
3509,28.1258_79.8573,2,1
3519,27.3555_81.7783,1,1
3526,27.9643_80.6985,1,1
3531,27.6555_80.0161,2,1
3534,26.3143_80.8897,1,1
3536,26.7879_81.5897,1,1
3539,26.1380_81.1897,1,1
3547,26.3879_79.7783,2,1
3548,27.5258_79.0397,1,1
3550,26.7055_81.1662,1,1
3556,25.6380_81.4074,1,1
3558,28.2967_80.3283,1,1
3559,27.7143_81.5485,2,1
3565,26.7556_78.8897,1,1
3569,27.9643_79.6661,1,1
3580,28.2879_79.9573,1,1
3581,27.7967_80.1897,2,1
3586,27.4643_79.1661,0,1
3587,27.2291_81.5573,2,1
3594,27.9257_79.9073,1,1
3603,27.1879_81.0985,1,1
3609,27.9143_80.8161,2,1
3615,27.5144_80.9897,1,1
3617,26.1644_80.7573,1,1
3621,28.1555_79.8897,1,1
3626,27.6143_80.6573,1,1
3627,27.6143_80.6573,2,1
3629,27.6143_80.6573,2,1
3636,27.2055_78.8897,1,1
3639,25.6556_80.1161,1,1
3640,26.4879_79.5897,1,1
3648,26.2556_81.3485,2,1
3649,27.4555_82.1750,1,1
3650,27.4555_82.1750,1,1
3656,27.0144_81.7985,1,1
3663,26.4143_81.6397,1,1
3669,26.6791_82.3249,1,1
3672,26.3643_79.3985,1,1
3676,26.1758_80.0573,2,1
3683,27.7143_79.6750,2,1
3684,27.4555_80.2249,1,1
3685,26.0144_80.6573,1,1
3687,26.0144_80.6573,1,1
3689,27.1055_80.3985,2,1
3693,27.6643_82.0249,1,1
3702,27.6879_80.2573,1,1
3705,26.6967_81.3897,1,1
3706,25.7967_81.6485,1,1
3707,27.4143_80.4897,2,1
3715,27.0879_80.9073,2,1
3732,26.4291_81.4074,1,1
3735,26.1143_80.1573,2,1
3738,26.4757_81.5161,1,1
3742,27.6643_79.7897,1,1
3746,26.3967_81.0073,2,1
3756,27.6643_81.6574,1,1
3759,25.9467_80.9283,1,1
3767,26.9880_80.3485,0,1
3771,26.4643_81.2573,1,1
3775,26.6055_79.9161,0,1
3780,26.8467_78.7485,1,1
3781,26.8467_78.7485,1,1
3800,27.2556_80.0485,1,1
3801,27.0056_82.0985,0,1
3805,26.5791_79.2783,1,1
3815,27.7644_79.6573,1,1
3824,28.2468_79.5161,0,1
3831,26.1468_80.0897,1,1
3833,26.2967_82.1397,1,1
3854,25.9056_81.0897,1,1
3859,27.8879_80.0897,2,1
3865,27.7791_79.7397,2,1
3867,27.9379_81.4783,2,1
3869,27.8879_81.6897,1,1
3872,26.2967_79.8985,0,1
3874,26.6555_82.1897,2,1
3876,27.7468_81.7397,2,1
3880,27.4757_79.6573,1,1
3882,27.5258_81.8986,2,1
3891,28.2556_79.8485,2,1
3912,26.8143_81.3397,1,1
3918,26.2468_82.1985,2,1
3925,26.3967_81.6662,2,1
3928,26.3879_81.9485,1,1
3929,25.7758_81.8485,1,1
3930,25.9879_81.9485,1,1
3936,26.9555_80.8985,1,1
3943,26.3757_80.2897,2,1
3946,27.2879_81.1574,1,1
