label_id,patch_id,class,n_patches
85,24.4996_91.6908,2,4
86,24.4996_91.6908,2,4
87,23.9260_91.0030,2,4
88,22.9673_89.8320,2,2
89,23.2584_88.9144,2,2
90,24.5673_89.5496,2,4
91,24.7584_90.2231,2,2
92,22.2672_90.0820,1,2
93,23.6173_89.8530,2,4
94,23.6173_89.8530,2,2
95,23.6173_89.8530,2,4
97,23.0496_89.6732,1,2
98,23.9497_91.0908,2,4
99,23.9497_91.0908,2,4
100,23.1584_89.6530,1,4
101,23.2672_89.3030,2,2
102,24.5673_90.7320,2,2
104,24.3963_89.1029,2,4
105,24.8349_90.5496,2,2
106,22.6848_89.1029,1,4
107,22.6848_89.1029,1,2
109,25.5497_89.6644,2,2
111,24.6963_88.8644,1,4
113,22.9497_91.4732,2,2
114,22.9497_91.4732,2,2
116,22.9963_91.2820,2,2
117,23.5849_90.4820,2,2
118,23.5849_90.4820,2,2
119,23.1085_89.1232,2,4
121,23.5172_90.0732,2,2
122,22.5673_88.9908,2,2
123,22.6496_91.0030,1,3
124,23.3173_90.2908,2,2
125,24.5348_89.4996,2,4
126,24.5348_89.4996,2,3
130,24.5673_90.6496,2,2
131,22.7496_90.9820,1,4
132,23.0348_91.3732,2,2
133,24.5997_88.6908,1,2
135,24.6997_90.9732,2,4
136,23.4996_91.1496,2,4
137,23.4996_91.1496,2,4
138,24.3963_90.4408,2,2
140,23.8996_90.1320,2,4
143,22.9463_91.3231,2,4
144,22.9463_91.3231,2,2
145,23.9963_90.0732,2,4
146,23.9963_90.0732,2,4
147,24.6672_90.4320,2,2
148,24.8085_91.8231,2,2
149,24.1760_89.0144,2,4
150,24.1760_89.0144,1,2
151,24.0849_90.9408,2,4
152,24.0849_90.9408,2,4
154,24.0849_90.9408,2,2
155,23.4673_88.8529,2,3
156,24.9497_90.5644,2,4
157,24.8584_91.3644,2,2
158,23.9084_88.7996,1,2
159,23.9084_88.7996,1,2
161,24.1760_88.9320,2,2
162,24.1760_88.9320,2,2
163,25.4497_89.2644,1,4
164,23.9260_89.2319,2,2
165,24.9963_89.3644,2,2
166,25.1348_88.8496,2,2
167,23.3963_88.9030,2,2
169,23.9996_89.1029,1,3
170,24.2463_89.2408,2,4
172,24.1760_89.4232,1,2
173,24.1760_89.4232,1,2
174,23.1848_89.5732,2,2
176,23.2496_91.7996,1,4
177,23.1085_89.1320,2,4
178,23.3261_89.2319,2,2
179,23.2848_89.2496,2,2
180,23.2848_89.2496,1,2
181,23.9996_88.9643,1,2
182,23.9996_88.9643,1,2
183,24.2672_88.9908,2,4
184,24.2672_88.9908,2,2
185,23.9260_89.1408,1,3
186,23.9260_89.1408,2,3
188,24.0585_89.6530,1,4
190,23.6760_90.3644,2,4
191,24.1173_89.8908,2,2
192,23.3996_89.6732,2,2
193,24.0963_90.8320,2,4
194,24.5497_90.6908,2,4
195,24.5497_90.6908,2,4
196,24.4172_88.8644,2,2
197,23.9849_90.2029,2,4
198,23.9849_90.2029,2,3
199,23.6349_89.5408,2,4
200,24.6085_90.4232,2,2
201,23.7672_90.3320,2,4
202,22.8996_89.5644,2,4
203,22.5462_90.1496,1,4
204,23.2085_90.9820,2,2
210,23.4172_88.8408,2,2
211,25.5963_89.6530,2,4
212,22.7760_90.8996,1,2
213,22.7760_90.8996,2,4
214,23.2496_90.3644,2,2
215,23.7496_91.0908,2,2
216,24.1997_90.7732,2,2
217,24.1997_90.7732,2,2
218,22.2261_91.1232,1,2
220,24.6963_90.1644,1,2
221,24.6963_90.1644,2,2
222,24.6963_90.1644,1,2
223,24.4084_88.6530,2,2
224,24.4084_88.6530,2,2
226,23.4463_89.1320,2,3
227,23.0761_91.2320,2,2
230,23.9963_90.0820,2,2
231,23.9963_90.0820,2,4
232,24.1584_90.7496,2,2
233,24.1584_90.7496,2,4
234,24.7584_88.8732,1,2
235,22.8349_90.8732,2,2
236,24.8349_88.9996,2,2
238,22.3849_89.1029,2,6
239,23.7463_90.3320,2,4
240,23.6760_90.3820,2,2
241,23.6760_90.3820,2,2
242,23.7584_90.6232,2,2
243,23.7584_90.6232,2,2
244,23.2848_89.7530,2,2
245,25.0963_89.4529,2,4
247,24.0997_90.1996,2,4
248,24.0997_90.1996,2,4
249,24.3497_89.5144,2,4
250,25.1760_89.7530,2,4
251,25.1760_89.7530,2,2
252,25.1760_89.7530,2,2
254,23.5348_91.0820,2,2
257,23.4761_89.9820,2,2
259,23.6349_89.5530,1,2
260,22.6997_90.0820,2,4
262,25.0260_89.2996,2,2
263,25.0260_89.2996,2,3
264,25.0260_89.2996,2,4
265,25.0260_89.2996,2,4
267,24.1173_90.1644,2,2
270,24.1173_90.1644,2,4
271,23.4761_88.8644,2,2
273,23.4761_88.8644,1,2
275,23.0673_91.4496,2,2
277,24.4348_91.9529,2,2
278,22.7962_90.9820,2,4
279,23.9260_89.6232,2,4
280,23.9260_89.6232,2,4
281,24.2997_91.5232,2,2
282,24.2997_91.5232,2,2
283,24.2997_91.5232,2,2
284,24.2997_91.5232,2,2
285,24.2997_91.5232,2,4
287,24.8173_89.4408,2,2
289,24.8173_89.4408,1,2
290,25.1260_89.0232,2,2
291,25.1260_89.0232,2,2
292,22.7672_88.9529,2,2
293,23.9172_90.7996,2,2
294,23.9172_90.7996,2,2
295,23.9172_90.7996,2,2
297,22.3761_90.0908,2,2
300,24.2672_91.5320,2,2
302,23.7760_90.5820,2,4
303,22.7085_89.5908,2,4
305,23.5963_91.0530,2,4
306,24.5849_91.5643,2,2
307,24.5849_91.5643,2,2
308,23.3349_88.9232,2,2
309,23.3761_90.0496,2,4
310,24.7672_88.7820,2,4
311,24.7672_88.7820,2,4
314,24.2173_90.9144,2,2
315,24.2173_90.9144,2,2
317,23.7085_90.0820,2,4
318,24.4761_89.4908,2,2
319,23.1963_92.0643,1,4
320,23.1963_92.0643,1,4
322,23.9497_88.7820,1,2
323,24.0673_90.9496,2,2
324,23.3673_89.2408,2,3
325,24.3673_89.2644,2,2
327,24.3673_89.2644,2,3
328,24.3673_89.2644,2,3
329,24.4348_89.5530,2,2
331,24.4761_91.6996,2,2
332,24.4761_91.6996,2,2
333,24.6261_89.9643,2,2
335,24.2962_89.9030,2,2
336,24.2962_89.9030,2,2
337,23.4084_89.1144,2,2
338,22.7672_90.8996,1,2
339,24.4996_89.4908,2,2
340,23.2996_89.5996,2,2
341,23.6496_89.5408,2,4
344,23.8585_89.4908,2,2
345,24.1261_91.2029,2,2
346,23.9963_89.2029,1,4
347,23.9963_89.2029,1,4
348,25.0462_90.0144,2,4
349,25.0462_90.0144,2,2
350,25.0462_90.0144,2,4
351,25.0462_90.0144,2,2
352,25.0462_90.0144,2,2
353,25.0462_90.0144,1,4
354,24.8584_88.8644,2,2
355,23.0260_89.4408,2,2
356,22.4963_90.7029,2,3
357,24.9260_89.7530,2,2
358,23.6463_90.9144,2,2
359,23.9260_89.0530,1,4
360,23.9260_89.0530,1,2
361,22.7496_90.9732,1,4
362,23.1173_89.1232,2,4
364,23.1173_89.1232,2,4
366,23.8463_89.0408,1,4
367,23.8463_89.0408,1,4
368,25.1584_89.0530,2,5
369,24.6584_90.0030,2,2
370,24.4463_90.7029,2,2
371,24.9463_89.4643,2,2
372,24.9463_89.4643,2,4
373,24.0997_90.8408,2,4
374,24.8085_89.9030,2,4
375,24.1173_89.2496,1,4
377,24.7349_90.3996,1,4
378,22.5963_89.0144,2,2
379,23.1496_90.7408,1,4
381,23.7584_90.3232,1,4
382,23.7584_90.3232,2,2
384,23.7584_90.3232,2,4
385,23.7584_90.3232,2,2
386,23.5496_89.7908,2,2
387,24.7085_90.3144,2,2
388,24.7085_90.3144,2,2
389,24.0084_90.3408,1,2
390,23.9260_90.7496,2,4
392,24.8672_88.8644,2,2
394,23.7496_89.0644,1,2
395,22.5260_90.4732,2,4
396,22.5260_90.4732,2,2
397,24.9497_89.4030,2,4
398,24.6463_90.7320,2,2
399,24.6463_90.7320,2,2
400,23.1261_89.0530,2,2
401,22.9761_88.9731,2,2
402,23.4084_88.8144,2,2
403,24.7997_89.4232,2,2
404,24.7997_89.4232,2,2
405,24.7997_89.4232,2,2
406,24.7997_89.4232,2,3
407,24.7997_89.4232,2,2
408,24.7997_89.4232,2,3
409,24.7997_89.4232,2,3
411,24.7463_90.5496,2,4
413,24.6584_90.6232,2,2
414,23.6760_90.3908,2,2
415,24.1085_90.1908,2,2
416,22.5462_89.1530,2,4
417,22.5462_89.1530,2,4
418,23.4585_91.1030,2,2
419,23.6848_88.6820,2,2
425,23.6496_90.9529,2,4
426,23.6496_90.9529,2,4
427,22.9673_89.0030,2,4
429,23.3085_91.1320,2,2
432,23.0963_89.2908,2,2
433,23.4497_89.8820,2,4
435,22.8963_90.7908,2,2
436,23.3261_90.2496,2,2
437,23.2584_89.0996,2,4
438,23.4084_88.8820,2,4
441,24.6085_89.4529,2,4
442,22.9585_88.9320,2,4
443,22.7760_90.1530,2,2
444,23.0496_88.9996,2,4
445,25.6496_89.8320,2,2
446,23.7173_88.9030,2,2
447,23.6463_90.1232,2,2
448,23.6463_90.1232,2,2
449,23.6463_90.1232,2,2
450,24.8085_91.8143,2,2
451,23.5673_90.4820,2,4
452,23.5673_90.4820,1,2
453,23.5673_90.4820,2,2
454,23.5673_90.4820,2,2
456,24.3173_91.4496,2,4
457,23.5761_89.1820,2,2
458,22.3996_90.1408,2,4
460,22.6997_89.4731,2,2
461,23.1997_90.8144,1,4
462,23.1997_90.8144,2,2
463,23.1997_90.8144,2,2
464,22.5496_90.0144,1,2
465,24.0260_88.7820,1,2
466,24.0260_88.7820,1,2
470,23.1173_91.1996,2,2
471,24.6672_90.4144,2,2
472,24.6672_90.4144,2,2
473,24.6849_89.9996,2,2
475,24.9761_90.4496,2,4
476,25.1496_89.9496,2,4
477,24.1963_89.1530,2,2
480,24.6963_90.1820,2,4
481,25.0673_89.9908,2,2
483,23.8085_90.3030,2,2
484,23.8085_90.3030,2,4
485,23.7173_88.7231,2,2
486,23.9172_88.8408,1,2
488,22.6760_90.1996,2,2
489,22.6760_90.1996,2,2
490,23.2496_91.2820,2,4
492,22.6463_90.3908,2,2
493,24.0260_90.3232,1,2
495,24.4084_88.8644,2,2
496,23.2962_91.2908,2,2
497,24.3585_89.2496,2,2
498,24.3585_89.2496,2,2
499,24.3585_89.2496,2,2
500,24.3585_89.2496,1,2
501,24.3585_89.2496,2,4
502,24.4084_88.9496,2,2
503,22.9260_89.0530,2,4
504,24.9963_89.3820,2,4
505,24.9963_89.3732,2,2
506,24.9963_89.3732,2,4
507,24.8996_89.9731,1,4
508,23.9673_90.6232,2,2
509,24.7962_88.9731,2,4
510,24.6760_88.7496,1,4
511,24.1672_88.9496,1,5
512,23.9585_90.1030,2,4
513,24.2261_89.9908,2,2
514,23.2848_88.7530,1,4
515,23.2848_88.7530,2,2
516,23.1997_90.2530,2,4
517,23.1997_90.2530,2,4
519,23.8261_89.2732,1,2
520,25.0172_89.4232,2,2
523,23.4172_90.9408,2,2
524,23.8996_90.1144,2,2
525,25.3848_89.2319,2,2
526,23.3349_90.8144,2,4
527,23.4673_90.9820,2,2
529,22.8963_90.4232,1,4
530,22.8963_90.4232,1,2
531,22.7349_91.7530,1,2
533,22.7349_91.7530,1,2
534,22.4084_89.9144,1,2
536,24.8584_88.9908,2,2
537,24.8584_88.9908,2,2
538,25.0585_89.0408,2,4
539,23.9996_88.8732,1,2
540,23.1261_89.1408,2,3
541,23.1261_89.1408,2,2
542,23.8673_90.5996,2,4
543,24.2962_90.8732,2,2
544,23.9673_89.2530,1,3
545,23.9673_89.2530,2,2
546,23.9673_89.2530,1,2
547,23.9673_89.2530,1,2
548,23.9673_89.2530,2,2
549,23.1848_90.1732,2,2
550,22.7584_90.3996,2,2
551,22.6349_88.9819,2,4
552,23.7760_90.3144,2,2
554,23.7760_90.3144,2,2
555,23.7760_90.3144,2,2
557,23.7760_90.3144,2,2
558,23.8085_88.9529,1,4
559,24.7085_88.7496,2,4
560,24.5497_90.6820,2,4
561,23.6672_90.2143,2,2
562,23.3761_89.7908,2,4
563,23.5963_90.8732,2,4
564,23.5963_90.8732,2,4
565,24.3849_90.5732,2,2
566,23.9260_89.0320,1,2
568,23.7463_90.2029,2,2
569,23.7463_90.2029,2,4
570,23.7463_90.2029,2,4
571,23.7463_90.2029,2,4
572,23.7463_90.2029,2,4
573,25.0497_91.4144,2,2
574,23.8261_88.8529,2,2
575,23.7349_90.2143,2,2
576,23.6848_89.8530,2,4
577,25.0849_88.9996,2,4
578,25.0849_88.9996,2,2
579,23.8497_89.0408,1,4
580,23.8497_89.0408,1,4
583,24.9260_90.4232,2,2
585,24.4673_89.4320,2,2
586,24.5673_90.0144,2,2
587,23.1963_90.1644,2,2
589,23.0496_88.9232,2,2
590,24.6849_90.8530,2,2
592,24.5084_91.9996,2,2
593,24.5084_91.9996,2,2
594,24.5084_91.9996,2,2
595,24.5084_91.9996,2,2
596,22.8673_90.9732,2,2
597,23.9260_90.1644,2,2
600,22.8349_88.9996,2,2
601,23.1584_89.5996,1,2
602,24.1349_91.5529,1,2
605,23.8996_88.7996,1,4
606,24.0849_90.8530,2,2
607,22.9463_91.4732,2,2
608,22.9463_91.4732,2,2
609,22.6463_91.1530,2,4
610,24.4348_91.9496,2,2
611,24.7962_89.4232,2,2
612,24.7962_89.4232,2,2
613,24.7962_89.4232,2,2
614,24.7962_89.4232,2,3
615,24.7962_89.4232,2,2
616,24.7962_89.4232,2,3
619,24.6349_88.7319,1,2
620,24.5761_90.7143,2,2
621,23.1085_91.0908,2,2
622,22.9497_91.2029,2,4
623,22.9497_91.2029,2,4
624,22.9497_91.2029,1,4
625,23.9585_90.1908,2,4
626,23.9585_90.1908,2,2
627,23.9585_90.1908,2,4
628,25.1084_88.9529,2,2
629,24.5348_89.5030,2,4
630,22.0997_90.2996,2,4
631,24.6261_89.4496,2,2
632,24.6261_89.4496,2,2
633,24.6997_90.1644,1,2
634,24.6997_90.1644,2,2
635,24.6997_90.1644,1,2
637,25.3349_89.3144,1,2
638,23.4463_88.8232,2,2
640,22.2848_90.7496,2,2
641,23.3349_90.8232,2,4
642,23.0585_88.9232,2,2
643,22.9673_88.9320,2,4
644,24.6496_90.0030,2,2
645,24.0497_89.0530,1,4
646,23.2848_88.7496,1,4
651,23.0496_91.3732,2,4
652,24.2848_90.9030,2,2
653,24.2496_91.4496,2,4
654,24.2496_91.4496,2,4
657,23.7760_89.6408,1,2
658,23.5761_88.9731,2,2
659,24.5761_90.7320,2,2
660,25.3672_89.4908,2,2
661,22.3996_90.7644,2,2
666,24.4963_91.6908,2,4
667,24.4963_91.6908,2,4
668,23.4084_89.1232,2,2
669,23.4084_89.1232,2,2
670,23.7584_89.4819,1,2
671,22.8173_91.5731,2,4
672,23.1085_89.6408,1,4
673,23.3585_91.2530,2,2
674,23.3585_91.2530,2,2
675,24.9849_89.3820,2,2
676,24.8962_89.8530,2,4
677,23.2962_90.9232,2,2
678,24.9172_88.7319,2,3
679,24.9172_88.7319,2,2
680,24.9172_88.7319,1,3
681,24.9172_88.7319,1,2
682,23.8963_90.0908,2,4
683,23.8963_90.0908,2,2
684,22.3497_90.4496,2,3
685,22.3497_90.4496,2,2
686,24.3963_89.5408,2,2
687,23.6085_90.4232,2,4
688,23.6085_90.4232,2,2
689,23.4673_89.5820,1,2
690,23.1997_90.2143,1,2
691,23.1997_90.2143,2,2
692,23.1997_90.2143,2,2
693,23.1997_90.2143,1,2
694,25.0497_90.2644,2,4
695,25.0497_90.2644,2,2
696,23.5260_89.1320,2,2
697,23.6261_89.2908,2,2
698,24.4084_90.7029,2,3
700,22.1085_90.6908,2,4
701,22.5963_90.7143,2,2
702,24.4761_89.9496,2,4
703,24.0585_91.2530,2,6
704,24.0585_91.2530,2,4
705,23.5761_89.1320,1,2
708,23.5761_89.1320,1,2
709,24.5849_90.4496,2,2
710,24.7173_90.3496,2,4
711,24.6463_90.3496,2,4
713,22.1085_90.2530,2,4
714,23.6496_90.5320,2,4
715,25.4585_89.3232,2,4
717,22.6463_90.2029,1,2
718,23.8963_90.7496,2,2
719,22.4673_89.0644,2,2
720,23.3085_88.9731,2,2
721,23.6496_88.6496,2,4
722,24.6173_89.9908,2,2
723,24.6173_89.9908,2,2
724,24.6173_89.9908,2,2
725,24.2463_91.8495,2,4
726,23.6496_89.8496,2,4
728,24.9463_90.5644,2,4
729,23.5761_88.7231,2,2
732,23.7848_90.0908,2,2
733,24.9497_89.4731,2,4
734,22.4348_90.1732,1,2
735,22.4348_90.1732,1,2
737,23.5963_90.4820,2,4
738,24.6496_90.6232,2,2
739,24.4761_89.9529,2,4
740,24.5673_90.7496,2,4
741,23.2261_90.8530,1,2
742,23.2261_90.8530,2,2
745,23.8761_88.8232,1,2
746,25.0260_90.4496,2,2
747,24.9996_89.8530,2,4
748,23.9084_89.0408,1,2
749,23.5761_91.0644,2,4
750,23.5761_91.0644,2,4
751,25.1584_89.3996,2,4
752,24.7496_89.5996,2,4
753,24.5462_89.4908,2,2
754,25.0172_89.3030,2,2
755,23.9963_90.8232,2,2
756,25.5673_89.8232,2,2
757,23.6584_88.6732,1,3
758,22.3463_90.4496,2,3
761,22.7996_89.1732,2,2
763,23.9963_90.6820,2,2
764,24.3497_89.5232,2,4
765,24.3497_89.5232,2,2
767,24.6496_90.2644,2,4
768,24.6496_90.2644,2,4
769,24.6496_90.2644,2,4
770,23.0496_92.0144,1,2
772,24.0997_90.2408,2,2
773,23.9172_89.0320,1,2
774,25.1496_89.7530,2,4
775,24.9673_90.2320,2,2
776,23.6760_88.5996,2,4
777,23.6760_88.5996,2,4
779,22.8349_89.1029,2,2
780,24.2962_89.8996,2,2
781,24.2962_89.8996,2,2
782,22.6584_91.1232,2,4
783,23.8849_90.1232,2,2
784,24.2848_89.9030,2,2
788,23.8463_91.1496,2,4
789,23.8463_91.1496,2,4
790,23.9260_90.2408,2,4
791,23.6997_89.0030,1,2
792,23.0963_91.1820,2,4
793,23.2996_90.9232,2,2
794,24.8584_91.9496,2,4
795,24.4761_90.0996,2,2
796,24.4761_90.0996,2,3
797,24.5348_89.5732,2,4
798,24.5348_89.5732,2,2
799,23.0849_90.6732,2,2
800,22.9761_91.3319,2,2
801,24.8173_89.9030,2,4
802,23.6672_88.6732,2,2
803,24.5761_89.9232,1,2
804,24.5761_89.9232,1,2
805,22.0260_90.2408,2,2
807,23.8585_89.1908,1,2
808,23.8585_89.1908,1,2
809,23.8585_89.1908,2,2
810,22.9348_90.7496,2,2
811,24.0673_90.9529,2,2
812,24.0673_90.9529,2,2
814,23.5260_89.3232,2,2
817,23.2760_89.0030,2,4
818,25.0963_91.4408,2,2
819,24.1997_89.0144,2,2
820,23.0997_91.9732,1,2
821,23.0997_91.9732,1,2
822,24.2349_89.5644,2,2
827,23.5997_89.6030,2,2
828,23.3349_89.1496,2,4
829,24.3996_88.6644,2,2
830,24.3996_88.6644,2,3
831,24.3996_88.6644,2,4
832,23.4849_88.9144,2,2
833,22.4172_90.4496,2,4
834,24.6463_90.4144,2,2
835,24.6463_90.4144,1,3
836,24.0673_91.2408,2,2
837,24.0673_91.2408,2,4
838,22.8463_89.3030,2,4
839,24.4585_89.0732,2,4
840,24.5849_90.4820,2,2
841,23.3261_90.2143,2,2
842,25.0462_89.9731,2,4
843,24.4348_88.9030,2,2
846,24.1173_90.5908,2,4
848,23.4963_91.1496,2,4
849,24.5963_90.4408,2,2
850,23.4497_91.2232,1,2
851,23.4497_91.2232,2,2
852,25.1260_88.8408,2,2
853,24.6496_89.9030,2,2
854,22.8497_89.3144,2,2
855,24.2584_90.7732,2,3
857,24.3085_91.4496,2,2
858,22.7496_90.8732,1,2
859,25.0673_90.0232,2,2
860,25.0462_89.9996,2,4
861,25.0462_89.9996,1,4
862,23.4996_89.4819,2,4
863,23.4996_89.4819,2,3
864,23.4996_89.4819,1,2
866,24.1760_88.9529,2,2
867,22.8585_91.0232,2,2
868,23.5172_91.0144,2,2
869,22.1584_91.0644,1,2
870,22.4462_90.1644,2,4
871,22.4462_90.1644,1,4
872,24.9497_90.4732,2,2
873,24.9497_90.4732,2,2
874,25.2962_89.4232,2,4
875,25.2962_89.4232,2,2
876,25.2962_89.4232,2,2
877,25.2962_89.4232,2,2
878,24.3673_91.5496,2,4
879,23.4260_89.6496,2,4
880,23.9963_88.8820,1,2
881,24.1672_88.9232,2,2
882,22.1085_90.6996,2,2
883,23.3963_88.9496,2,4
884,22.9172_90.5144,2,2
885,22.8673_90.9820,2,2
886,22.8673_90.9820,2,2
887,22.8673_90.9820,2,2
889,23.3963_89.1530,2,2
890,22.2496_91.0732,1,4
891,23.3349_90.1320,2,2
892,24.2997_91.4908,2,2
893,24.2997_91.4908,2,4
894,24.2997_91.4908,2,2
895,22.9497_91.1908,2,2
896,23.8996_90.9820,2,2
897,23.8996_90.9820,2,2
898,24.4497_89.4408,2,4
899,24.4497_89.4408,2,3
900,24.8261_90.1908,2,4
901,24.3996_89.0144,2,2
904,23.7584_90.1496,2,4
905,23.0849_89.8644,2,2
906,23.5963_89.6232,1,4
907,24.4348_89.6232,2,3
908,23.2672_90.2029,2,3
909,23.2672_90.2029,2,2
910,24.6085_88.9996,2,4
911,23.0585_88.9731,2,2
912,23.7962_88.7644,1,2
913,23.7962_88.7644,1,2
914,22.9996_89.0820,2,2
916,22.7349_91.7732,1,2
917,24.3963_88.9408,2,2
918,24.3963_88.9408,2,4
919,24.3963_88.9408,2,4
920,23.5172_90.9320,2,2
921,24.4849_91.9732,2,4
924,22.5462_90.1408,1,4
925,23.1463_90.9232,2,2
926,24.6963_90.3232,1,2
927,23.2996_91.2732,2,2
928,23.2996_91.2732,2,2
929,23.2996_91.2732,2,2
930,22.8963_90.3530,2,4
932,24.0172_90.0030,2,2
933,23.0462_90.4496,2,2
934,24.7962_88.7231,2,2
935,24.0849_91.1996,2,2
936,23.4849_90.0232,2,2
937,24.9172_89.7996,2,2
938,22.9348_91.2320,2,2
940,24.6849_89.4030,2,2
942,22.5849_90.1232,1,2
943,23.5496_89.2143,2,2
944,22.7085_90.3996,1,4
945,23.7463_90.9820,2,2
946,23.0997_91.1496,2,3
947,23.0496_91.1408,2,4
948,24.0997_90.3530,2,4
949,24.2463_89.1644,2,4
950,24.9172_89.3530,2,2
951,23.6085_88.7820,2,4
952,23.4673_88.9529,1,2
953,23.0260_91.2908,2,2
954,23.0260_91.2908,2,3
955,22.1085_90.7143,2,4
957,24.0348_88.9232,1,2
958,24.1496_90.0530,1,4
960,25.2496_89.0144,2,2
962,23.6463_90.8908,2,2
963,23.6463_90.8908,2,2
964,23.6848_88.6530,2,4
965,24.5462_88.7732,2,2
966,24.1085_90.3408,2,2
967,24.1085_90.3408,2,4
968,24.1085_90.3408,2,2
969,24.1085_90.3408,2,2
970,24.1085_90.3408,2,2
973,24.1085_90.3408,2,2
974,22.4084_90.4529,2,4
975,23.8497_88.8408,1,4
976,25.2760_89.3144,1,2
978,22.8463_90.8644,2,2
979,24.7962_91.8495,2,4
980,23.8463_90.6996,2,4
981,23.8463_90.6996,2,4
982,24.5963_91.6530,2,4
985,24.8760_89.9731,2,2
986,22.9084_89.1530,2,2
987,22.9084_89.1530,2,2
988,24.9463_89.5030,2,2
992,24.4084_89.0144,2,2
993,22.8261_90.2029,2,4
994,22.7463_90.4030,2,4
995,24.6496_90.7320,2,2
996,24.6496_90.7320,2,2
997,22.7672_88.9496,2,2
998,24.9849_89.0030,2,4
999,24.9849_89.0030,2,4
1001,23.1496_89.4996,2,2
1002,23.1672_91.2996,2,2
1004,22.0496_90.7029,2,4
1006,23.1584_91.4529,2,2
1007,23.1584_91.4529,2,2
1008,24.5997_90.3496,2,4
1010,24.9497_89.4320,2,4
1011,24.9497_89.4320,1,4
1012,24.9497_89.4320,2,2
1014,24.9497_89.2996,2,4
1015,25.0172_89.2996,2,2
1016,23.7261_88.8908,2,2
1017,23.6760_89.7029,2,2
1019,23.4585_91.0996,2,2
1020,23.6085_90.4496,2,4
1021,23.6085_90.4496,2,2
1023,23.8996_90.0496,2,4
1025,23.0496_91.8820,1,4
1026,23.4497_88.9643,1,2
1028,23.0462_92.0144,1,2
1031,24.5963_89.5530,2,4
1032,22.9849_89.0530,2,2
1034,24.4348_88.3820,2,2
1035,22.6963_90.2029,1,2
1036,22.6963_90.2029,2,4
1037,25.0849_90.9030,2,2
1038,24.5348_90.0908,2,2
1039,24.5348_90.0908,2,2
1043,22.9996_88.9731,2,2
1044,22.9996_88.9731,2,4
1047,23.7173_89.5030,2,4
1048,24.5997_90.4496,2,4
1049,22.6349_88.9908,2,2
1050,24.0761_91.2232,2,3
1051,22.9996_91.5144,2,4
1052,22.9996_91.5144,2,2
1053,22.9996_91.5144,2,2
1055,22.3761_90.7408,2,2
1056,25.2496_89.3232,2,4
1057,25.2496_89.3232,2,4
1058,25.5996_89.6530,2,4
1059,24.9172_90.8320,2,2
1062,22.5496_89.1320,2,2
1063,24.6849_91.5496,2,2
1065,22.8261_89.6144,2,2
1066,22.8261_89.6144,2,4
1067,22.8261_89.6144,2,2
1068,22.8261_89.6144,2,2
1069,22.8261_89.6144,2,2
1070,24.0761_89.4030,2,4
1071,24.4497_88.9908,2,4
1073,23.8761_90.5820,2,2
1074,23.8761_90.5820,2,2
1076,24.2962_90.5530,2,4
1077,25.0462_91.4144,2,2
1078,23.1963_90.9030,2,2
1079,23.6848_90.2820,2,2
1080,24.4348_88.6644,2,2
