label_id,patch_id,class,n_patches,common_bin
106,26.2967_80.9162,1,1,no_common
107,27.6258_82.1574,1,4,common
108,26.3143_82.0283,1,4,common
109,28.0379_79.6750,1,2,common
110,28.0379_79.6750,1,2,common
111,28.0379_79.6750,1,2,common
112,27.7468_78.9573,1,2,common
113,27.7468_78.9573,1,2,common
114,27.7468_78.9573,1,1,no_common
115,27.7468_78.9573,1,2,common
116,26.9467_81.2073,1,2,common
117,27.6791_80.4250,1,4,common
118,27.6791_80.4250,1,4,common
119,26.0643_81.3161,1,1,no_common
120,25.9144_81.7783,1,4,common
121,27.6643_81.4162,1,1,no_common
122,27.3643_79.9985,2,1,no_common
123,26.9757_80.3249,2,4,common
124,26.0291_80.4283,0,4,common
125,26.3879_80.7283,1,4,common
126,25.7967_81.5661,1,4,common
127,28.0144_81.5783,1,1,no_common
128,26.5144_80.4397,2,2,common
129,26.3291_80.7749,1,4,common
130,27.0879_81.3897,1,1,no_common
131,27.4143_79.0283,0,2,common
132,25.9467_80.4485,1,4,common
133,26.3055_81.0283,2,2,common
134,27.5144_80.4283,2,2,common
135,27.9055_81.4783,2,3,common
136,27.9055_81.4783,1,2,common
137,27.1757_81.2897,1,3,common
138,26.6643_79.8397,1,1,no_common
139,27.1055_81.3749,1,2,common
140,25.8555_81.9074,1,1,no_common
141,27.8291_80.7661,2,2,common
142,27.0967_82.0073,2,1,no_common
143,26.5879_79.2783,1,2,common
144,26.5879_79.2783,0,4,common
145,26.5879_79.2783,0,4,common
146,26.5144_79.8073,2,2,common
147,25.9379_81.8249,1,4,common
148,27.8143_79.7985,1,2,common
149,26.2791_80.7897,1,2,common
150,28.0879_80.0485,1,2,common
151,27.2791_81.1897,2,4,common
152,27.2791_81.1897,1,4,common
153,27.2791_81.1897,2,2,common
154,27.2791_81.1897,1,2,common
155,26.6967_80.4985,1,2,common
156,26.2291_80.8985,1,2,common
157,27.9757_79.9161,1,4,common
158,26.1879_80.5485,1,2,common
159,26.1879_80.5485,1,2,common
160,26.1879_80.5485,1,2,common
161,26.4291_81.5283,1,2,common
162,26.8555_81.9985,1,2,common
163,27.1143_82.1249,1,2,common
164,27.2055_81.2661,2,1,no_common
165,26.1143_81.2749,1,1,no_common
166,26.9643_82.3283,2,4,common
167,27.8791_79.2073,1,2,common
168,26.6791_79.5661,1,3,common
169,25.9555_81.6783,1,4,common
170,25.9555_81.6783,1,3,common
171,26.1791_81.7161,1,4,common
172,26.4467_79.5283,2,2,common
173,26.4467_79.5283,1,2,common
174,26.4467_79.5283,2,4,common
175,26.0258_81.8161,1,1,no_common
176,26.3967_81.7783,1,2,common
177,26.3967_81.7783,1,4,common
178,27.9757_81.5573,2,4,common
179,26.7143_79.1985,0,2,common
180,26.7143_79.1985,1,1,no_common
181,27.6143_82.1574,1,2,common
182,26.9467_80.0073,2,2,common
183,26.6055_80.8249,1,2,common
184,26.2257_81.9485,1,1,no_common
185,26.2143_80.2897,2,2,common
186,26.2143_80.2897,0,2,common
187,26.6258_80.4485,1,2,common
188,27.5555_80.9397,2,4,common
189,26.3055_82.0283,1,4,common
190,26.7143_79.2661,2,1,no_common
191,26.1143_81.7749,2,5,common
192,26.1143_81.7749,1,2,common
193,27.2468_79.6397,0,1,no_common
194,27.2468_79.6397,0,1,no_common
195,27.9143_81.5749,2,2,common
196,28.2967_79.8249,2,2,common
197,28.2879_79.6897,2,1,no_common
198,27.6055_81.6574,2,2,common
199,27.4792_80.9897,2,2,common
200,27.4792_80.9897,1,2,common
201,27.5643_79.1283,1,2,common
202,25.4258_81.2897,1,2,common
203,26.8555_81.2397,1,2,common
204,27.4968_81.9897,2,3,common
205,27.3291_80.2397,0,2,common
206,28.1967_80.0249,1,2,common
207,26.0144_81.4749,1,2,common
208,26.9968_79.8661,1,2,common
209,27.3379_79.5161,1,2,common
210,27.0757_79.1783,1,1,no_common
211,26.0643_81.1073,1,2,common
212,27.4291_79.6783,1,2,common
213,26.9143_81.0283,2,2,common
214,26.9143_81.0283,2,2,common
215,26.3143_82.0985,1,3,common
216,26.3143_82.0985,1,3,common
217,27.0258_81.6897,1,1,no_common
218,28.0291_80.4283,2,4,common
219,28.0056_81.5783,2,4,common
220,26.0379_81.5573,1,1,no_common
221,28.2879_79.7249,1,2,common
222,26.8291_80.8661,1,1,no_common
223,26.6291_82.0749,1,3,common
224,27.4055_80.2661,1,4,common
225,27.4143_80.9985,2,1,no_common
226,27.6291_81.6574,2,2,common
227,27.6291_81.6574,1,4,common
228,27.6291_81.6574,1,2,common
229,27.4055_81.7897,2,1,no_common
230,26.7143_81.3073,1,2,common
231,27.5291_80.2161,1,4,common
232,27.5967_79.1161,1,2,common
233,27.6143_80.1283,2,4,common
234,25.5555_81.3283,1,4,common
235,27.0879_79.1573,0,4,common
236,27.5791_82.0783,2,4,common
237,27.9379_80.5249,1,4,common
238,27.0467_81.0283,1,4,common
239,27.5791_80.0985,2,4,common
240,27.3291_79.3283,0,4,common
241,26.9791_81.1283,1,4,common
242,26.7556_81.3783,1,2,common
243,26.8643_81.9985,1,2,common
244,26.6879_79.5661,0,1,no_common
245,26.6879_79.5661,0,1,no_common
246,26.6879_79.5661,1,2,common
247,26.5555_80.4250,0,4,common
248,26.5555_80.4250,0,4,common
249,26.8379_81.9783,1,2,common
250,27.3379_80.1073,2,2,common
251,27.2257_79.5161,0,2,common
252,25.9791_81.2161,1,4,common
253,27.5967_80.9397,2,1,no_common
254,26.8758_81.2249,2,3,common
255,25.5967_81.6161,2,2,common
256,25.9643_81.2397,2,2,common
257,27.4055_80.9485,1,1,no_common
258,27.6879_79.3985,1,2,common
259,26.4291_80.5485,1,2,common
260,26.3555_81.8749,1,2,common
261,26.1644_80.1573,1,1,no_common
262,26.2291_81.2985,1,2,common
263,27.1791_82.1574,1,2,common
264,26.2791_81.0749,1,4,common
265,27.1143_81.1783,2,2,common
266,27.4257_79.7897,1,2,common
267,28.0291_79.9749,1,4,common
268,28.0291_80.5573,1,3,common
269,27.1967_81.6985,2,1,no_common
270,26.9968_79.2783,2,1,no_common
271,27.5056_79.0397,1,1,no_common
272,27.7143_79.9397,2,1,no_common
273,27.7143_79.9397,2,1,no_common
274,27.7143_79.9397,2,1,no_common
275,27.7143_79.9397,2,1,no_common
276,26.9791_81.0397,2,4,common
277,26.1257_82.0073,1,4,common
278,26.9555_80.4749,2,4,common
279,26.6555_81.2897,1,1,no_common
280,25.7467_81.6397,1,1,no_common
281,25.6791_80.9250,0,2,common
282,26.9379_81.5985,2,1,no_common
283,27.5291_80.4162,2,2,common
284,28.2644_79.8783,1,4,common
285,26.0967_81.8485,1,2,common
286,26.0967_81.8485,2,2,common
287,25.8792_81.8783,1,4,common
288,27.5144_80.5783,1,2,common
289,27.4467_80.5283,2,2,common
290,27.0467_81.2897,2,1,no_common
291,27.1555_82.3249,1,2,common
292,25.9291_82.0397,1,4,common
293,26.7556_79.0573,1,2,common
294,26.7556_79.0573,1,4,common
295,27.8379_79.9250,2,2,common
296,27.8379_79.9250,1,3,common
297,27.8055_81.8485,1,1,no_common
298,27.6258_81.0749,1,4,common
299,27.4291_80.9749,2,4,common
300,27.6967_78.9249,0,3,common
301,27.5643_81.7073,1,3,common
302,27.2291_81.8485,1,2,common
303,26.9643_80.8985,1,4,common
304,26.9643_80.8985,1,2,common
305,26.9643_80.8985,2,2,common
306,27.4880_82.0985,2,1,no_common
307,26.6643_81.2573,2,2,common
308,26.4555_79.5283,2,4,common
309,26.4555_79.5283,1,4,common
310,26.4555_79.5283,1,2,common
311,27.3379_78.8985,1,2,common
312,27.3379_78.8985,2,1,no_common
313,27.3379_78.8985,1,2,common
314,26.0791_81.8249,1,4,common
315,26.0791_81.8249,1,4,common
316,26.8257_79.4985,1,2,common
317,26.6143_80.2161,1,1,no_common
318,26.6143_80.2161,1,1,no_common
319,27.6555_81.4485,1,4,common
320,26.4055_82.2485,1,2,common
321,26.4467_81.8661,1,4,common
322,26.4791_81.4897,1,2,common
323,26.4791_81.4897,2,2,common
324,26.4791_81.4897,1,2,common
325,25.4467_81.2897,0,2,common
326,26.7055_79.4283,1,4,common
327,26.2055_81.3485,1,1,no_common
328,27.8467_81.7783,1,4,common
329,27.1467_79.6897,1,1,no_common
330,27.0379_80.9073,0,1,no_common
331,25.5555_81.2073,1,1,no_common
332,27.2380_81.2397,2,2,common
333,27.2380_81.2397,2,2,common
334,27.2380_81.2397,2,2,common
335,27.2380_81.2397,2,2,common
336,27.1143_81.7749,1,2,common
337,25.7879_81.2985,1,2,common
338,28.1258_79.7783,1,4,common
339,26.2143_80.9162,1,1,no_common
340,27.0379_79.4485,0,4,common
341,26.2879_79.7073,1,1,no_common
342,26.1879_79.7661,1,4,common
343,27.5555_82.0783,2,2,common
344,27.7468_80.2283,2,4,common
345,26.2556_81.5073,2,4,common
346,26.2556_81.5073,1,4,common
347,26.6291_81.3985,1,2,common
348,26.2379_80.6750,1,4,common
349,26.3791_82.2897,1,2,common
350,25.7644_81.8749,1,1,no_common
351,25.7257_81.7161,1,2,common
352,25.8379_81.8783,1,4,common
353,26.8758_81.1897,2,2,common
354,26.8758_81.1897,1,2,common
355,26.5555_82.2485,2,2,common
356,26.7257_78.9573,1,2,common
357,26.7257_78.9573,1,4,common
358,26.7257_78.9573,1,4,common
359,26.7257_78.9573,1,4,common
360,25.9643_81.4985,2,2,common
361,27.7468_81.5073,2,1,no_common
362,27.7468_81.5073,1,1,no_common
363,26.4555_82.2573,2,1,no_common
364,27.9467_81.6249,1,4,common
365,27.9467_81.6249,1,2,common
366,25.6292_80.0661,1,2,common
367,25.6292_80.0661,1,4,common
368,26.9257_79.4783,1,4,common
369,26.4643_80.9783,1,4,common
370,25.9379_81.8283,1,4,common
371,26.5467_79.3073,2,2,common
372,26.7758_79.2249,0,2,common
373,27.1143_81.3661,1,2,common
374,27.1143_81.3661,1,1,no_common
375,27.4555_80.5283,2,2,common
376,26.1292_80.7661,1,3,common
377,27.9143_81.6073,1,1,no_common
378,27.0879_80.5073,1,2,common
379,26.2291_80.4250,1,4,common
380,26.4467_80.2161,1,2,common
381,26.1967_81.1750,1,4,common
382,26.1967_81.1750,1,2,common
383,26.4257_81.4573,1,2,common
384,26.6258_80.6573,2,2,common
385,27.8379_80.4397,2,1,no_common
386,27.5879_81.2073,1,2,common
387,25.9467_80.4749,0,2,common
388,26.4055_81.6985,2,2,common
389,25.7758_81.6397,1,1,no_common
390,27.0879_80.1897,2,1,no_common
391,27.1143_80.1249,0,2,common
392,26.7143_81.3161,1,2,common
393,26.8257_81.1985,2,2,common
394,26.8257_81.1985,1,2,common
395,26.3643_79.7783,2,1,no_common
396,26.3643_79.7783,2,1,no_common
397,27.6879_81.5661,2,1,no_common
398,27.6879_81.5661,2,1,no_common
399,27.6879_81.5661,2,3,common
400,26.6467_80.9985,1,1,no_common
401,28.0879_81.0485,1,2,common
402,26.2468_80.9749,1,3,common
403,26.7143_81.1397,2,1,no_common
404,27.9055_81.1397,2,4,common
405,28.0467_79.7283,2,4,common
406,27.4968_78.9283,1,3,common
407,27.7556_80.1283,1,4,common
408,26.5379_81.8073,1,2,common
409,27.2791_82.1249,1,4,common
410,26.6643_81.6073,2,1,no_common
411,25.7467_81.2749,1,2,common
412,27.0056_80.4073,2,1,no_common
413,26.4791_81.4783,1,2,common
414,27.0967_80.5661,0,2,common
415,27.2967_80.0573,1,1,no_common
416,27.6258_82.1662,1,1,no_common
417,27.6258_82.1662,1,4,common
418,27.8379_80.2485,1,4,common
419,27.8791_79.8073,2,2,common
420,26.9055_82.4249,1,4,common
421,27.4968_79.2749,1,4,common
422,26.7758_79.0573,1,1,no_common
423,26.4257_81.9162,1,4,common
424,27.3257_80.2397,0,2,common
425,26.7791_81.1662,1,4,common
426,26.1257_82.0161,1,4,common
427,27.3257_79.1249,0,2,common
428,27.9055_80.8283,0,4,common
429,26.8791_78.9161,2,2,common
430,26.8791_78.9161,2,2,common
431,27.5258_80.9749,2,2,common
432,27.4379_80.2749,2,2,common
433,26.1644_79.7783,0,2,common
434,26.1644_79.7783,0,2,common
435,26.1644_79.7783,0,2,common
436,26.1644_79.7783,0,2,common
437,25.6758_81.0749,2,4,common
438,26.0379_80.9897,2,2,common
439,26.8967_81.1249,2,2,common
440,25.6257_81.3897,1,4,common
441,25.7967_80.9073,1,4,common
442,27.4257_79.2161,2,2,common
443,26.9757_81.8161,1,2,common
444,26.9379_80.2749,2,2,common
445,26.9379_80.2749,1,2,common
446,28.4792_79.9573,1,2,common
447,28.0291_80.3897,0,4,common
448,26.8143_82.4073,1,2,common
449,26.3967_81.8283,1,1,no_common
450,26.5555_81.6249,1,4,common
451,27.1143_78.7985,1,2,common
452,26.4968_79.4985,1,2,common
453,26.3055_80.9073,2,1,no_common
454,25.7758_80.8573,1,2,common
455,27.0555_82.4249,2,3,common
456,27.0555_82.4249,2,4,common
457,26.7758_79.5161,0,1,no_common
458,26.7758_79.5161,2,1,no_common
459,26.6291_80.6249,0,4,common
460,26.6291_80.6249,0,4,common
461,27.6467_82.1486,2,4,common
462,28.0791_79.8485,2,4,common
463,26.7257_81.4749,1,4,common
464,27.3791_81.8073,1,2,common
465,28.4379_80.2661,1,2,common
466,27.2879_79.3073,2,2,common
467,26.9757_81.0397,2,4,common
468,26.6291_79.2283,1,5,common
469,26.2556_81.1161,1,1,no_common
470,26.6555_79.3783,1,4,common
471,26.4257_82.0283,1,4,common
472,27.5467_82.1750,1,2,common
473,27.5467_82.1750,1,2,common
474,26.6055_81.8397,1,4,common
475,27.7758_79.3783,1,2,common
476,26.3143_79.6985,2,1,no_common
477,26.1967_79.9897,1,1,no_common
478,26.8467_81.4783,1,2,common
479,27.6379_81.6985,1,2,common
480,27.0056_80.3897,1,2,common
481,27.5879_80.1073,2,4,common
482,26.9467_81.0573,2,2,common
483,26.9467_81.0573,2,1,no_common
484,26.9467_81.0573,1,3,common
485,27.3467_80.1750,1,4,common
486,26.6258_80.1750,2,2,common
487,26.0791_81.2073,1,4,common
488,25.8143_81.2249,1,1,no_common
489,27.6055_81.9397,2,2,common
490,27.1643_81.7161,0,1,no_common
491,26.1556_80.6985,1,1,no_common
492,27.5258_79.8249,1,4,common
493,27.2644_79.2161,1,4,common
494,27.3555_81.0161,1,2,common
495,27.3555_81.0161,2,1,no_common
496,27.3143_79.2283,1,2,common
497,27.6791_79.5283,1,4,common
498,27.6791_79.5283,1,4,common
499,27.6791_79.5283,1,4,common
500,27.6791_79.5283,2,4,common
501,27.3055_81.1750,1,4,common
502,27.3055_81.1750,1,4,common
503,27.0967_82.2783,1,2,common
504,26.1055_81.5897,1,2,common
505,26.1292_81.8397,1,2,common
506,26.1292_81.8397,2,2,common
507,25.6468_81.1161,1,2,common
508,28.0144_80.3897,2,1,no_common
509,27.1143_79.4397,1,1,no_common
510,27.8879_79.2985,1,2,common
511,27.3143_80.6249,2,2,common
512,26.9291_79.7397,2,4,common
513,27.1291_80.9073,1,2,common
514,27.2758_80.8897,1,2,common
515,27.2758_80.8897,1,2,common
516,27.2758_80.8897,1,2,common
517,27.9467_81.6073,1,1,no_common
518,27.1757_80.6283,1,4,common
519,27.1757_80.6283,1,4,common
520,26.0258_80.9749,1,4,common
521,25.4291_81.1897,1,2,common
522,26.1879_81.8485,1,2,common
523,26.7291_81.4749,1,4,common
524,27.9643_80.5661,1,1,no_common
525,26.6757_80.8397,2,3,common
526,26.6757_80.8397,0,4,common
527,27.6757_81.9897,1,2,common
528,28.2758_79.7283,1,4,common
529,28.2758_79.7283,1,4,common
530,25.4144_79.8661,1,2,common
531,25.6967_79.5661,1,1,no_common
532,25.7644_81.8073,1,2,common
533,27.1467_81.3249,1,2,common
534,26.4879_81.6574,1,2,common
535,26.3143_81.9162,1,2,common
536,26.9467_81.1662,1,3,common
537,28.1967_80.2985,2,2,common
538,26.1879_79.7897,0,2,common
539,27.4792_81.7397,1,2,common
540,26.2291_80.1161,2,2,common
541,26.9643_78.8283,2,2,common
542,27.1055_79.6897,1,1,no_common
543,27.6258_81.6574,2,2,common
544,27.6258_81.6574,2,2,common
545,27.6258_81.6574,2,2,common
546,27.6258_81.6574,2,2,common
547,27.6258_81.6574,1,4,common
548,27.6258_81.6574,1,2,common
549,26.1556_82.0897,1,2,common
550,28.4555_79.9283,1,2,common
551,27.3879_80.4897,1,1,no_common
552,26.3379_79.5897,1,2,common
553,26.5757_79.7283,0,2,common
554,28.2644_79.8397,1,2,common
555,25.8643_80.7073,1,1,no_common
556,27.0879_80.5161,0,3,common
557,26.9257_81.3485,2,1,no_common
558,26.7291_82.1161,2,2,common
559,26.6791_81.3073,1,4,common
560,26.6791_81.3073,1,4,common
561,25.9791_81.7573,1,2,common
562,26.9467_79.6750,0,2,common
563,26.9467_79.6750,2,2,common
564,26.6879_81.4397,1,3,common
565,28.3967_80.2397,1,2,common
566,27.8967_80.7897,1,1,no_common
567,26.3467_80.7897,1,3,common
568,27.2143_81.1662,2,1,no_common
569,26.6291_80.2161,1,4,common
570,26.5791_81.7283,1,4,common
571,28.0967_79.9783,1,3,common
572,26.6258_80.8485,2,2,common
573,27.7556_81.5397,2,1,no_common
574,27.7556_81.5397,1,2,common
575,27.6143_80.2161,2,1,no_common
576,25.9879_81.5397,1,2,common
577,25.9879_81.5397,1,2,common
578,27.0643_80.1985,2,1,no_common
579,25.8291_81.8397,1,2,common
580,25.8291_81.8397,2,2,common
581,25.8291_81.8397,1,4,common
582,26.7644_79.0485,1,4,common
583,26.7644_79.0485,1,4,common
584,26.7644_79.0485,1,2,common
585,25.3880_81.3161,0,3,common
586,28.3379_79.8783,1,4,common
587,27.5291_80.1573,1,4,common
588,26.8555_81.5897,2,2,common
589,26.9968_80.5073,2,2,common
590,26.4055_79.8783,1,2,common
591,28.0258_81.4749,1,2,common
592,27.6643_80.2485,1,2,common
593,25.8055_81.2485,1,2,common
594,27.0291_78.7897,1,1,no_common
595,26.2879_81.0161,1,2,common
596,27.0144_81.7661,1,2,common
597,27.8143_80.4783,2,4,common
598,27.7143_80.3485,1,1,no_common
599,27.6055_79.7397,1,1,no_common
600,26.2644_81.1283,1,3,common
601,26.1791_81.9661,1,4,common
602,26.9055_81.8573,1,4,common
603,27.0467_81.0249,1,4,common
604,25.6143_81.4250,1,2,common
605,27.5056_79.7283,1,2,common
606,26.5467_79.8661,0,2,common
607,26.5879_82.1897,2,1,no_common
608,25.8555_80.6397,1,2,common
609,25.8555_80.6397,1,2,common
610,25.8555_80.6397,1,1,no_common
611,25.8555_80.6397,0,1,no_common
612,25.8555_80.6397,1,1,no_common
613,25.8555_80.6397,1,1,no_common
614,25.5467_81.5073,0,2,common
615,28.3055_79.7397,1,1,no_common
616,27.0757_80.3073,1,4,common
617,26.7644_82.1985,1,2,common
618,26.7644_82.1985,1,1,no_common
619,26.7644_82.1985,2,1,no_common
620,26.2468_82.0161,1,2,common
621,27.9643_79.7249,1,2,common
622,25.6758_81.1073,2,1,no_common
623,25.6292_81.3161,1,3,common
624,26.1791_81.5749,1,4,common
625,27.1967_81.0485,1,2,common
626,26.3467_82.0283,1,2,common
627,26.7380_81.1750,1,2,common
628,26.7380_81.1750,1,2,common
629,26.7380_81.1750,2,2,common
630,26.4291_82.1662,1,4,common
631,25.6257_81.4162,0,1,no_common
632,26.9880_79.3161,1,2,common
633,26.7879_81.0573,2,2,common
634,26.2758_79.7283,1,4,common
635,26.9555_78.8161,1,3,common
636,25.9791_81.2249,1,4,common
637,26.0879_81.3397,2,1,no_common
638,25.7291_80.7573,0,4,common
639,27.0967_79.2749,1,2,common
640,27.0967_79.2749,2,4,common
641,25.8757_80.9397,0,2,common
642,27.7257_81.6161,2,1,no_common
643,26.5056_81.0249,1,2,common
644,26.5056_81.0249,1,4,common
645,27.9467_80.4073,1,2,common
646,27.2556_81.1485,2,2,common
647,26.0258_80.4250,0,4,common
648,26.0258_80.4250,2,4,common
649,26.6555_79.6573,1,1,no_common
650,26.6555_79.6573,1,4,common
651,26.4879_79.5783,1,2,common
652,26.7791_81.4283,2,4,common
653,27.6879_79.6573,1,1,no_common
654,27.2879_81.0397,1,2,common
655,26.9555_79.0897,2,1,no_common
656,26.1556_80.9661,1,1,no_common
657,27.6879_80.6485,2,2,common
658,27.5379_80.0283,0,2,common
659,27.7257_81.6283,2,4,common
660,27.7257_81.6283,2,4,common
661,25.9968_81.9283,1,4,common
662,26.7879_81.7783,1,4,common
663,26.1468_81.7161,1,4,common
664,27.2143_80.9661,1,2,common
665,28.4968_79.9485,1,2,common
666,25.5757_81.6750,1,6,common
667,25.5757_81.6750,1,6,common
668,27.7257_81.6249,2,4,common
669,27.7257_81.6249,2,4,common
670,26.2379_80.1783,1,1,no_common
671,26.8291_79.2485,1,2,common
672,27.2143_81.2573,2,2,common
673,27.9792_79.8783,1,4,common
674,27.0379_79.8073,1,1,no_common
675,27.0379_79.8073,1,1,no_common
676,26.2379_81.0783,1,2,common
677,27.0379_82.3783,1,2,common
678,26.5258_81.8073,1,4,common
679,26.2291_79.7783,1,4,common
680,26.2291_79.7783,0,2,common
681,26.2291_79.7783,0,4,common
682,26.2291_79.7783,0,2,common
683,26.2291_79.7783,0,4,common
684,26.2291_79.7783,0,2,common
685,26.2291_79.7783,1,4,common
686,26.2291_79.7783,0,4,common
687,27.5643_80.2661,1,2,common
688,26.7291_79.0485,1,2,common
689,27.3467_78.9073,1,1,no_common
690,27.3467_78.9073,0,1,no_common
691,26.8143_81.1750,1,2,common
692,27.4880_79.6283,2,2,common
693,26.1257_79.8073,2,2,common
694,27.0791_82.4249,1,4,common
695,26.8791_82.4249,1,4,common
696,25.8968_81.8283,1,1,no_common
697,26.4555_80.5249,2,4,common
698,26.8143_78.9485,1,1,no_common
699,26.8143_78.9485,2,1,no_common
700,27.0879_80.1750,2,2,common
701,26.2143_81.7661,1,1,no_common
702,26.5144_81.0397,1,1,no_common
703,28.0144_80.6897,1,1,no_common
704,27.2291_79.2573,1,2,common
705,27.9555_81.5573,1,2,common
706,27.3879_79.5573,1,4,common
707,27.3879_79.5573,2,4,common
708,27.1757_80.3283,0,2,common
709,27.2468_81.8073,1,1,no_common
710,27.0757_80.5397,1,2,common
711,27.8257_80.4661,1,2,common
712,26.9791_82.4573,1,2,common
713,26.9791_78.7783,1,4,common
714,26.9791_78.7783,2,2,common
715,26.9791_81.1897,1,2,common
716,27.6791_81.2161,1,1,no_common
717,27.3467_79.6161,1,3,common
718,27.3467_79.6161,1,3,common
719,27.3467_79.6161,0,2,common
720,27.3467_79.6161,1,4,common
721,26.1791_81.3397,0,2,common
722,27.3791_79.4250,2,4,common
723,27.2556_79.2161,1,4,common
724,26.2879_82.1397,2,1,no_common
725,27.7644_82.0283,1,2,common
726,28.3055_79.6573,2,4,common
727,28.0258_80.4250,2,4,common
728,25.5643_81.5283,1,4,common
729,25.5643_81.5283,1,2,common
730,27.6379_80.9397,2,1,no_common
731,27.2879_79.9749,1,2,common
732,27.2879_79.9749,0,2,common
733,26.4968_80.1985,1,1,no_common
734,26.4968_80.1985,1,2,common
735,26.4968_80.1985,1,1,no_common
736,26.6379_80.8485,2,4,common
737,27.9379_79.7783,2,4,common
738,25.7791_80.8397,0,2,common
739,28.1143_79.2783,0,1,no_common
740,26.0467_80.5485,1,1,no_common
741,25.8555_81.5783,1,2,common
742,26.6055_79.2249,1,2,common
743,27.7644_81.4897,1,2,common
744,26.5144_79.3249,1,2,common
745,26.1055_81.7749,2,5,common
746,26.1758_81.0397,1,1,no_common
747,26.1758_81.0397,2,2,common
748,26.2758_79.7661,2,4,common
749,26.8758_82.4073,1,4,common
750,26.1380_80.1662,1,4,common
751,26.1380_80.1662,0,3,common
752,26.1380_80.1662,2,2,common
753,26.1380_80.1662,2,2,common
754,26.1380_80.1662,0,1,no_common
755,26.8555_78.8397,1,1,no_common
